pointer,OQ818328,HQ595340,HQ595342,HQ595344
49,73.68421052631578,9.278350515463918,12.631578947368421,11.224489795918368
50,74.73684210526315,9.278350515463918,12.631578947368421,11.224489795918368
51,75.78947368421053,9.278350515463918,12.631578947368421,11.224489795918368
52,76.84210526315789,9.278350515463918,12.631578947368421,11.224489795918368
53,77.89473684210526,9.278350515463918,12.631578947368421,11.224489795918368
54,78.94736842105263,9.278350515463918,12.631578947368421,11.224489795918368
55,80.0,9.278350515463918,12.631578947368421,11.224489795918368
56,81.05263157894737,9.278350515463918,13.684210526315791,11.224489795918368
57,82.10526315789474,9.278350515463918,13.684210526315791,11.224489795918368
58,83.15789473684211,9.278350515463918,13.684210526315791,11.224489795918368
59,84.21052631578947,9.278350515463918,13.684210526315791,11.224489795918368
60,85.26315789473684,9.278350515463918,13.684210526315791,11.224489795918368
61,86.31578947368422,9.278350515463918,13.684210526315791,11.224489795918368
62,87.36842105263159,9.278350515463918,14.736842105263156,11.224489795918368
63,88.42105263157895,9.278350515463918,14.736842105263156,11.224489795918368
64,89.47368421052632,9.278350515463918,14.736842105263156,11.224489795918368
65,90.52631578947368,9.278350515463918,14.736842105263156,12.244897959183673
66,91.57894736842105,9.278350515463918,14.736842105263156,12.244897959183673
67,92.63157894736842,9.278350515463918,14.736842105263156,12.244897959183673
68,93.6842105263158,9.278350515463918,14.736842105263156,12.244897959183673
69,94.73684210526315,9.278350515463918,15.789473684210526,13.26530612244898
70,95.78947368421052,9.278350515463918,15.789473684210526,13.26530612244898
71,96.84210526315789,9.278350515463918,15.789473684210526,13.26530612244898
72,96.80851063829788,9.278350515463918,15.789473684210526,13.402061855670103
73,96.7741935483871,9.278350515463918,15.789473684210526,13.541666666666666
74,96.73913043478261,9.278350515463918,15.789473684210526,13.684210526315791
75,96.7032967032967,9.375,15.789473684210526,13.829787234042554
76,96.66666666666667,9.473684210526317,15.789473684210526,13.978494623655912
77,96.62921348314607,9.574468085106384,14.736842105263156,14.130434782608695
78,96.5909090909091,9.67741935483871,14.736842105263156,14.285714285714285
79,96.5909090909091,9.67741935483871,15.789473684210526,14.285714285714285
80,96.5909090909091,8.60215053763441,14.736842105263156,14.285714285714285
81,96.5909090909091,8.60215053763441,14.736842105263156,14.285714285714285
82,96.5909090909091,8.60215053763441,14.736842105263156,14.285714285714285
83,96.5909090909091,7.526881720430108,13.684210526315791,14.285714285714285
84,96.5909090909091,7.526881720430108,14.736842105263156,15.384615384615385
85,96.55172413793103,7.526881720430108,14.736842105263156,15.555555555555555
86,96.51162790697676,7.526881720430108,14.736842105263156,15.730337078651685
87,96.47058823529412,7.526881720430108,14.736842105263156,15.909090909090908
88,96.42857142857143,7.526881720430108,14.736842105263156,14.942528735632186
89,96.3855421686747,7.526881720430108,14.736842105263156,15.11627906976744
90,96.34146341463415,7.526881720430108,14.736842105263156,15.294117647058824
