#node	date	numeric date
NODE_0000220	-1839-11-04	-1838.158584
NODE_0000221	-019-07-28	-18.429668
NODE_0000222	0562-11-19	562.883891
NC_026921.1	2007-01-12	2007.031507
NODE_0000223	0782-02-06	782.099790
NC_021178.1	2007-11-10	2007.858904
NODE_0000224	1135-02-11	1135.114154
NC_036585.1	2014-11-14	2014.869863
NC_016405.1	2011-01-10	2011.026027
NODE_0000225	0672-02-27	672.156868
NC_027214.1	2014-11-25	2014.900000
NODE_0000226	0959-12-20	959.968077
NC_029306.1	2009-09-15	2009.705479
NODE_0000227	1349-10-31	1349.832809
NC_043542.1	2012-01-17	2012.045082
NODE_0000228	1986-08-22	1986.640268
NC_035110.1	2007-10-14	2007.784932
NC_029307.1	2009-09-15	2009.705479
NODE_0000229	-1546-01-12	-1545.969830
NODE_0000230	-1229-02-02	-1228.909713
NODE_0000231	-197-01-08	-196.980590
NODE_0000232	0250-12-25	250.981726
NODE_0000233	1086-03-25	1086.229887
NC_021567.1	2010-02-17	2010.130137
NC_009530.1	2007-03-22	2007.220548
NODE_0000234	0369-11-03	369.839263
NODE_0000235	1094-07-25	1094.563245
NC_006271.1	2004-01-19	2004.050546
NODE_0000236	1319-02-20	1319.137611
NC_026733.1	2013-06-22	2013.472603
NC_040724.1	2013-07-21	2013.552055
NODE_0000237	0502-11-01	502.835000
NC_040601.1	2007-01-13	2007.034247
NODE_0000238	0793-01-29	793.076837
NC_002066.1	1998-09-17	1998.710959
NODE_0000239	0969-04-30	969.327913
NC_036389.1	2010-01-10	2010.026027
NODE_0000240	1074-05-13	1074.364173
NC_033824.1	1986-07-01	1986.497260
NODE_0000241	1347-11-04	1347.843727
NC_055108.1	2003-01-09	2003.023288
NC_027713.1	2011-11-30	2011.913699
NODE_0000242	0004-06-09	4.437696
NODE_0000243	0964-01-01	964.002669
NC_034217.1	2014-03-20	2014.215068
NC_003924.1	1999-12-20	1999.968493
NODE_0000244	0257-02-27	257.156865
NC_003781.1	1997-02-06	1997.100000
NODE_0000245	0397-03-28	397.236825
NC_009758.1	2006-12-26	2006.984932
NODE_0000246	0589-12-26	589.985534
NODE_0000247	0800-06-06	800.431428
NC_003784.1	1999-09-06	1999.680822
NC_003782.1	1998-08-20	1998.634247
NODE_0000248	0728-10-28	728.822940
NODE_0000249	1772-11-12	1772.866119
NC_031688.1	2016-06-25	2016.482240
NC_031687.1	2016-06-17	2016.460383
NODE_0000250	1111-11-18	1111.880900
NC_004365.1	2008-08-02	2008.586066
NODE_0000251	1798-03-29	1798.240479
NC_034973.1	2015-02-15	2015.124658
NC_035184.1	2006-10-17	2006.793151
NODE_0000252	-254-03-24	-253.775333
NODE_0000253	-148-10-11	-147.224237
NODE_0000254	0025-08-10	25.605749
NC_003779.1	1997-08-12	1997.612329
NODE_0000255	1054-04-22	1054.304429
NC_006559.1	2004-05-24	2004.394809
NODE_0000256	1346-10-19	1346.798158
NC_002548.1	1999-04-11	1999.275342
NODE_0000257	1563-11-30	1563.915025
NC_023021.1	2008-05-13	2008.364754
