pointer,JQ814851,KP054273,KP100644,KY512802,MF352410
49,22.105263157894736,0.0,16.883116883116884,11.842105263157894,8.450704225352112
50,22.105263157894736,0.0,16.666666666666664,11.688311688311687,8.333333333333332
51,23.157894736842106,0.0,16.455696202531644,11.538461538461538,8.21917808219178
52,23.157894736842106,0.0,16.455696202531644,11.538461538461538,8.21917808219178
53,22.105263157894736,0.0,15.384615384615385,11.688311688311687,8.333333333333332
54,21.875,0.0,15.584415584415584,11.688311688311687,8.333333333333332
55,21.649484536082475,0.0,15.584415584415584,11.538461538461538,8.21917808219178
56,21.649484536082475,0.0,15.584415584415584,11.538461538461538,8.21917808219178
57,21.649484536082475,0.0,15.584415584415584,11.538461538461538,8.21917808219178
58,21.649484536082475,0.0,15.584415584415584,11.688311688311687,8.333333333333332
59,21.649484536082475,0.0,14.285714285714285,11.688311688311687,8.333333333333332
60,22.68041237113402,0.0,15.584415584415584,12.987012987012985,8.333333333333332
61,22.68041237113402,0.0,15.584415584415584,12.987012987012985,8.333333333333332
62,21.649484536082475,0.0,15.584415584415584,11.688311688311687,8.333333333333332
63,20.618556701030926,0.0,14.285714285714285,10.38961038961039,6.944444444444445
64,20.618556701030926,0.0,14.285714285714285,10.38961038961039,6.944444444444445
65,19.587628865979383,0.0,14.285714285714285,10.38961038961039,6.944444444444445
66,20.618556701030926,0.0,15.584415584415584,10.38961038961039,6.944444444444445
67,21.649484536082475,0.0,15.584415584415584,10.38961038961039,6.944444444444445
68,22.68041237113402,0.0,15.584415584415584,10.38961038961039,6.944444444444445
69,22.68041237113402,0.0,16.666666666666664,10.256410256410255,6.8493150684931505
70,21.649484536082475,0.0,16.666666666666664,8.974358974358974,5.47945205479452
71,21.649484536082475,0.0,16.883116883116884,9.090909090909092,5.555555555555555
72,21.649484536082475,0.0,17.105263157894736,9.210526315789473,5.633802816901409
73,21.649484536082475,0.0,17.333333333333336,9.333333333333334,5.714285714285714
74,20.618556701030926,0.0,17.56756756756757,9.45945945945946,5.797101449275362
75,20.618556701030926,0.0,18.91891891891892,8.108108108108109,7.246376811594203
76,19.587628865979383,0.0,20.27027027027027,8.108108108108109,7.246376811594203
77,19.587628865979383,0.0,20.27027027027027,8.108108108108109,7.246376811594203
78,19.587628865979383,0.0,20.27027027027027,8.108108108108109,7.246376811594203
79,19.587628865979383,0.0,20.27027027027027,8.108108108108109,7.246376811594203
80,20.618556701030926,0.0,21.62162162162162,8.108108108108109,7.246376811594203
81,20.618556701030926,0.0,21.62162162162162,8.108108108108109,7.246376811594203
82,20.618556701030926,0.0,21.91780821917808,8.21917808219178,7.352941176470589
83,19.587628865979383,0.0,21.91780821917808,8.21917808219178,5.88235294117647
84,20.618556701030926,0.0,23.28767123287671,8.21917808219178,5.88235294117647
85,21.649484536082475,0.0,24.65753424657534,8.21917808219178,5.88235294117647
86,20.618556701030926,0.0,24.65753424657534,8.21917808219178,5.88235294117647
87,20.618556701030926,0.0,24.65753424657534,8.21917808219178,5.88235294117647
88,20.618556701030926,0.0,24.65753424657534,8.21917808219178,5.88235294117647
89,21.649484536082475,0.0,24.65753424657534,8.21917808219178,5.88235294117647
90,21.649484536082475,0.0,24.65753424657534,6.8493150684931505,5.88235294117647
91,21.649484536082475,0.0,24.65753424657534,5.47945205479452,5.88235294117647
92,21.649484536082475,0.0,24.65753424657534,5.47945205479452,5.88235294117647
93,21.649484536082475,0.0,24.65753424657534,5.47945205479452,5.88235294117647
94,21.649484536082475,0.0,24.65753424657534,5.47945205479452,5.88235294117647
95,22.68041237113402,0.0,24.324324324324326,5.47945205479452,5.797101449275362
96,22.68041237113402,0.0,24.0,5.47945205479452,5.714285714285714
97,23.46938775510204,0.0,23.684210526315788,5.47945205479452,5.633802816901409
98,23.46938775510204,0.0,23.684210526315788,5.47945205479452,5.633802816901409
99,23.46938775510204,0.0,23.684210526315788,5.47945205479452,5.633802816901409
100,23.46938775510204,0.0,23.684210526315788,5.47945205479452,5.633802816901409
