pointer,OQ818321,OQ818329,AF406813,AY064708,NC_033820
49,13.88888888888889,16.0,10.81081081081081,4.166666666666666,42.857142857142854
50,14.285714285714285,16.0,10.526315789473683,4.166666666666666,42.857142857142854
51,17.142857142857142,15.384615384615385,10.526315789473683,4.166666666666666,46.666666666666664
52,19.444444444444446,18.51851851851852,10.256410256410255,5.208333333333334,50.0
53,21.62162162162162,17.857142857142858,10.0,6.25,52.94117647058824
54,21.62162162162162,17.24137931034483,9.75609756097561,6.25,52.94117647058824
55,21.62162162162162,16.666666666666664,9.523809523809524,6.25,52.94117647058824
56,21.62162162162162,16.129032258064516,9.523809523809524,6.315789473684211,52.94117647058824
57,21.62162162162162,15.625,9.30232558139535,6.315789473684211,52.94117647058824
58,21.62162162162162,15.151515151515152,9.090909090909092,6.315789473684211,52.94117647058824
59,22.22222222222222,14.705882352941178,9.090909090909092,6.315789473684211,52.94117647058824
60,22.22222222222222,14.285714285714285,9.090909090909092,6.315789473684211,52.94117647058824
61,22.22222222222222,13.88888888888889,9.090909090909092,6.315789473684211,52.94117647058824
62,22.22222222222222,13.513513513513514,9.090909090909092,6.315789473684211,52.94117647058824
63,22.22222222222222,13.157894736842104,9.090909090909092,6.315789473684211,52.94117647058824
64,24.324324324324326,15.384615384615385,11.363636363636363,7.368421052631578,55.55555555555556
65,24.324324324324326,15.384615384615385,11.11111111111111,7.446808510638298,55.55555555555556
66,24.324324324324326,15.384615384615385,10.869565217391305,7.526881720430108,55.55555555555556
67,24.324324324324326,15.384615384615385,10.869565217391305,7.608695652173914,55.55555555555556
68,25.0,15.384615384615385,10.869565217391305,7.6923076923076925,55.55555555555556
69,25.71428571428571,15.384615384615385,10.869565217391305,7.777777777777778,55.55555555555556
70,26.47058823529412,15.384615384615385,10.638297872340425,7.865168539325842,55.55555555555556
71,29.411764705882355,15.0,10.416666666666668,7.865168539325842,57.89473684210527
72,31.428571428571427,17.073170731707318,12.244897959183673,7.865168539325842,60.0
73,33.33333333333333,16.666666666666664,12.0,7.865168539325842,61.904761904761905
74,36.11111111111111,16.27906976744186,11.76470588235294,7.865168539325842,63.63636363636363
75,38.88888888888889,15.909090909090908,11.538461538461538,7.865168539325842,65.21739130434783
76,38.88888888888889,15.909090909090908,11.320754716981133,7.954545454545454,65.21739130434783
77,38.88888888888889,15.909090909090908,11.11111111111111,7.954545454545454,65.21739130434783
78,38.88888888888889,15.909090909090908,10.909090909090908,7.954545454545454,65.21739130434783
79,38.88888888888889,15.909090909090908,10.714285714285714,7.954545454545454,65.21739130434783
80,40.0,15.909090909090908,10.526315789473683,7.954545454545454,65.21739130434783
