Position,Coverage
1,1.00
2,1.00
3,1.00
4,1.00
5,1.00
6,1.00
7,1.00
8,1.00
9,1.00
10,1.00
11,1.00
12,1.00
13,1.00
14,1.00
15,1.00
16,1.00
17,1.00
18,1.00
19,1.00
20,1.00
21,1.00
22,1.00
23,1.00
24,1.00
25,1.00
26,1.00
27,1.00
28,1.00
29,1.00
30,1.00
31,2.00
32,2.00
33,2.00
34,2.00
35,2.00
36,2.00
37,2.00
38,2.00
39,2.00
40,2.00
41,2.00
42,2.00
43,2.00
44,2.00
45,2.00
46,2.00
47,2.00
48,2.00
49,2.00
50,2.00
51,3.00
52,3.00
53,3.00
54,3.00
55,3.00
56,3.00
57,3.00
58,3.00
59,3.00
60,3.00
61,3.00
62,3.00
63,3.00
64,3.00
65,3.00
66,3.00
67,3.00
68,3.00
69,3.00
70,3.00
71,3.00
72,4.00
73,4.00
74,4.00
75,4.00
76,4.00
77,4.00
78,4.00
79,4.00
80,4.00
81,4.00
82,4.00
83,4.00
84,4.00
85,4.00
86,4.00
87,4.00
88,4.00
89,4.00
90,4.00
91,4.00
92,4.00
93,4.00
94,4.00
95,4.00
96,4.00
97,4.00
98,4.00
99,4.00
100,5.00
101,5.00
102,5.00
103,5.00
104,5.00
105,5.00
106,5.00
107,5.00
108,5.00
109,5.00
110,5.00
111,5.00
112,5.00
113,5.00
114,5.00
115,5.00
116,5.00
117,5.00
118,5.00
119,5.00
120,5.00
121,5.00
122,5.00
123,5.00
124,5.00
125,5.00
126,5.00
127,5.00
128,5.00
129,7.00
130,7.00
131,7.00
132,7.00
133,7.00
134,7.00
135,7.00
136,7.00
137,7.00
138,7.00
139,7.00
140,7.00
141,7.00
142,7.00
143,7.00
144,7.00
145,7.00
146,7.00
147,6.00
148,6.00
149,6.00
150,6.00
151,6.00
152,6.00
153,6.00
154,6.00
155,6.00
156,6.00
157,6.00
158,6.00
159,6.00
160,6.00
161,6.00
162,6.00
163,6.00
164,6.00
165,6.00
166,6.00
167,6.00
168,6.00
169,6.00
170,6.00
171,6.00
172,6.00
173,6.00
174,6.00
175,6.00
176,6.00
177,5.00
178,5.00
179,5.00
180,5.00
181,5.00
182,5.00
183,5.00
184,5.00
185,5.00
186,5.00
187,5.00
188,5.00
189,5.00
190,5.00
191,5.00
192,5.00
193,5.00
194,5.00
195,5.00
196,5.00
197,4.00
198,4.00
199,4.00
200,4.00
201,4.00
202,4.00
203,4.00
204,4.00
205,4.00
206,4.00
207,4.00
208,4.00
209,4.00
210,4.00
211,4.00
212,4.00
213,4.00
214,4.00
215,4.00
216,4.00
217,4.00
218,3.00
219,3.00
220,3.00
221,3.00
222,3.00
223,3.00
224,3.00
225,3.00
226,3.00
227,3.00
228,3.00
229,3.00
230,3.00
231,3.00
232,3.00
233,3.00
234,3.00
235,3.00
236,3.00
237,3.00
238,3.00
239,3.00
240,3.00
241,3.00
242,3.00
243,3.00
244,3.00
245,3.00
246,4.00
247,4.00
248,4.00
249,4.00
250,4.00
251,4.00
252,4.00
253,4.00
254,4.00
255,4.00
256,4.00
257,4.00
258,4.00
259,4.00
260,4.00
261,4.00
262,4.00
263,4.00
264,4.00
265,4.00
266,4.00
267,4.00
268,4.00
269,4.00
270,4.00
271,4.00
272,4.00
273,4.00
274,4.00
275,2.00
276,2.00
277,2.00
278,2.00
279,2.00
280,2.00
281,2.00
282,2.00
283,2.00
284,2.00
285,2.00
286,2.00
287,2.00
288,2.00
289,2.00
290,2.00
291,2.00
292,2.00
293,2.00
294,2.00
295,2.00
296,2.00
297,2.00
298,2.00
299,2.00
300,2.00
301,2.00
302,2.00
303,2.00
304,2.00
305,2.00
306,2.00
307,2.00
308,2.00
309,2.00
310,2.00
311,2.00
312,2.00
313,2.00
314,2.00
315,2.00
316,2.00
317,2.00
318,2.00
319,4.00
320,4.00
321,4.00
322,4.00
323,4.00
324,4.00
325,4.00
326,4.00
327,4.00
328,4.00
329,4.00
330,4.00
331,4.00
332,4.00
333,4.00
334,4.00
335,4.00
336,4.00
337,4.00
338,4.00
339,4.00
340,4.00
341,4.00
342,4.00
343,4.00
344,4.00
345,4.00
346,4.00
347,4.00
348,4.00
349,4.00
350,4.00
351,4.00
352,4.00
353,4.00
354,4.00
355,4.00
356,4.00
357,4.00
358,4.00
359,4.00
360,4.00
361,4.00
362,4.00
363,4.00
364,4.00
365,4.00
366,4.00
367,4.00
368,4.00
369,4.00
370,4.00
371,4.00
372,4.00
373,4.00
374,4.00
375,4.00
376,4.00
377,4.00
378,4.00
379,4.00
380,4.00
381,4.00
382,4.00
383,4.00
384,4.00
385,4.00
386,4.00
387,4.00
388,4.00
389,5.00
390,5.00
391,5.00
392,3.00
393,3.00
394,3.00
395,3.00
396,3.00
397,3.00
398,3.00
399,3.00
400,3.00
401,3.00
402,3.00
403,3.00
404,3.00
405,3.00
406,3.00
407,3.00
408,3.00
409,3.00
410,4.00
411,4.00
412,4.00
413,4.00
414,4.00
415,4.00
416,4.00
417,4.00
418,4.00
419,4.00
420,4.00
421,4.00
422,4.00
423,4.00
424,4.00
425,4.00
426,4.00
427,4.00
428,4.00
429,4.00
430,4.00
431,4.00
432,4.00
433,4.00
434,4.00
435,4.00
436,4.00
437,4.00
438,4.00
439,4.00
440,2.00
441,2.00
442,2.00
443,2.00
444,3.00
445,3.00
446,3.00
447,3.00
448,3.00
449,3.00
450,3.00
451,3.00
452,3.00
453,3.00
454,3.00
455,3.00
456,3.00
457,3.00
458,3.00
459,3.00
460,3.00
461,3.00
462,3.00
463,3.00
464,3.00
465,3.00
466,3.00
467,3.00
468,3.00
469,3.00
470,3.00
471,3.00
472,3.00
473,3.00
474,3.00
475,3.00
476,3.00
477,3.00
478,3.00
479,3.00
480,3.00
481,3.00
482,3.00
483,3.00
484,3.00
485,3.00
486,4.00
487,4.00
488,4.00
489,4.00
490,4.00
491,4.00
492,4.00
493,4.00
494,4.00
495,4.00
496,4.00
497,4.00
498,4.00
499,4.00
500,4.00
501,4.00
502,4.00
503,4.00
504,4.00
505,4.00
506,4.00
507,4.00
508,4.00
509,4.00
510,4.00
511,4.00
512,4.00
513,4.00
514,4.00
515,4.00
516,4.00
517,4.00
518,4.00
519,4.00
520,4.00
521,4.00
522,4.00
523,4.00
524,4.00
525,4.00
526,4.00
527,5.00
528,5.00
529,5.00
530,5.00
531,5.00
532,5.00
533,5.00
534,5.00
535,4.00
536,4.00
537,4.00
538,4.00
539,4.00
540,4.00
541,4.00
542,4.00
543,4.00
544,4.00
545,4.00
546,4.00
547,4.00
548,5.00
549,5.00
550,5.00
551,5.00
552,5.00
553,5.00
554,5.00
555,5.00
556,4.00
557,4.00
558,4.00
559,4.00
560,4.00
561,4.00
562,4.00
563,4.00
564,6.00
565,6.00
566,6.00
567,6.00
568,6.00
569,6.00
570,6.00
571,6.00
572,6.00
573,6.00
574,6.00
575,6.00
576,6.00
577,6.00
578,6.00
579,6.00
580,6.00
581,6.00
582,6.00
583,6.00
584,6.00
585,6.00
586,6.00
587,6.00
588,6.00
589,6.00
590,5.00
591,5.00
592,5.00
593,5.00
594,5.00
595,5.00
596,5.00
597,5.00
598,5.00
599,5.00
600,5.00
601,5.00
602,5.00
603,5.00
604,5.00
605,5.00
606,5.00
607,5.00
608,5.00
609,5.00
610,5.00
611,5.00
612,5.00
613,5.00
614,5.00
615,5.00
616,5.00
617,6.00
618,6.00
619,6.00
620,6.00
621,6.00
622,6.00
623,6.00
624,7.00
625,7.00
626,7.00
627,7.00
628,7.00
629,7.00
630,7.00
631,7.00
632,6.00
633,6.00
634,6.00
635,6.00
636,6.00
637,6.00
638,6.00
639,6.00
640,6.00
641,6.00
642,6.00
643,6.00
644,6.00
645,6.00
646,6.00
647,6.00
648,6.00
649,6.00
650,6.00
651,6.00
652,6.00
653,6.00
654,6.00
655,6.00
656,6.00
657,6.00
658,6.00
659,6.00
660,6.00
661,6.00
662,6.00
663,6.00
664,6.00
665,6.00
666,6.00
667,6.00
668,6.00
669,6.00
670,6.00
671,6.00
672,6.00
673,5.00
674,5.00
675,5.00
676,5.00
677,5.00
678,5.00
679,5.00
680,5.00
681,5.00
682,6.00
683,6.00
684,6.00
685,6.00
686,6.00
687,6.00
688,6.00
689,6.00
690,6.00
691,6.00
692,6.00
693,6.00
694,5.00
695,5.00
696,5.00
697,5.00
698,5.00
699,5.00
700,5.00
701,5.00
702,5.00
703,5.00
704,5.00
705,5.00
706,5.00
707,5.00
708,5.00
709,5.00
710,3.00
711,3.00
712,3.00
713,3.00
714,3.00
715,3.00
716,3.00
717,3.00
718,3.00
719,3.00
720,3.00
721,3.00
722,3.00
723,3.00
724,3.00
725,3.00
726,3.00
727,3.00
728,3.00
729,3.00
730,3.00
731,3.00
732,3.00
733,3.00
734,3.00
735,3.00
736,3.00
737,3.00
738,3.00
739,3.00
740,3.00
741,3.00
742,3.00
743,3.00
744,3.00
745,3.00
746,3.00
747,3.00
748,3.00
749,3.00
750,3.00
751,3.00
752,3.00
753,3.00
754,3.00
755,3.00
756,3.00
757,3.00
758,3.00
759,3.00
760,3.00
761,3.00
762,3.00
763,3.00
764,3.00
765,3.00
766,3.00
767,3.00
768,3.00
769,5.00
770,4.00
771,4.00
772,4.00
773,4.00
774,4.00
775,5.00
776,7.00
777,7.00
778,7.00
779,7.00
780,7.00
781,7.00
782,7.00
783,7.00
784,7.00
785,7.00
786,7.00
787,7.00
788,7.00
789,8.00
790,8.00
791,8.00
792,8.00
793,8.00
794,8.00
795,8.00
796,8.00
797,8.00
798,8.00
799,8.00
800,8.00
801,8.00
802,8.00
803,8.00
804,8.00
805,8.00
806,8.00
807,8.00
808,8.00
809,8.00
810,8.00
811,8.00
812,8.00
813,8.00
814,8.00
815,8.00
816,8.00
817,8.00
818,8.00
819,8.00
820,8.00
821,8.00
822,8.00
823,8.00
824,8.00
825,8.00
826,8.00
827,9.00
828,8.00
829,8.00
830,8.00
831,8.00
832,8.00
833,8.00
834,8.00
835,8.00
836,8.00
837,8.00
838,8.00
839,8.00
840,8.00
841,8.00
842,9.00
843,9.00
844,9.00
845,10.00
846,10.00
847,10.00
848,10.00
849,10.00
850,10.00
851,10.00
852,10.00
853,10.00
854,10.00
855,10.00
856,10.00
857,12.00
858,14.00
859,14.00
860,14.00
861,15.00
862,15.00
863,15.00
864,15.00
865,15.00
866,15.00
867,15.00
868,15.00
869,15.00
870,15.00
871,15.00
872,15.00
873,15.00
874,15.00
875,15.00
876,15.00
877,15.00
878,15.00
879,15.00
880,15.00
881,15.00
882,15.00
883,15.00
884,15.00
885,15.00
886,15.00
887,15.00
888,15.00
889,15.00
890,15.00
891,15.00
892,15.00
893,15.00
894,15.00
895,15.00
896,15.00
897,15.00
898,15.00
899,15.00
900,15.00
901,15.00
902,15.00
903,15.00
904,15.00
905,15.00
906,15.00
907,17.00
908,17.00
909,16.00
910,16.00
911,16.00
912,16.00
913,16.00
914,16.00
915,14.00
916,14.00
917,14.00
918,14.00
919,14.00
920,14.00
921,13.00
922,11.00
923,11.00
924,11.00
925,11.00
926,11.00
927,11.00
928,11.00
929,11.00
930,11.00
931,11.00
932,11.00
933,11.00
934,11.00
935,10.00
936,10.00
937,10.00
938,10.00
939,10.00
940,10.00
941,10.00
942,10.00
943,10.00
944,10.00
945,10.00
946,10.00
947,10.00
948,10.00
949,10.00
950,10.00
951,11.00
952,11.00
953,11.00
954,11.00
955,11.00
956,11.00
957,11.00
958,11.00
959,11.00
960,11.00
961,11.00
962,11.00
963,11.00
964,11.00
965,11.00
966,11.00
967,11.00
968,11.00
969,11.00
970,11.00
971,11.00
972,11.00
973,10.00
974,10.00
975,10.00
976,10.00
977,10.00
978,10.00
979,10.00
980,10.00
981,10.00
982,10.00
983,10.00
984,10.00
985,10.00
986,10.00
987,10.00
988,9.00
989,9.00
990,9.00
991,8.00
992,8.00
993,8.00
994,8.00
995,8.00
996,8.00
997,8.00
998,8.00
999,8.00
1000,8.00
1001,8.00
1002,9.00
1003,7.00
1004,5.00
1005,5.00
1006,5.00
1007,5.00
1008,5.00
1009,5.00
1010,5.00
1011,5.00
1012,5.00
1013,5.00
1014,5.00
1015,5.00
1016,5.00
1017,5.00
1018,5.00
1019,5.00
1020,5.00
1021,5.00
1022,5.00
1023,5.00
1024,5.00
1025,5.00
1026,5.00
1027,5.00
1028,5.00
1029,5.00
1030,5.00
1031,5.00
1032,5.00
1033,5.00
1034,5.00
1035,5.00
1036,5.00
1037,6.00
1038,6.00
1039,6.00
1040,6.00
1041,6.00
1042,6.00
1043,6.00
1044,6.00
1045,8.00
1046,8.00
1047,8.00
1048,8.00
1049,8.00
1050,8.00
1051,8.00
1052,8.00
1053,6.00
1054,6.00
1055,6.00
1056,6.00
1057,6.00
1058,6.00
1059,6.00
1060,6.00
1061,6.00
1062,6.00
1063,6.00
1064,6.00
1065,6.00
1066,6.00
1067,6.00
1068,6.00
1069,6.00
1070,6.00
1071,6.00
1072,6.00
1073,6.00
1074,6.00
1075,6.00
1076,6.00
1077,6.00
1078,7.00
1079,7.00
1080,7.00
1081,7.00
1082,7.00
1083,7.00
1084,7.00
1085,7.00
1086,7.00
1087,8.00
1088,8.00
1089,8.00
1090,8.00
1091,8.00
1092,8.00
1093,8.00
1094,8.00
1095,8.00
1096,8.00
1097,7.00
1098,7.00
1099,7.00
1100,7.00
1101,7.00
1102,7.00
1103,7.00
1104,7.00
1105,7.00
1106,7.00
1107,7.00
1108,7.00
1109,7.00
1110,7.00
1111,7.00
1112,7.00
1113,7.00
1114,7.00
1115,7.00
1116,7.00
1117,7.00
1118,7.00
1119,7.00
1120,7.00
1121,7.00
1122,7.00
1123,7.00
1124,7.00
1125,7.00
1126,7.00
1127,7.00
1128,7.00
1129,7.00
1130,7.00
1131,7.00
1132,8.00
1133,8.00
