Position,Coverage
1,1.00
2,1.00
3,1.00
4,1.00
5,1.00
6,1.00
7,1.00
8,1.00
9,1.00
10,1.00
11,1.00
12,1.00
13,1.00
14,1.00
15,1.00
16,1.00
17,1.00
18,1.00
19,1.00
20,1.00
21,1.00
22,1.00
23,1.00
24,1.00
25,1.00
26,1.00
27,1.00
28,1.00
29,1.00
30,1.00
31,1.00
32,1.00
33,1.00
34,1.00
35,1.00
36,1.00
37,1.00
38,1.00
39,1.00
40,1.00
41,1.00
42,1.00
43,1.00
44,1.00
45,1.00
46,1.00
47,1.00
48,1.00
49,1.00
50,1.00
51,1.00
52,1.00
53,1.00
54,1.00
55,1.00
56,1.00
57,1.00
58,1.00
59,1.00
60,1.00
61,1.00
62,1.00
63,1.00
64,2.00
65,2.00
66,2.00
67,2.00
68,2.00
69,2.00
70,2.00
71,2.00
72,2.00
73,2.00
74,2.00
75,2.00
76,2.00
77,2.00
78,2.00
79,2.00
80,2.00
81,2.00
82,2.00
83,2.00
84,2.00
85,2.00
86,2.00
87,2.00
88,2.00
89,2.00
90,2.00
91,2.00
92,2.00
93,2.00
94,2.00
95,2.00
96,2.00
97,2.00
98,2.00
99,2.00
100,2.00
101,2.00
102,2.00
103,2.00
104,2.00
105,2.00
106,2.00
107,2.00
108,2.00
109,2.00
110,2.00
111,2.00
112,2.00
113,2.00
114,2.00
115,2.00
116,2.00
117,2.00
118,2.00
119,2.00
120,2.00
121,2.00
122,2.00
123,2.00
124,3.00
125,3.00
126,3.00
127,3.00
128,3.00
129,3.00
130,3.00
131,3.00
132,3.00
133,3.00
134,3.00
135,3.00
136,4.00
137,4.00
138,4.00
139,4.00
140,4.00
141,4.00
142,4.00
143,4.00
144,4.00
145,4.00
146,4.00
147,3.00
148,3.00
149,3.00
150,3.00
151,4.00
152,4.00
153,4.00
154,4.00
155,4.00
156,4.00
157,4.00
158,4.00
159,4.00
160,4.00
161,4.00
162,4.00
163,4.00
164,4.00
165,4.00
166,4.00
167,4.00
168,4.00
169,4.00
170,4.00
171,4.00
172,4.00
173,4.00
174,4.00
175,4.00
176,4.00
177,4.00
178,4.00
179,4.00
180,4.00
181,4.00
182,4.00
183,4.00
184,4.00
185,4.00
186,4.00
187,4.00
188,4.00
189,4.00
190,4.00
191,4.00
192,4.00
193,4.00
194,4.00
195,4.00
196,4.00
197,5.00
198,5.00
199,6.00
200,6.00
201,6.00
202,6.00
203,6.00
204,6.00
205,6.00
206,6.00
207,6.00
208,6.00
209,6.00
210,5.00
211,5.00
212,5.00
213,5.00
214,5.00
215,5.00
216,5.00
217,5.00
218,5.00
219,5.00
220,5.00
221,5.00
222,5.00
223,5.00
224,5.00
225,5.00
226,5.00
227,5.00
228,5.00
229,5.00
230,5.00
231,5.00
232,5.00
233,5.00
234,5.00
235,5.00
236,5.00
237,5.00
238,5.00
239,5.00
240,5.00
241,5.00
242,5.00
243,5.00
244,5.00
245,5.00
246,5.00
247,5.00
248,6.00
249,6.00
250,6.00
251,6.00
252,6.00
253,6.00
254,6.00
255,6.00
256,6.00
257,6.00
258,6.00
259,6.00
260,6.00
261,6.00
262,6.00
263,6.00
264,6.00
265,6.00
266,6.00
267,6.00
268,6.00
269,6.00
270,5.00
271,5.00
272,5.00
273,5.00
274,5.00
275,5.00
276,5.00
277,5.00
278,5.00
279,5.00
280,5.00
281,5.00
282,4.00
283,4.00
284,4.00
285,4.00
286,4.00
287,4.00
288,4.00
289,4.00
290,4.00
291,4.00
292,4.00
293,4.00
294,4.00
295,4.00
296,4.00
297,3.00
298,3.00
299,3.00
300,3.00
301,3.00
302,3.00
303,3.00
304,3.00
305,4.00
306,4.00
307,4.00
308,4.00
309,4.00
310,4.00
311,4.00
312,4.00
313,4.00
314,4.00
315,4.00
316,4.00
317,4.00
318,4.00
319,4.00
320,4.00
321,4.00
322,4.00
323,4.00
324,4.00
325,4.00
326,4.00
327,5.00
328,5.00
329,5.00
330,5.00
331,5.00
332,5.00
333,5.00
334,5.00
335,5.00
336,5.00
337,5.00
338,5.00
339,5.00
340,5.00
341,5.00
342,5.00
343,4.00
344,4.00
345,3.00
346,3.00
347,3.00
348,3.00
349,3.00
350,3.00
351,3.00
352,3.00
353,3.00
354,3.00
355,3.00
356,3.00
357,3.00
358,3.00
359,3.00
360,3.00
361,3.00
362,3.00
363,3.00
364,3.00
365,3.00
366,3.00
367,3.00
368,3.00
369,3.00
370,3.00
371,3.00
372,4.00
373,4.00
374,4.00
375,4.00
376,4.00
377,4.00
378,4.00
379,4.00
380,4.00
381,4.00
382,4.00
383,4.00
384,4.00
385,4.00
386,4.00
387,4.00
388,4.00
389,4.00
390,4.00
391,4.00
392,4.00
393,4.00
394,3.00
395,3.00
396,3.00
397,3.00
398,3.00
399,3.00
400,3.00
401,3.00
402,3.00
403,3.00
404,3.00
405,3.00
406,3.00
407,3.00
408,3.00
409,3.00
410,3.00
411,3.00
412,3.00
413,3.00
414,3.00
415,3.00
416,3.00
417,3.00
418,3.00
419,3.00
420,3.00
421,3.00
422,3.00
423,4.00
424,4.00
425,4.00
426,4.00
427,4.00
428,4.00
429,4.00
430,4.00
431,4.00
432,4.00
433,4.00
434,4.00
435,4.00
436,4.00
437,4.00
438,4.00
439,4.00
440,4.00
441,4.00
442,4.00
443,4.00
444,4.00
445,4.00
446,4.00
447,4.00
448,4.00
449,4.00
450,4.00
451,3.00
452,3.00
453,3.00
454,3.00
455,3.00
456,3.00
457,3.00
458,3.00
459,3.00
460,3.00
461,3.00
462,3.00
463,3.00
464,3.00
465,3.00
466,3.00
467,3.00
468,3.00
469,3.00
470,3.00
471,3.00
472,3.00
473,2.00
474,2.00
475,2.00
476,2.00
477,2.00
478,2.00
479,2.00
480,2.00
481,2.00
482,2.00
483,2.00
484,3.00
485,3.00
486,3.00
487,3.00
488,3.00
489,3.00
490,3.00
491,3.00
492,4.00
493,4.00
494,4.00
495,4.00
496,4.00
497,4.00
498,4.00
499,4.00
500,4.00
501,4.00
502,4.00
503,4.00
504,4.00
505,4.00
506,4.00
507,4.00
508,4.00
509,4.00
510,4.00
511,4.00
512,4.00
513,4.00
514,4.00
515,4.00
516,4.00
517,4.00
518,3.00
519,3.00
520,3.00
521,3.00
522,3.00
523,3.00
524,3.00
525,3.00
526,3.00
527,3.00
528,3.00
529,3.00
530,3.00
531,3.00
532,3.00
533,3.00
534,3.00
535,3.00
536,3.00
537,3.00
538,3.00
539,3.00
540,3.00
541,3.00
542,3.00
543,3.00
544,3.00
545,3.00
546,3.00
547,3.00
548,3.00
549,3.00
550,3.00
551,3.00
552,3.00
553,3.00
554,3.00
555,3.00
556,3.00
557,3.00
558,3.00
559,3.00
560,3.00
561,3.00
562,3.00
563,3.00
564,3.00
565,3.00
566,3.00
567,3.00
568,3.00
569,2.00
570,2.00
571,2.00
572,2.00
573,2.00
574,2.00
575,2.00
576,2.00
577,2.00
578,2.00
579,2.00
580,2.00
581,2.00
582,2.00
583,2.00
584,2.00
585,2.00
586,2.00
587,2.00
588,2.00
589,2.00
590,2.00
591,2.00
592,2.00
593,2.00
594,2.00
595,2.00
596,2.00
597,2.00
598,2.00
599,2.00
600,2.00
601,2.00
602,2.00
603,2.00
604,2.00
605,2.00
606,2.00
607,2.00
608,2.00
609,2.00
610,2.00
611,2.00
612,2.00
613,2.00
614,2.00
615,2.00
616,2.00
617,2.00
618,2.00
619,3.00
620,3.00
621,3.00
622,3.00
623,3.00
624,3.00
625,3.00
626,3.00
627,3.00
628,3.00
629,3.00
630,2.00
631,2.00
632,2.00
633,2.00
634,2.00
635,2.00
636,2.00
637,2.00
638,1.00
639,1.00
640,1.00
641,1.00
642,1.00
643,1.00
644,1.00
645,1.00
646,1.00
647,1.00
648,1.00
649,1.00
650,1.00
651,1.00
652,1.00
653,1.00
654,1.00
655,1.00
656,1.00
657,1.00
658,1.00
659,1.00
660,1.00
661,1.00
662,1.00
663,2.00
664,2.00
665,2.00
666,2.00
667,2.00
668,2.00
669,2.00
670,2.00
671,2.00
672,2.00
673,2.00
674,2.00
675,2.00
676,2.00
677,2.00
678,2.00
679,2.00
680,2.00
681,2.00
682,2.00
683,2.00
684,2.00
685,2.00
686,2.00
687,2.00
688,2.00
689,2.00
690,2.00
691,2.00
692,2.00
693,3.00
694,3.00
695,3.00
696,3.00
697,3.00
698,3.00
699,3.00
700,3.00
701,3.00
702,3.00
703,3.00
704,3.00
705,3.00
706,3.00
707,3.00
708,3.00
709,3.00
710,3.00
711,3.00
712,3.00
713,3.00
714,3.00
715,3.00
716,3.00
717,3.00
718,3.00
719,3.00
720,3.00
721,3.00
722,3.00
723,3.00
724,3.00
725,3.00
726,3.00
727,3.00
728,3.00
729,3.00
730,3.00
731,3.00
732,3.00
733,3.00
734,3.00
735,3.00
736,3.00
737,3.00
738,3.00
739,3.00
740,3.00
741,3.00
742,3.00
743,3.00
744,3.00
745,3.00
746,3.00
747,3.00
748,3.00
749,3.00
750,3.00
751,3.00
752,3.00
753,3.00
754,3.00
755,3.00
756,3.00
757,3.00
758,3.00
759,3.00
760,3.00
761,3.00
762,3.00
763,3.00
764,3.00
765,2.00
766,2.00
767,2.00
768,2.00
769,2.00
770,2.00
771,2.00
772,2.00
773,2.00
774,2.00
775,2.00
776,2.00
777,2.00
778,2.00
779,2.00
780,2.00
781,2.00
782,2.00
783,2.00
784,2.00
785,2.00
786,2.00
787,2.00
788,2.00
789,2.00
790,2.00
791,2.00
792,2.00
793,2.00
794,2.00
795,2.00
796,2.00
797,2.00
798,2.00
799,2.00
800,2.00
801,2.00
802,2.00
803,2.00
804,2.00
805,2.00
806,2.00
807,2.00
808,2.00
809,1.00
810,1.00
811,1.00
812,1.00
813,1.00
814,1.00
815,1.00
816,2.00
817,2.00
818,2.00
819,2.00
820,2.00
821,2.00
822,2.00
823,2.00
824,2.00
825,2.00
826,2.00
827,2.00
828,2.00
829,2.00
830,2.00
831,2.00
832,2.00
833,2.00
834,2.00
835,2.00
836,2.00
837,2.00
838,2.00
839,1.00
840,1.00
841,1.00
842,1.00
843,1.00
844,1.00
845,1.00
846,2.00
847,2.00
848,2.00
849,2.00
850,2.00
851,2.00
852,2.00
853,2.00
854,2.00
855,2.00
856,2.00
857,2.00
858,2.00
859,2.00
860,2.00
861,2.00
862,2.00
863,2.00
864,2.00
865,2.00
866,2.00
867,2.00
868,2.00
869,2.00
870,2.00
871,2.00
872,2.00
873,2.00
874,2.00
875,2.00
876,2.00
877,2.00
878,2.00
879,2.00
880,2.00
881,2.00
882,2.00
883,2.00
884,2.00
885,2.00
886,2.00
887,3.00
888,3.00
889,3.00
890,3.00
891,3.00
892,3.00
893,3.00
894,3.00
895,3.00
896,3.00
897,3.00
898,3.00
899,3.00
900,3.00
901,3.00
902,3.00
903,3.00
904,3.00
905,3.00
906,3.00
907,3.00
908,3.00
909,3.00
910,3.00
911,3.00
912,3.00
913,3.00
914,3.00
915,3.00
916,3.00
917,3.00
918,3.00
919,3.00
920,3.00
921,3.00
922,3.00
923,3.00
924,3.00
925,3.00
926,3.00
927,3.00
928,3.00
929,3.00
930,3.00
931,3.00
932,3.00
933,3.00
934,3.00
935,3.00
936,3.00
937,3.00
938,3.00
939,3.00
940,3.00
941,3.00
942,3.00
943,3.00
944,3.00
945,3.00
946,3.00
947,3.00
948,3.00
949,4.00
950,4.00
951,4.00
952,4.00
953,6.00
954,6.00
955,6.00
956,6.00
957,6.00
958,6.00
959,6.00
960,6.00
961,6.00
962,5.00
963,5.00
964,5.00
965,5.00
966,5.00
967,5.00
968,5.00
969,5.00
970,5.00
971,5.00
972,5.00
973,5.00
974,5.00
975,5.00
976,5.00
977,5.00
978,5.00
979,5.00
980,5.00
981,5.00
982,5.00
983,5.00
984,5.00
985,5.00
986,5.00
987,5.00
988,5.00
989,5.00
990,5.00
991,5.00
992,4.00
993,4.00
994,4.00
995,4.00
996,4.00
997,4.00
998,4.00
999,4.00
1000,4.00
1001,4.00
1002,4.00
1003,4.00
1004,4.00
1005,4.00
1006,4.00
1007,4.00
1008,4.00
1009,4.00
1010,4.00
1011,4.00
1012,4.00
1013,4.00
1014,4.00
1015,4.00
1016,4.00
1017,4.00
1018,4.00
1019,4.00
1020,4.00
1021,4.00
1022,4.00
1023,4.00
1024,4.00
1025,4.00
1026,4.00
1027,4.00
1028,4.00
1029,4.00
1030,4.00
1031,4.00
1032,4.00
1033,3.00
1034,3.00
1035,3.00
1036,3.00
1037,3.00
1038,3.00
1039,3.00
1040,3.00
1041,3.00
1042,3.00
1043,3.00
1044,3.00
1045,3.00
1046,3.00
1047,3.00
1048,3.00
1049,3.00
1050,3.00
1051,3.00
1052,3.00
1053,3.00
1054,3.00
1055,3.00
1056,3.00
1057,3.00
1058,3.00
1059,4.00
1060,4.00
1061,4.00
1062,4.00
1063,4.00
1064,4.00
1065,4.00
1066,4.00
1067,4.00
1068,4.00
1069,4.00
1070,4.00
1071,4.00
1072,4.00
1073,4.00
1074,4.00
1075,4.00
1076,4.00
1077,4.00
1078,4.00
1079,4.00
1080,4.00
1081,4.00
1082,4.00
1083,4.00
1084,4.00
1085,6.00
1086,6.00
1087,6.00
1088,6.00
1089,6.00
1090,6.00
1091,6.00
1092,6.00
1093,6.00
1094,6.00
1095,6.00
1096,6.00
1097,6.00
1098,6.00
1099,4.00
1100,4.00
1101,4.00
1102,4.00
1103,4.00
1104,4.00
1105,5.00
1106,5.00
1107,5.00
1108,5.00
1109,5.00
1110,5.00
1111,5.00
1112,5.00
1113,5.00
1114,5.00
1115,5.00
1116,5.00
1117,5.00
1118,5.00
1119,5.00
1120,5.00
1121,5.00
1122,5.00
1123,5.00
1124,5.00
1125,5.00
1126,5.00
1127,5.00
1128,5.00
1129,5.00
1130,5.00
1131,5.00
1132,5.00
1133,5.00
