Position,Coverage
1,1.00
2,4.00
3,11.00
4,14.00
5,23.00
6,32.00
7,36.00
8,46.00
9,65.00
10,81.00
11,97.00
12,102.00
13,115.00
14,138.00
15,278.00
16,303.00
17,418.00
18,452.00
19,467.00
20,494.00
21,517.00
22,695.00
23,731.00
24,774.00
25,793.00
26,852.00
27,1018.00
28,1061.00
29,1255.00
30,1321.00
31,1368.00
32,1405.00
33,1492.00
34,1545.00
35,1618.00
36,1709.00
37,1881.00
38,1998.00
39,2071.00
40,2114.00
41,2159.00
42,2233.00
43,2313.00
44,2357.00
45,2476.00
46,2630.00
47,2790.00
48,2938.00
49,3337.00
50,3407.00
51,3530.00
52,3652.00
53,3807.00
54,4203.00
55,6877.00
56,7994.00
57,8295.00
58,9155.00
59,13730.00
60,13862.00
61,14299.00
62,14992.00
63,16358.00
64,17660.00
65,22171.00
66,25597.00
67,26185.00
68,26433.00
69,26705.00
70,27136.00
71,28104.00
72,29421.00
73,30647.00
74,31324.00
75,31865.00
76,32607.00
77,33068.00
78,33530.00
79,33930.00
80,34428.00
81,34941.00
82,35511.00
83,36204.00
84,36740.00
85,37201.00
86,37680.00
87,38129.00
88,39023.00
89,40094.00
90,41668.00
91,46374.00
92,48570.00
93,52878.00
94,55433.00
95,58237.00
96,71262.00
97,87920.00
98,102675.00
99,108050.00
100,109578.00
101,123165.00
102,128256.00
103,141542.00
104,154674.00
105,159505.00
106,175254.00
107,175254.00
108,175254.00
109,181619.00
110,187915.00
111,189040.00
112,189040.00
113,191315.00
114,191315.00
115,191315.00
116,191315.00
117,194322.00
118,194322.00
119,200328.00
120,200328.00
121,201682.00
122,201682.00
123,201682.00
124,201682.00
125,201682.00
126,201682.00
127,208531.00
128,211907.00
129,211907.00
130,211907.00
131,222778.00
132,222778.00
133,222778.00
134,230709.00
135,230709.00
136,230709.00
137,230709.00
138,232305.00
139,232305.00
140,232305.00
141,232305.00
142,234469.00
143,234469.00
144,234469.00
145,234469.00
146,235343.00
147,235343.00
148,235343.00
149,247310.00
150,247310.00
151,247310.00
152,260068.00
153,260068.00
154,260068.00
155,260068.00
156,261723.00
157,261723.00
158,261723.00
159,269601.00
160,269601.00
161,269601.00
162,269601.00
163,269601.00
164,271673.00
165,271673.00
166,277220.00
167,277220.00
168,277220.00
169,295130.00
170,295130.00
171,295130.00
172,295130.00
173,304428.00
174,304428.00
175,304428.00
176,304428.00
177,313140.00
178,313140.00
179,313140.00
180,313140.00
181,313792.00
182,313792.00
183,318791.00
184,318791.00
185,319118.00
186,319118.00
187,319118.00
188,322672.00
189,322672.00
190,322672.00
191,339545.00
192,339545.00
193,339545.00
194,339545.00
195,339545.00
196,339545.00
197,342756.00
198,342756.00
199,342756.00
200,343839.00
201,343839.00
202,343839.00
203,345411.00
204,345411.00
205,345411.00
206,359222.00
207,359222.00
208,365153.00
209,365153.00
210,365153.00
211,373128.00
212,373128.00
213,375370.00
214,375370.00
215,375370.00
216,375370.00
217,375370.00
218,382059.00
219,382059.00
220,383205.00
221,383205.00
222,385760.00
223,385760.00
224,387229.00
225,387229.00
226,387771.00
227,387771.00
228,407434.00
229,407434.00
230,407434.00
231,409900.00
232,409900.00
233,409900.00
234,420525.00
235,420525.00
236,423828.00
237,423828.00
238,425523.00
239,425522.00
240,426754.00
241,426751.00
242,426751.00
243,426751.00
244,427246.00
245,433389.00
246,433386.00
247,433386.00
248,433386.00
249,442880.00
250,442871.00
251,451008.00
252,450999.00
253,458213.00
254,458208.00
255,459086.00
256,459076.00
257,459442.00
258,459422.00
259,460127.00
260,460110.00
261,460110.00
262,462490.00
263,462475.00
264,462475.00
265,462475.00
266,462475.00
267,465884.00
268,465879.00
269,472299.00
270,472284.00
271,473081.00
272,473056.00
273,476863.00
274,476720.00
275,476720.00
276,477404.00
277,477376.00
278,477376.00
279,477376.00
280,479685.00
281,479554.00
282,479554.00
283,479554.00
284,481126.00
285,481092.00
286,481092.00
287,481092.00
288,482477.00
289,482459.00
290,487792.00
291,487764.00
292,487764.00
293,487764.00
294,490289.00
295,490267.00
296,493611.00
297,493417.00
298,496603.00
299,501944.00
300,501895.00
301,503703.00
302,503685.00
303,512571.00
304,512506.00
305,532213.00
306,532031.00
307,534471.00
308,534432.00
309,538814.00
310,538575.00
311,552436.00
312,552367.00
313,552367.00
314,567404.00
315,567357.00
316,586986.00
317,586952.00
318,590834.00
319,590743.00
320,597682.00
321,597624.00
322,601619.00
323,601538.00
324,605248.00
325,605150.00
326,605150.00
327,605150.00
328,609117.00
329,608921.00
330,608921.00
331,617285.00
332,617175.00
333,617175.00
334,617175.00
335,621579.00
336,621506.00
337,623075.00
338,633407.00
339,633371.00
340,635445.00
341,635367.00
342,635367.00
343,643681.00
344,643621.00
345,650182.00
346,650140.00
347,653693.00
348,653564.00
349,656292.00
350,656157.00
351,658296.00
352,658113.00
353,658113.00
354,659210.00
355,659072.00
356,659072.00
357,659072.00
358,659072.00
359,659072.00
360,659072.00
361,659072.00
362,659072.00
363,659072.00
364,659072.00
365,659072.00
366,659072.00
367,659072.00
368,659072.00
369,659072.00
370,659072.00
371,659766.00
372,659337.00
373,659337.00
374,659337.00
375,659337.00
376,659600.00
377,659534.00
378,664925.00
379,664796.00
380,666268.00
381,666135.00
382,666135.00
383,669085.00
384,668931.00
385,668931.00
386,672407.00
387,672056.00
388,674885.00
389,672001.00
390,674397.00
391,673242.00
392,675278.00
393,674991.00
394,674991.00
395,678390.00
396,677486.00
397,677837.00
398,673154.00
399,673154.00
400,673154.00
401,673154.00
402,674249.00
403,674169.00
404,674169.00
405,678025.00
406,677580.00
407,678839.00
408,678073.00
409,678073.00
410,678796.00
411,677412.00
412,677412.00
413,677412.00
414,677637.00
415,676278.00
416,676278.00
417,676278.00
418,676778.00
419,671412.00
420,671412.00
421,671412.00
422,671412.00
423,671412.00
424,671412.00
425,671412.00
426,671412.00
427,671412.00
428,671412.00
429,671412.00
430,671412.00
431,671412.00
432,671412.00
433,671412.00
434,671777.00
435,667274.00
436,668023.00
437,667629.00
438,667629.00
439,667629.00
440,667629.00
441,667629.00
442,667629.00
443,667629.00
444,667629.00
445,667629.00
446,667629.00
447,667629.00
448,667629.00
449,669229.00
450,669122.00
451,669122.00
452,670709.00
453,670543.00
454,670543.00
455,670543.00
456,670543.00
457,670543.00
458,670543.00
459,670543.00
460,670543.00
461,670543.00
462,670543.00
463,670543.00
464,670543.00
465,670543.00
466,670543.00
467,672661.00
468,672251.00
469,675834.00
470,674744.00
471,675869.00
472,674524.00
473,674524.00
474,675642.00
475,674033.00
476,674268.00
477,674144.00
478,673625.00
479,673625.00
480,674059.00
481,673191.00
482,673191.00
483,673191.00
484,673191.00
485,674478.00
486,674017.00
487,674991.00
488,674365.00
489,674365.00
490,674365.00
491,674799.00
492,673475.00
493,673475.00
494,673507.00
495,672941.00
496,672943.00
497,672577.00
498,672582.00
499,672159.00
500,672159.00
501,671462.00
502,671466.00
503,670724.00
504,670724.00
505,670724.00
506,670724.00
507,670165.00
508,670206.00
509,669129.00
510,669134.00
511,668505.00
512,668505.00
513,668511.00
514,666923.00
515,666923.00
516,666923.00
517,666934.00
518,662638.00
519,662638.00
520,662638.00
521,662648.00
522,658624.00
523,658624.00
524,658624.00
525,658625.00
526,653978.00
527,653978.00
528,651770.00
529,651775.00
530,647673.00
531,647678.00
532,644337.00
533,644362.00
534,641338.00
535,641364.00
536,629529.00
537,629529.00
538,613825.00
539,613825.00
540,600660.00
541,600661.00
542,592366.00
543,592366.00
544,592366.00
545,592366.00
546,590153.00
547,590153.00
548,590153.00
549,575103.00
550,575103.00
551,563496.00
552,563496.00
553,563496.00
554,563496.00
555,553384.00
556,553384.00
557,512542.00
558,512542.00
559,512542.00
560,512542.00
561,512542.00
562,512542.00
563,512542.00
564,512542.00
565,512542.00
566,512542.00
567,512542.00
568,512542.00
569,512542.00
570,512542.00
571,499011.00
572,499011.00
573,499011.00
574,491021.00
575,491021.00
576,484675.00
577,484675.00
578,482318.00
579,482318.00
580,482318.00
581,482318.00
582,481464.00
583,481464.00
584,481464.00
585,481464.00
586,481464.00
587,481464.00
588,481464.00
589,481464.00
590,481464.00
591,481464.00
592,481464.00
593,481464.00
594,481464.00
595,481464.00
596,479872.00
597,479872.00
598,476890.00
599,476890.00
600,476890.00
601,476890.00
602,476890.00
603,472779.00
604,472779.00
605,472779.00
606,471227.00
607,471227.00
608,471227.00
609,471227.00
610,471227.00
611,471227.00
612,471227.00
613,471227.00
614,471227.00
615,471227.00
616,471227.00
617,465751.00
618,465751.00
619,465751.00
620,463027.00
621,463027.00
622,463027.00
623,450829.00
624,450829.00
625,444884.00
626,444884.00
627,444884.00
628,444884.00
629,443582.00
630,443582.00
631,443582.00
632,443582.00
633,442018.00
634,442018.00
635,440802.00
636,440802.00
637,431127.00
638,431127.00
639,431127.00
640,431127.00
641,431127.00
642,431127.00
643,422670.00
644,422670.00
645,421187.00
646,421187.00
647,421187.00
648,421187.00
649,414937.00
650,414937.00
651,413737.00
652,413737.00
653,413737.00
654,409381.00
655,409381.00
656,393475.00
657,393475.00
658,388240.00
659,388240.00
660,388240.00
661,382618.00
662,382618.00
663,382618.00
664,381320.00
665,381320.00
666,381320.00
667,381320.00
668,381320.00
669,381320.00
670,381320.00
671,381320.00
672,381320.00
673,381320.00
674,377451.00
675,377451.00
676,377084.00
677,377084.00
678,377084.00
679,377084.00
680,377084.00
681,373276.00
682,373276.00
683,373276.00
684,373276.00
685,364889.00
686,364889.00
687,364889.00
688,364889.00
689,364889.00
690,364889.00
691,364889.00
692,360326.00
693,360326.00
694,360326.00
695,360326.00
696,359164.00
697,359164.00
698,359164.00
699,359164.00
700,357446.00
701,357446.00
702,345758.00
703,345758.00
704,340355.00
705,340355.00
706,340355.00
707,332325.00
708,332325.00
709,332325.00
710,332325.00
711,332325.00
712,329583.00
713,329583.00
714,323930.00
715,323930.00
716,323930.00
717,322858.00
718,322858.00
719,320111.00
720,320111.00
721,318574.00
722,318574.00
723,317945.00
724,317945.00
725,299706.00
726,297332.00
727,297332.00
728,287454.00
