Position,Coverage
1,1.00
2,1.00
3,1.00
4,1.00
5,1.00
6,1.00
7,1.00
8,1.00
9,1.00
10,1.00
11,1.00
12,1.00
13,2.00
14,2.00
15,2.00
16,2.00
17,3.00
18,3.00
19,4.00
20,4.00
21,4.00
22,4.00
23,4.00
24,4.00
25,4.00
26,4.00
27,4.00
28,4.00
29,4.00
30,4.00
31,4.00
32,4.00
33,4.00
34,4.00
35,4.00
36,4.00
37,4.00
38,4.00
39,4.00
40,4.00
41,4.00
42,4.00
43,4.00
44,4.00
45,4.00
46,4.00
47,4.00
48,4.00
49,4.00
50,4.00
51,4.00
52,4.00
53,4.00
54,4.00
55,4.00
56,4.00
57,4.00
58,4.00
59,4.00
60,6.00
61,6.00
62,6.00
63,6.00
64,6.00
65,6.00
66,7.00
67,7.00
68,7.00
69,7.00
70,7.00
71,7.00
72,7.00
73,7.00
74,7.00
75,7.00
76,7.00
77,7.00
78,7.00
79,7.00
80,7.00
81,7.00
82,7.00
83,7.00
84,7.00
85,7.00
86,7.00
87,7.00
88,7.00
89,7.00
90,7.00
91,7.00
92,7.00
93,7.00
94,7.00
95,7.00
96,7.00
97,7.00
98,7.00
99,7.00
100,7.00
101,7.00
102,7.00
103,7.00
104,7.00
105,7.00
106,7.00
107,7.00
108,7.00
109,7.00
110,7.00
111,7.00
112,7.00
113,7.00
114,7.00
115,7.00
116,7.00
117,7.00
118,7.00
119,7.00
120,7.00
121,7.00
122,8.00
123,8.00
124,8.00
125,8.00
126,8.00
127,8.00
128,8.00
129,8.00
130,8.00
131,8.00
132,8.00
133,8.00
134,8.00
135,8.00
136,8.00
137,8.00
138,8.00
139,8.00
140,8.00
141,8.00
142,8.00
143,8.00
144,8.00
145,8.00
146,8.00
147,7.00
148,7.00
149,7.00
150,7.00
151,7.00
152,7.00
153,7.00
154,7.00
155,7.00
156,7.00
157,7.00
158,7.00
159,6.00
160,6.00
161,6.00
162,6.00
163,5.00
164,5.00
165,4.00
166,4.00
167,4.00
168,4.00
169,5.00
170,5.00
171,7.00
172,7.00
173,7.00
174,7.00
175,7.00
176,7.00
177,7.00
178,7.00
179,7.00
180,7.00
181,7.00
182,7.00
183,7.00
184,7.00
185,7.00
186,7.00
187,7.00
188,7.00
189,7.00
190,7.00
191,8.00
192,8.00
193,8.00
194,8.00
195,8.00
196,8.00
197,8.00
198,8.00
199,9.00
200,9.00
201,10.00
202,10.00
203,10.00
204,10.00
205,10.00
206,8.00
207,8.00
208,8.00
209,8.00
210,8.00
211,8.00
212,7.00
213,7.00
214,7.00
215,7.00
216,7.00
217,7.00
218,7.00
219,7.00
220,7.00
221,7.00
222,7.00
223,7.00
224,7.00
225,7.00
226,7.00
227,7.00
228,7.00
229,7.00
230,7.00
231,7.00
232,7.00
233,7.00
234,7.00
235,7.00
236,7.00
237,7.00
238,7.00
239,7.00
240,7.00
241,7.00
242,7.00
243,7.00
244,7.00
245,7.00
246,7.00
247,7.00
248,7.00
249,7.00
250,7.00
251,7.00
252,7.00
253,7.00
254,7.00
255,7.00
256,7.00
257,7.00
258,7.00
259,7.00
260,7.00
261,8.00
262,8.00
263,9.00
264,9.00
265,9.00
266,9.00
267,11.00
268,10.00
269,10.00
270,10.00
271,10.00
272,10.00
273,10.00
274,10.00
275,10.00
276,10.00
277,10.00
278,10.00
279,10.00
280,10.00
281,11.00
282,11.00
283,11.00
284,11.00
285,11.00
286,11.00
287,11.00
288,11.00
289,11.00
290,11.00
291,11.00
292,11.00
293,12.00
294,12.00
295,12.00
296,12.00
297,13.00
298,13.00
299,13.00
300,13.00
301,13.00
302,13.00
303,13.00
304,14.00
305,14.00
306,14.00
307,15.00
308,15.00
309,15.00
310,15.00
311,15.00
312,15.00
313,15.00
314,15.00
315,14.00
316,14.00
317,12.00
318,12.00
319,12.00
320,12.00
321,12.00
322,12.00
323,13.00
324,14.00
325,14.00
326,14.00
327,14.00
328,14.00
329,14.00
330,14.00
331,14.00
332,15.00
333,15.00
334,15.00
335,16.00
336,16.00
337,15.00
338,15.00
339,15.00
340,15.00
341,15.00
342,15.00
343,16.00
344,16.00
345,17.00
346,17.00
347,16.00
348,16.00
349,16.00
350,17.00
351,17.00
352,17.00
353,17.00
354,17.00
355,17.00
356,17.00
357,17.00
358,17.00
359,17.00
360,17.00
361,17.00
362,17.00
363,17.00
364,17.00
365,18.00
366,18.00
367,18.00
368,18.00
369,18.00
370,18.00
371,18.00
372,18.00
373,18.00
374,18.00
375,18.00
376,18.00
377,18.00
378,18.00
379,18.00
380,19.00
381,19.00
382,19.00
383,19.00
384,20.00
385,20.00
386,20.00
387,20.00
388,20.00
389,20.00
390,21.00
391,23.00
392,24.00
393,24.00
394,24.00
395,24.00
396,24.00
397,24.00
398,24.00
399,25.00
400,25.00
401,25.00
402,25.00
403,25.00
404,25.00
405,26.00
406,26.00
407,25.00
408,26.00
409,27.00
410,28.00
411,28.00
412,28.00
413,26.00
414,26.00
415,26.00
416,26.00
417,26.00
418,26.00
419,26.00
420,26.00
421,26.00
422,26.00
423,26.00
424,26.00
425,26.00
426,26.00
427,25.00
428,25.00
429,25.00
430,25.00
431,25.00
432,25.00
433,25.00
434,25.00
435,25.00
436,25.00
437,25.00
438,25.00
439,24.00
440,24.00
441,24.00
442,24.00
443,23.00
444,24.00
445,24.00
446,24.00
447,24.00
448,24.00
449,24.00
450,23.00
451,23.00
452,24.00
453,23.00
454,23.00
455,23.00
456,24.00
457,24.00
458,24.00
459,24.00
460,24.00
461,24.00
462,24.00
463,24.00
464,24.00
465,24.00
466,24.00
467,24.00
468,24.00
469,23.00
470,22.00
471,23.00
472,23.00
473,23.00
474,23.00
475,23.00
476,23.00
477,24.00
478,23.00
479,25.00
480,27.00
481,28.00
482,28.00
483,28.00
484,29.00
485,29.00
486,29.00
487,30.00
488,30.00
489,29.00
490,31.00
491,29.00
492,29.00
493,29.00
494,30.00
495,30.00
496,30.00
497,30.00
498,30.00
499,30.00
500,31.00
501,31.00
502,31.00
503,31.00
504,31.00
505,31.00
506,31.00
507,31.00
508,32.00
509,32.00
510,32.00
511,31.00
512,31.00
513,31.00
514,31.00
515,31.00
516,31.00
517,31.00
518,31.00
519,31.00
520,31.00
521,32.00
522,32.00
523,32.00
524,32.00
525,32.00
526,31.00
527,31.00
528,31.00
529,31.00
530,30.00
531,30.00
532,30.00
533,31.00
534,31.00
535,31.00
536,30.00
537,28.00
538,27.00
539,27.00
540,27.00
541,27.00
542,27.00
543,27.00
544,27.00
545,26.00
546,26.00
547,26.00
548,26.00
549,26.00
550,26.00
551,25.00
552,26.00
553,26.00
554,25.00
555,24.00
556,22.00
557,22.00
558,22.00
559,22.00
560,22.00
561,22.00
562,23.00
563,23.00
564,23.00
565,23.00
566,23.00
567,23.00
568,23.00
569,23.00
570,23.00
571,23.00
572,23.00
573,24.00
574,24.00
575,24.00
576,24.00
577,24.00
578,24.00
579,24.00
580,26.00
581,26.00
582,26.00
583,26.00
584,26.00
585,26.00
586,26.00
587,26.00
588,27.00
589,27.00
590,26.00
591,27.00
592,27.00
593,27.00
594,28.00
595,28.00
596,28.00
597,28.00
598,27.00
599,27.00
600,27.00
601,27.00
602,26.00
603,26.00
604,26.00
605,27.00
606,27.00
607,27.00
608,27.00
609,27.00
610,27.00
611,27.00
612,27.00
613,27.00
614,27.00
615,27.00
616,27.00
617,26.00
618,26.00
619,26.00
620,26.00
621,26.00
622,26.00
623,25.00
624,25.00
625,23.00
626,21.00
627,19.00
628,19.00
629,19.00
630,18.00
631,18.00
632,18.00
633,17.00
634,17.00
635,17.00
636,15.00
637,15.00
638,15.00
639,17.00
640,16.00
641,16.00
642,15.00
643,15.00
644,16.00
645,16.00
646,15.00
647,15.00
648,15.00
649,15.00
650,15.00
651,16.00
652,16.00
653,17.00
654,18.00
655,18.00
656,20.00
657,20.00
658,20.00
659,20.00
660,21.00
661,22.00
662,22.00
663,22.00
664,22.00
665,22.00
666,24.00
667,23.00
668,23.00
669,23.00
670,24.00
671,25.00
672,25.00
673,25.00
674,25.00
675,26.00
676,26.00
677,26.00
678,28.00
679,27.00
680,27.00
681,27.00
682,27.00
683,27.00
684,27.00
685,27.00
686,27.00
687,27.00
688,27.00
689,27.00
690,27.00
691,27.00
692,27.00
693,27.00
694,27.00
695,27.00
696,27.00
697,27.00
698,26.00
699,26.00
700,26.00
701,28.00
702,28.00
703,28.00
704,28.00
705,28.00
706,28.00
707,29.00
708,28.00
709,28.00
710,28.00
711,28.00
712,28.00
713,28.00
714,28.00
715,28.00
716,28.00
717,28.00
718,28.00
719,27.00
720,27.00
721,27.00
722,27.00
723,27.00
724,27.00
725,27.00
726,27.00
727,27.00
728,27.00
729,27.00
730,27.00
731,27.00
732,27.00
733,27.00
734,26.00
735,26.00
736,26.00
737,25.00
738,25.00
739,25.00
740,24.00
741,24.00
742,24.00
743,24.00
744,24.00
745,24.00
746,24.00
747,24.00
748,24.00
749,24.00
750,24.00
751,23.00
752,23.00
753,23.00
754,23.00
755,23.00
756,23.00
757,23.00
758,23.00
759,24.00
760,25.00
761,25.00
762,25.00
763,25.00
764,25.00
765,25.00
766,25.00
767,25.00
768,25.00
769,25.00
770,25.00
771,25.00
772,26.00
773,26.00
774,26.00
775,26.00
776,27.00
777,27.00
778,27.00
779,28.00
780,28.00
781,28.00
782,28.00
783,28.00
784,28.00
785,27.00
786,27.00
787,28.00
788,28.00
789,28.00
790,28.00
791,28.00
792,28.00
793,28.00
794,28.00
795,28.00
796,28.00
797,27.00
798,28.00
799,27.00
800,25.00
801,25.00
802,23.00
803,23.00
804,23.00
805,23.00
806,22.00
807,21.00
808,22.00
809,22.00
810,22.00
811,22.00
812,20.00
813,20.00
814,20.00
815,20.00
816,20.00
817,19.00
818,19.00
819,19.00
820,19.00
821,18.00
822,18.00
823,18.00
824,16.00
825,16.00
826,16.00
827,16.00
828,16.00
829,17.00
830,17.00
831,19.00
832,19.00
833,19.00
834,19.00
835,19.00
836,20.00
837,20.00
838,20.00
839,20.00
840,20.00
841,20.00
842,20.00
843,20.00
844,20.00
845,20.00
846,20.00
847,18.00
848,18.00
849,18.00
850,18.00
851,18.00
852,18.00
853,18.00
854,17.00
855,17.00
856,17.00
857,17.00
858,18.00
859,22.00
860,22.00
861,22.00
862,22.00
863,23.00
864,24.00
865,24.00
866,24.00
867,24.00
868,24.00
869,24.00
870,24.00
871,24.00
872,22.00
873,22.00
874,22.00
875,22.00
876,22.00
877,24.00
878,24.00
879,24.00
880,24.00
881,25.00
882,25.00
883,25.00
884,25.00
885,25.00
886,25.00
887,25.00
888,25.00
889,25.00
890,25.00
891,25.00
892,25.00
893,25.00
894,25.00
895,25.00
896,25.00
897,25.00
898,25.00
899,25.00
900,25.00
901,25.00
902,25.00
903,25.00
904,25.00
905,24.00
906,23.00
907,25.00
908,25.00
909,25.00
910,25.00
911,25.00
912,25.00
913,25.00
914,25.00
915,25.00
916,25.00
917,25.00
918,24.00
919,24.00
920,25.00
921,25.00
922,25.00
923,25.00
924,27.00
925,27.00
926,27.00
927,27.00
928,27.00
929,27.00
930,27.00
931,26.00
932,26.00
933,25.00
934,25.00
935,26.00
936,25.00
937,25.00
938,25.00
939,25.00
940,25.00
941,25.00
942,25.00
943,25.00
944,24.00
945,27.00
946,27.00
947,27.00
948,27.00
949,27.00
950,27.00
951,27.00
952,27.00
953,27.00
954,26.00
955,26.00
956,28.00
957,28.00
958,28.00
959,28.00
960,28.00
961,28.00
962,28.00
963,28.00
964,28.00
965,28.00
966,28.00
967,28.00
968,28.00
969,28.00
970,30.00
971,30.00
972,30.00
973,30.00
974,30.00
975,29.00
976,30.00
977,28.00
978,28.00
979,28.00
980,28.00
981,28.00
982,27.00
983,27.00
984,27.00
985,28.00
986,28.00
987,28.00
988,28.00
989,28.00
990,28.00
991,28.00
992,28.00
993,29.00
994,29.00
995,29.00
996,29.00
997,30.00
998,30.00
999,30.00
1000,31.00
1001,31.00
1002,31.00
1003,31.00
1004,30.00
1005,26.00
1006,26.00
1007,26.00
1008,26.00
1009,25.00
1010,24.00
1011,24.00
1012,24.00
1013,24.00
1014,24.00
1015,24.00
1016,24.00
1017,24.00
1018,26.00
1019,29.00
1020,29.00
1021,29.00
1022,29.00
1023,27.00
1024,28.00
1025,28.00
1026,29.00
1027,28.00
1028,28.00
1029,28.00
1030,28.00
1031,28.00
1032,28.00
1033,28.00
1034,29.00
1035,29.00
1036,29.00
1037,32.00
1038,32.00
1039,32.00
1040,33.00
1041,33.00
1042,33.00
1043,33.00
1044,33.00
1045,33.00
1046,33.00
1047,33.00
1048,33.00
1049,34.00
1050,34.00
1051,34.00
1052,34.00
1053,32.00
1054,32.00
1055,32.00
1056,32.00
1057,32.00
1058,32.00
1059,32.00
1060,32.00
1061,32.00
1062,32.00
1063,32.00
1064,32.00
1065,32.00
1066,31.00
1067,31.00
1068,30.00
1069,30.00
1070,28.00
1071,27.00
1072,27.00
1073,27.00
1074,27.00
1075,27.00
1076,30.00
1077,30.00
1078,30.00
1079,30.00
1080,30.00
1081,29.00
1082,29.00
1083,29.00
1084,29.00
1085,29.00
1086,29.00
1087,29.00
1088,29.00
1089,29.00
1090,29.00
1091,26.00
1092,26.00
1093,26.00
1094,27.00
1095,27.00
1096,28.00
1097,28.00
1098,28.00
1099,28.00
1100,28.00
1101,28.00
1102,26.00
1103,26.00
1104,26.00
1105,26.00
1106,26.00
1107,26.00
1108,25.00
1109,26.00
1110,26.00
1111,26.00
1112,26.00
1113,26.00
1114,26.00
1115,26.00
1116,24.00
1117,24.00
1118,24.00
1119,24.00
1120,24.00
1121,24.00
1122,23.00
1123,23.00
1124,23.00
1125,23.00
1126,23.00
1127,23.00
1128,23.00
1129,23.00
1130,23.00
1131,22.00
1132,22.00
1133,22.00
