Position,Coverage
1,1.00
2,1.00
3,1.00
4,1.00
5,1.00
6,1.00
7,1.00
8,1.00
9,1.00
10,1.00
11,1.00
12,1.00
13,1.00
14,1.00
15,1.00
16,1.00
17,1.00
18,1.00
19,1.00
20,1.00
21,1.00
22,1.00
23,1.00
24,1.00
25,1.00
26,1.00
27,1.00
28,1.00
29,1.00
30,1.00
31,1.00
32,1.00
33,1.00
34,1.00
35,1.00
36,1.00
37,1.00
38,1.00
39,1.00
40,1.00
41,1.00
42,1.00
43,1.00
44,1.00
45,1.00
46,1.00
47,1.00
48,1.00
49,1.00
50,1.00
51,1.00
52,1.00
53,1.00
54,1.00
55,1.00
56,1.00
57,1.00
58,1.00
59,1.00
60,1.00
61,1.00
62,1.00
63,1.00
64,1.00
65,1.00
66,1.00
67,1.00
68,1.00
69,1.00
70,1.00
71,1.00
72,1.00
73,1.00
74,1.00
75,1.00
76,1.00
77,1.00
78,1.00
79,1.00
80,1.00
81,1.00
82,1.00
83,1.00
84,1.00
85,1.00
86,1.00
87,1.00
88,1.00
89,1.00
90,1.00
91,1.00
92,1.00
93,1.00
94,1.00
95,1.00
96,1.00
97,1.00
98,1.00
99,1.00
100,1.00
101,1.00
102,1.00
103,1.00
104,1.00
105,1.00
106,1.00
107,1.00
108,1.00
109,1.00
110,1.00
111,1.00
112,1.00
113,1.00
114,1.00
115,1.00
116,1.00
117,1.00
118,1.00
119,1.00
120,1.00
121,1.00
122,1.00
123,1.00
124,1.00
125,1.00
126,1.00
127,1.00
128,1.00
129,1.00
130,1.00
131,1.00
132,1.00
133,3.00
134,3.00
135,3.00
136,3.00
137,3.00
138,3.00
139,3.00
140,3.00
141,3.00
142,3.00
143,3.00
144,3.00
145,3.00
146,3.00
147,3.00
148,3.00
149,3.00
150,3.00
151,3.00
152,2.00
153,2.00
154,2.00
155,2.00
156,2.00
157,2.00
158,2.00
159,2.00
160,2.00
161,2.00
162,2.00
163,2.00
164,2.00
165,2.00
166,2.00
167,2.00
168,2.00
169,2.00
170,2.00
171,2.00
172,2.00
173,2.00
174,2.00
175,2.00
176,3.00
177,3.00
178,3.00
179,3.00
180,3.00
181,3.00
182,3.00
183,3.00
184,3.00
185,3.00
186,3.00
187,3.00
188,3.00
189,3.00
190,3.00
191,3.00
192,3.00
193,3.00
194,3.00
195,3.00
196,3.00
197,3.00
198,3.00
199,3.00
200,3.00
201,3.00
202,3.00
203,3.00
204,3.00
205,3.00
206,3.00
207,3.00
208,3.00
209,5.00
210,5.00
211,5.00
212,5.00
213,5.00
214,5.00
215,5.00
216,5.00
217,5.00
218,5.00
219,5.00
220,5.00
221,5.00
222,5.00
223,5.00
224,5.00
225,5.00
226,5.00
227,5.00
228,5.00
229,5.00
230,5.00
231,5.00
232,5.00
233,5.00
234,5.00
235,5.00
236,5.00
237,6.00
238,6.00
239,6.00
240,6.00
241,6.00
242,6.00
243,6.00
244,6.00
245,6.00
246,6.00
247,6.00
248,6.00
249,6.00
250,6.00
251,6.00
252,6.00
253,6.00
254,6.00
255,6.00
256,6.00
257,6.00
258,6.00
259,6.00
260,6.00
261,6.00
262,6.00
263,6.00
264,6.00
265,6.00
266,6.00
267,6.00
268,6.00
269,6.00
270,6.00
271,6.00
272,6.00
273,6.00
274,6.00
275,6.00
276,6.00
277,6.00
278,6.00
279,6.00
280,6.00
281,6.00
282,6.00
283,6.00
284,4.00
285,4.00
286,4.00
287,4.00
288,4.00
289,4.00
290,4.00
291,6.00
292,6.00
293,6.00
294,6.00
295,6.00
296,6.00
297,6.00
298,6.00
299,6.00
300,6.00
301,6.00
302,6.00
303,6.00
304,6.00
305,6.00
306,6.00
307,6.00
308,6.00
309,6.00
310,6.00
311,6.00
312,6.00
313,6.00
314,6.00
315,6.00
316,6.00
317,6.00
318,6.00
319,6.00
320,6.00
321,6.00
322,6.00
323,6.00
324,6.00
325,6.00
326,6.00
327,5.00
328,5.00
329,5.00
330,5.00
331,5.00
332,5.00
333,5.00
334,5.00
335,5.00
336,5.00
337,5.00
338,5.00
339,5.00
340,5.00
341,5.00
342,5.00
343,5.00
344,5.00
345,5.00
346,5.00
347,5.00
348,6.00
349,6.00
350,6.00
351,6.00
352,6.00
353,6.00
354,6.00
355,6.00
356,6.00
357,6.00
358,6.00
359,6.00
360,4.00
361,4.00
362,4.00
363,4.00
364,4.00
365,4.00
366,4.00
367,4.00
368,4.00
369,4.00
370,4.00
371,4.00
372,4.00
373,4.00
374,4.00
375,4.00
376,4.00
377,4.00
378,4.00
379,4.00
380,4.00
381,4.00
382,4.00
383,4.00
384,4.00
385,4.00
386,4.00
387,4.00
388,3.00
389,3.00
390,3.00
391,3.00
392,3.00
393,3.00
394,3.00
395,3.00
396,3.00
397,3.00
398,3.00
399,3.00
400,3.00
401,3.00
402,3.00
403,3.00
404,3.00
405,3.00
406,3.00
407,3.00
408,3.00
409,3.00
410,3.00
411,3.00
412,3.00
413,3.00
414,3.00
415,3.00
416,3.00
417,3.00
418,3.00
419,5.00
420,5.00
421,5.00
422,5.00
423,5.00
424,5.00
425,5.00
426,5.00
427,5.00
428,5.00
429,5.00
430,5.00
431,5.00
432,5.00
433,5.00
434,5.00
435,5.00
436,5.00
437,5.00
438,5.00
439,5.00
440,5.00
441,5.00
442,3.00
443,3.00
444,3.00
445,3.00
446,3.00
447,3.00
448,3.00
449,3.00
450,3.00
451,3.00
452,3.00
453,3.00
454,3.00
455,3.00
456,3.00
457,3.00
458,3.00
459,3.00
460,3.00
461,3.00
462,3.00
463,3.00
464,3.00
465,4.00
466,4.00
467,4.00
468,4.00
469,5.00
470,5.00
471,5.00
472,5.00
473,5.00
474,5.00
475,5.00
476,5.00
477,5.00
478,5.00
479,5.00
480,5.00
481,5.00
482,5.00
483,5.00
484,5.00
485,5.00
486,5.00
487,5.00
488,5.00
489,5.00
490,5.00
491,5.00
492,5.00
493,6.00
494,6.00
495,6.00
496,6.00
497,6.00
498,6.00
499,5.00
500,5.00
501,5.00
502,5.00
503,5.00
504,5.00
505,5.00
506,5.00
507,5.00
508,5.00
509,5.00
510,5.00
511,5.00
512,5.00
513,5.00
514,5.00
515,5.00
516,5.00
517,5.00
518,5.00
519,5.00
520,5.00
521,5.00
522,5.00
523,5.00
524,5.00
525,5.00
526,5.00
527,5.00
528,5.00
529,5.00
530,6.00
531,6.00
532,6.00
533,6.00
534,6.00
535,6.00
536,6.00
537,6.00
538,6.00
539,6.00
540,6.00
541,6.00
542,6.00
543,6.00
544,6.00
545,6.00
546,6.00
547,6.00
548,6.00
549,6.00
550,6.00
551,6.00
552,6.00
553,6.00
554,6.00
555,6.00
556,6.00
557,6.00
558,6.00
559,6.00
560,6.00
561,6.00
562,6.00
563,6.00
564,6.00
565,6.00
566,6.00
567,6.00
568,6.00
569,6.00
570,4.00
571,6.00
572,6.00
573,6.00
574,6.00
575,6.00
576,6.00
577,6.00
578,6.00
579,6.00
580,6.00
581,6.00
582,6.00
583,6.00
584,6.00
585,6.00
586,6.00
587,6.00
588,6.00
589,6.00
590,6.00
591,6.00
592,6.00
593,6.00
594,6.00
595,6.00
596,6.00
597,6.00
598,6.00
599,6.00
600,6.00
601,6.00
602,6.00
603,6.00
604,6.00
605,6.00
606,6.00
607,6.00
608,6.00
609,6.00
610,6.00
611,6.00
612,6.00
613,6.00
614,6.00
615,6.00
616,5.00
617,5.00
618,5.00
619,5.00
620,4.00
621,5.00
622,5.00
623,5.00
624,5.00
625,5.00
626,5.00
627,5.00
628,5.00
629,5.00
630,5.00
631,6.00
632,6.00
633,6.00
634,6.00
635,6.00
636,6.00
637,6.00
638,6.00
639,6.00
640,6.00
641,6.00
642,6.00
643,6.00
644,5.00
645,5.00
646,5.00
647,5.00
648,5.00
649,5.00
650,5.00
651,5.00
652,5.00
653,5.00
654,5.00
655,5.00
656,5.00
657,5.00
658,5.00
659,5.00
660,5.00
661,5.00
662,5.00
663,5.00
664,5.00
665,5.00
666,5.00
667,5.00
668,5.00
669,5.00
670,5.00
671,5.00
672,5.00
673,5.00
674,5.00
675,5.00
676,5.00
677,5.00
678,5.00
679,5.00
680,5.00
681,4.00
682,4.00
683,4.00
684,4.00
685,4.00
686,4.00
687,4.00
688,4.00
689,4.00
690,4.00
691,4.00
692,4.00
693,4.00
694,4.00
695,4.00
696,4.00
697,4.00
698,4.00
699,4.00
700,4.00
701,4.00
702,4.00
703,4.00
704,4.00
705,4.00
706,4.00
707,4.00
708,4.00
709,4.00
710,4.00
711,4.00
712,4.00
713,4.00
714,4.00
715,4.00
716,4.00
717,4.00
718,4.00
719,4.00
720,4.00
721,4.00
722,2.00
723,2.00
724,2.00
725,2.00
726,2.00
727,2.00
728,2.00
729,2.00
730,2.00
731,2.00
732,2.00
733,2.00
734,2.00
735,2.00
736,2.00
737,2.00
738,2.00
739,2.00
740,2.00
741,2.00
742,2.00
743,2.00
744,2.00
745,2.00
746,2.00
747,2.00
748,2.00
749,2.00
750,2.00
751,2.00
752,2.00
753,2.00
754,2.00
755,2.00
756,2.00
757,2.00
758,2.00
759,2.00
760,2.00
761,3.00
762,3.00
763,3.00
764,3.00
765,3.00
766,3.00
767,3.00
768,3.00
769,3.00
770,3.00
771,3.00
772,2.00
773,2.00
774,2.00
775,2.00
776,2.00
777,2.00
778,2.00
779,2.00
780,2.00
781,2.00
782,1.00
783,1.00
784,1.00
785,1.00
786,1.00
787,1.00
788,1.00
789,1.00
790,1.00
791,1.00
792,1.00
793,1.00
794,1.00
795,1.00
796,1.00
797,1.00
798,1.00
799,1.00
800,2.00
801,2.00
802,2.00
803,2.00
804,2.00
805,2.00
806,2.00
807,2.00
808,2.00
809,2.00
810,2.00
811,2.00
812,2.00
813,2.00
814,2.00
815,2.00
816,2.00
817,2.00
818,2.00
819,2.00
820,2.00
821,2.00
822,2.00
823,3.00
824,3.00
825,3.00
826,3.00
827,3.00
828,3.00
829,3.00
830,3.00
831,3.00
832,3.00
833,3.00
834,3.00
835,3.00
836,3.00
837,3.00
838,3.00
839,3.00
840,3.00
841,3.00
842,3.00
843,3.00
844,3.00
845,3.00
846,3.00
847,3.00
848,3.00
849,3.00
850,3.00
851,4.00
852,4.00
853,4.00
854,4.00
855,4.00
856,4.00
857,4.00
858,4.00
859,4.00
860,4.00
861,4.00
862,4.00
863,4.00
864,4.00
865,4.00
866,4.00
867,4.00
868,4.00
869,4.00
870,4.00
871,4.00
872,4.00
873,4.00
874,4.00
875,4.00
876,4.00
877,4.00
878,4.00
879,4.00
880,4.00
881,4.00
882,4.00
883,4.00
884,4.00
885,4.00
886,4.00
887,4.00
888,4.00
889,4.00
890,4.00
891,4.00
892,4.00
893,4.00
894,4.00
895,4.00
896,4.00
897,4.00
898,4.00
899,4.00
900,4.00
901,6.00
902,6.00
903,6.00
904,6.00
905,7.00
906,7.00
907,7.00
908,7.00
909,7.00
910,7.00
911,8.00
912,7.00
913,7.00
914,7.00
915,7.00
916,7.00
917,7.00
918,7.00
919,7.00
920,7.00
921,7.00
922,7.00
923,7.00
924,7.00
925,7.00
926,7.00
927,7.00
928,7.00
929,7.00
930,7.00
931,7.00
932,7.00
933,7.00
934,7.00
935,7.00
936,7.00
937,7.00
938,8.00
939,8.00
940,8.00
941,8.00
942,8.00
943,8.00
944,10.00
945,10.00
946,10.00
947,10.00
948,10.00
949,10.00
950,10.00
951,9.00
952,9.00
953,9.00
954,9.00
955,9.00
956,9.00
957,9.00
958,9.00
959,9.00
960,9.00
961,9.00
962,9.00
963,9.00
964,9.00
965,9.00
966,9.00
967,9.00
968,9.00
969,9.00
970,9.00
971,9.00
972,9.00
973,9.00
974,8.00
975,8.00
976,8.00
977,8.00
978,8.00
979,8.00
980,8.00
981,8.00
982,8.00
983,8.00
984,8.00
985,8.00
986,8.00
987,8.00
988,9.00
989,9.00
990,9.00
991,9.00
992,9.00
993,9.00
994,9.00
995,9.00
996,9.00
997,9.00
998,9.00
999,9.00
1000,9.00
1001,9.00
1002,8.00
1003,8.00
1004,8.00
1005,8.00
1006,8.00
1007,8.00
1008,8.00
1009,8.00
1010,8.00
1011,8.00
1012,9.00
1013,10.00
1014,10.00
1015,10.00
1016,10.00
1017,10.00
1018,10.00
1019,10.00
1020,10.00
1021,10.00
1022,10.00
1023,10.00
1024,10.00
1025,10.00
1026,10.00
1027,10.00
1028,10.00
1029,10.00
1030,10.00
1031,10.00
1032,10.00
1033,10.00
1034,10.00
1035,10.00
1036,10.00
1037,10.00
1038,10.00
1039,10.00
1040,10.00
1041,10.00
1042,10.00
1043,10.00
1044,10.00
1045,10.00
1046,10.00
1047,10.00
1048,10.00
1049,10.00
1050,10.00
1051,10.00
1052,8.00
1053,8.00
1054,8.00
1055,8.00
1056,7.00
1057,7.00
1058,7.00
1059,7.00
1060,7.00
1061,7.00
1062,6.00
1063,6.00
1064,6.00
1065,6.00
1066,6.00
1067,6.00
1068,6.00
1069,6.00
1070,6.00
1071,6.00
1072,6.00
1073,6.00
1074,7.00
1075,7.00
1076,7.00
1077,7.00
1078,7.00
1079,7.00
1080,7.00
1081,7.00
1082,7.00
1083,7.00
1084,7.00
1085,7.00
1086,7.00
1087,7.00
1088,7.00
1089,6.00
1090,6.00
1091,6.00
1092,6.00
1093,7.00
1094,7.00
1095,5.00
1096,5.00
1097,5.00
1098,5.00
1099,5.00
1100,5.00
1101,5.00
1102,5.00
1103,5.00
1104,5.00
1105,5.00
1106,5.00
1107,5.00
1108,5.00
1109,5.00
1110,5.00
1111,5.00
1112,5.00
1113,5.00
1114,5.00
1115,5.00
1116,5.00
1117,5.00
1118,5.00
1119,5.00
1120,5.00
1121,5.00
1122,5.00
1123,5.00
1124,5.00
1125,5.00
1126,5.00
1127,5.00
1128,5.00
1129,5.00
1130,5.00
1131,5.00
1132,5.00
1133,5.00
