Position,Coverage
1,0.00
2,0.00
3,0.00
4,0.00
5,0.00
6,0.00
7,0.00
8,0.00
9,0.00
10,0.00
11,0.00
12,0.00
13,0.00
14,0.00
15,0.00
16,0.00
17,0.00
18,0.00
19,0.00
20,0.00
21,0.00
22,0.00
23,4.00
24,4.00
25,4.00
26,4.00
27,4.00
28,4.00
29,4.00
30,4.00
31,4.00
32,4.00
33,4.00
34,4.00
35,4.00
36,4.00
37,4.00
38,4.00
39,4.00
40,4.00
41,4.00
42,4.00
43,4.00
44,4.00
45,4.00
46,4.00
47,4.00
48,4.00
49,4.00
50,4.00
51,4.00
52,4.00
53,4.00
54,4.00
55,4.00
56,4.00
57,4.00
58,4.00
59,4.00
60,4.00
61,4.00
62,4.00
63,4.00
64,4.00
65,4.00
66,4.00
67,4.00
68,4.00
69,4.00
70,4.00
71,4.00
72,4.00
73,4.00
74,4.00
75,4.00
76,4.00
77,4.00
78,4.00
79,4.00
80,6.00
81,6.00
82,6.00
83,6.00
84,6.00
85,6.00
86,6.00
87,6.00
88,6.00
89,6.00
90,6.00
91,6.00
92,6.00
93,6.00
94,6.00
95,6.00
96,6.00
97,6.00
98,6.00
99,6.00
100,6.00
101,6.00
102,6.00
103,6.00
104,6.00
105,6.00
106,6.00
107,6.00
108,6.00
109,6.00
110,6.00
111,6.00
112,6.00
113,6.00
114,6.00
115,6.00
116,6.00
117,16.00
118,16.00
119,16.00
120,16.00
121,16.00
122,16.00
123,16.00
124,16.00
125,16.00
126,16.00
127,16.00
128,16.00
129,16.00
130,16.00
131,16.00
132,16.00
133,16.00
134,16.00
135,16.00
136,16.00
137,16.00
138,16.00
139,16.00
140,16.00
141,16.00
142,16.00
143,16.00
144,16.00
145,16.00
146,16.00
147,16.00
148,16.00
149,16.00
150,16.00
151,16.00
152,12.00
153,12.00
154,12.00
155,12.00
156,12.00
157,12.00
158,12.00
159,12.00
160,12.00
161,12.00
162,13.00
163,13.00
164,13.00
165,13.00
166,13.00
167,13.00
168,13.00
169,13.00
170,13.00
171,13.00
172,13.00
173,13.00
174,13.00
175,13.00
176,13.00
177,13.00
178,13.00
