Position,Coverage
1,1.00
2,1.00
3,1.00
4,1.00
5,1.00
6,1.00
7,1.00
8,1.00
9,1.00
10,1.00
11,1.00
12,1.00
13,1.00
14,1.00
15,1.00
16,1.00
17,1.00
18,1.00
19,1.00
20,1.00
21,1.00
22,1.00
23,1.00
24,1.00
25,1.00
26,1.00
27,1.00
28,1.00
29,1.00
30,1.00
31,1.00
32,1.00
33,1.00
34,1.00
35,1.00
36,1.00
37,1.00
38,2.00
39,2.00
40,3.00
41,3.00
42,3.00
43,3.00
44,3.00
45,3.00
46,3.00
47,4.00
48,6.00
49,6.00
50,6.00
51,6.00
52,6.00
53,6.00
54,6.00
55,6.00
56,6.00
57,6.00
58,7.00
59,7.00
60,7.00
61,8.00
62,8.00
63,8.00
64,8.00
65,8.00
66,8.00
67,8.00
68,8.00
69,8.00
70,8.00
71,9.00
72,11.00
73,11.00
74,11.00
75,11.00
76,11.00
77,11.00
78,11.00
79,11.00
80,11.00
81,11.00
82,11.00
83,11.00
84,11.00
85,11.00
86,11.00
87,11.00
88,11.00
89,11.00
90,12.00
91,12.00
92,12.00
93,12.00
94,13.00
95,13.00
96,13.00
97,13.00
98,13.00
99,13.00
100,13.00
101,13.00
102,13.00
103,13.00
104,13.00
105,13.00
106,13.00
107,13.00
108,13.00
109,13.00
110,13.00
111,13.00
112,13.00
113,13.00
114,13.00
115,13.00
116,13.00
117,13.00
118,13.00
119,13.00
120,13.00
121,13.00
122,13.00
123,13.00
124,13.00
125,13.00
126,13.00
127,13.00
128,13.00
129,13.00
130,13.00
131,13.00
132,13.00
133,13.00
134,13.00
135,13.00
136,14.00
137,14.00
138,14.00
139,14.00
140,14.00
141,14.00
142,15.00
143,15.00
144,15.00
145,15.00
146,15.00
147,15.00
148,15.00
149,15.00
150,15.00
151,16.00
152,15.00
153,15.00
154,15.00
155,15.00
156,15.00
157,16.00
158,16.00
159,18.00
160,18.00
161,18.00
162,18.00
163,18.00
164,18.00
165,18.00
166,20.00
167,21.00
168,21.00
169,21.00
170,22.00
171,22.00
172,22.00
173,22.00
174,22.00
175,22.00
176,22.00
177,23.00
178,23.00
179,25.00
180,25.00
181,25.00
182,25.00
183,25.00
184,25.00
185,25.00
186,25.00
187,25.00
188,25.00
189,24.00
190,24.00
191,24.00
192,24.00
193,24.00
194,24.00
195,24.00
196,24.00
197,24.00
198,21.00
199,19.00
200,19.00
201,19.00
202,19.00
203,19.00
204,19.00
205,19.00
206,19.00
207,19.00
208,19.00
209,18.00
210,18.00
211,18.00
212,17.00
213,17.00
214,17.00
215,17.00
216,17.00
217,17.00
218,17.00
219,17.00
220,17.00
221,17.00
222,16.00
223,16.00
224,16.00
225,16.00
226,16.00
227,16.00
228,16.00
229,16.00
230,17.00
231,17.00
232,17.00
233,17.00
234,17.00
235,18.00
236,18.00
237,18.00
238,18.00
239,18.00
240,18.00
241,17.00
242,17.00
243,17.00
244,17.00
245,16.00
246,16.00
247,17.00
248,18.00
249,18.00
250,18.00
251,18.00
252,18.00
253,18.00
254,18.00
255,18.00
256,18.00
257,18.00
258,19.00
259,19.00
260,19.00
261,19.00
262,19.00
263,19.00
264,19.00
265,19.00
266,19.00
267,19.00
268,19.00
269,19.00
270,19.00
271,19.00
272,19.00
273,19.00
274,19.00
275,19.00
276,19.00
277,19.00
278,19.00
279,19.00
280,19.00
281,19.00
282,19.00
283,19.00
284,19.00
285,19.00
286,19.00
287,18.00
288,18.00
289,18.00
290,16.00
291,16.00
292,16.00
293,15.00
294,15.00
295,15.00
296,15.00
297,15.00
298,16.00
299,16.00
300,16.00
301,17.00
302,12.00
303,12.00
304,12.00
305,13.00
306,14.00
307,14.00
308,13.00
309,13.00
310,13.00
311,13.00
312,13.00
313,13.00
314,13.00
315,13.00
316,14.00
317,14.00
318,13.00
319,13.00
320,13.00
321,12.00
322,12.00
323,12.00
324,12.00
325,12.00
326,12.00
327,12.00
328,11.00
329,11.00
330,11.00
331,11.00
332,11.00
333,11.00
334,11.00
335,11.00
336,11.00
337,11.00
338,11.00
339,11.00
340,11.00
341,11.00
342,10.00
343,10.00
344,10.00
345,10.00
346,10.00
347,10.00
348,10.00
349,10.00
350,10.00
351,10.00
352,10.00
353,10.00
354,10.00
355,10.00
356,10.00
357,10.00
358,10.00
359,10.00
360,11.00
361,11.00
362,12.00
363,12.00
364,12.00
365,12.00
366,12.00
367,12.00
368,12.00
369,12.00
370,12.00
371,12.00
372,12.00
373,12.00
374,12.00
375,13.00
376,13.00
377,13.00
378,13.00
379,13.00
380,14.00
381,13.00
382,13.00
383,13.00
384,13.00
385,13.00
386,12.00
387,12.00
388,12.00
389,12.00
390,13.00
391,13.00
392,13.00
393,13.00
394,13.00
395,13.00
396,13.00
397,16.00
398,15.00
399,14.00
400,14.00
401,14.00
402,14.00
403,14.00
404,14.00
405,14.00
406,14.00
407,14.00
408,14.00
409,13.00
410,13.00
411,13.00
412,13.00
413,13.00
414,13.00
415,13.00
416,13.00
417,13.00
418,13.00
419,13.00
420,13.00
421,13.00
422,13.00
423,13.00
424,13.00
425,13.00
426,13.00
427,13.00
428,13.00
429,13.00
430,13.00
431,13.00
432,13.00
433,15.00
434,15.00
435,15.00
436,15.00
437,15.00
438,15.00
439,15.00
440,15.00
441,15.00
442,15.00
443,15.00
444,15.00
445,15.00
446,15.00
447,15.00
448,15.00
449,14.00
450,14.00
451,15.00
452,14.00
453,15.00
454,15.00
455,16.00
456,15.00
457,14.00
458,14.00
459,14.00
460,14.00
461,14.00
462,14.00
463,14.00
464,14.00
465,14.00
466,14.00
467,13.00
468,13.00
469,13.00
470,13.00
471,13.00
472,13.00
473,13.00
474,13.00
475,13.00
476,13.00
477,13.00
478,13.00
479,13.00
480,13.00
481,13.00
482,14.00
483,14.00
484,15.00
485,16.00
486,18.00
487,18.00
488,18.00
489,18.00
490,19.00
491,19.00
492,19.00
493,19.00
494,19.00
495,19.00
496,19.00
497,19.00
498,19.00
499,19.00
500,19.00
501,19.00
502,19.00
503,19.00
504,19.00
505,19.00
506,19.00
507,19.00
508,19.00
509,19.00
510,19.00
511,18.00
512,18.00
513,17.00
514,19.00
515,19.00
516,19.00
517,19.00
518,19.00
519,19.00
520,19.00
521,19.00
522,19.00
523,19.00
524,19.00
525,19.00
526,18.00
527,19.00
528,19.00
529,19.00
530,19.00
531,18.00
532,18.00
533,19.00
534,19.00
535,19.00
536,19.00
537,19.00
538,17.00
539,17.00
540,17.00
541,16.00
542,17.00
543,17.00
544,17.00
545,18.00
546,16.00
547,16.00
548,15.00
549,15.00
550,15.00
551,15.00
552,15.00
553,15.00
554,15.00
555,15.00
556,15.00
557,15.00
558,15.00
559,15.00
560,15.00
561,15.00
562,15.00
563,15.00
564,15.00
565,15.00
566,15.00
567,15.00
568,15.00
569,15.00
570,15.00
571,15.00
572,16.00
573,16.00
574,17.00
575,17.00
576,17.00
577,17.00
578,17.00
579,17.00
580,17.00
581,17.00
582,17.00
583,17.00
584,17.00
585,17.00
586,17.00
587,17.00
588,17.00
589,17.00
590,19.00
591,19.00
592,19.00
593,19.00
594,20.00
595,20.00
596,20.00
597,20.00
598,22.00
599,22.00
600,22.00
601,22.00
602,22.00
603,22.00
604,22.00
605,21.00
606,21.00
607,20.00
608,20.00
609,20.00
610,20.00
611,20.00
612,20.00
613,20.00
614,20.00
615,20.00
616,21.00
617,21.00
618,21.00
619,22.00
620,22.00
621,22.00
622,22.00
623,22.00
624,22.00
625,22.00
626,22.00
627,22.00
628,22.00
629,22.00
630,22.00
631,22.00
632,22.00
633,23.00
634,20.00
635,20.00
636,20.00
637,19.00
638,19.00
639,19.00
640,19.00
641,19.00
642,18.00
643,16.00
644,16.00
645,16.00
646,16.00
647,16.00
648,16.00
649,16.00
650,16.00
651,16.00
652,17.00
653,17.00
654,17.00
655,17.00
656,17.00
657,17.00
658,17.00
659,17.00
660,17.00
661,17.00
662,17.00
663,17.00
664,17.00
665,17.00
666,17.00
667,17.00
668,17.00
669,17.00
670,17.00
671,17.00
672,17.00
673,17.00
674,18.00
675,18.00
676,18.00
677,18.00
678,18.00
679,17.00
680,17.00
681,17.00
682,17.00
683,17.00
684,17.00
685,16.00
686,16.00
687,16.00
688,16.00
689,16.00
690,16.00
691,17.00
692,17.00
693,17.00
694,16.00
695,16.00
696,16.00
697,15.00
698,15.00
699,15.00
700,15.00
701,15.00
702,15.00
703,15.00
704,15.00
705,15.00
706,15.00
707,15.00
708,16.00
709,16.00
710,16.00
711,16.00
712,16.00
713,16.00
714,16.00
715,16.00
716,16.00
717,16.00
718,16.00
719,16.00
720,16.00
721,16.00
722,16.00
723,15.00
724,15.00
725,14.00
726,15.00
727,15.00
728,15.00
729,15.00
730,15.00
731,13.00
732,13.00
733,13.00
734,13.00
735,13.00
736,13.00
737,13.00
738,13.00
739,13.00
740,13.00
741,13.00
742,13.00
743,13.00
744,13.00
745,12.00
746,12.00
747,12.00
748,13.00
749,11.00
750,13.00
751,13.00
752,17.00
753,19.00
754,18.00
755,19.00
756,19.00
757,19.00
758,19.00
759,19.00
760,19.00
761,19.00
762,19.00
763,19.00
764,19.00
765,19.00
766,19.00
767,19.00
768,19.00
769,19.00
770,18.00
771,18.00
772,18.00
773,18.00
774,18.00
775,18.00
776,18.00
777,18.00
778,18.00
779,18.00
780,18.00
781,18.00
782,18.00
783,18.00
784,17.00
785,17.00
786,17.00
787,19.00
788,20.00
789,20.00
790,20.00
791,20.00
792,20.00
793,20.00
794,20.00
795,20.00
796,20.00
797,24.00
798,24.00
799,24.00
800,24.00
801,24.00
802,26.00
803,26.00
804,25.00
805,25.00
806,25.00
807,26.00
808,27.00
809,27.00
810,27.00
811,27.00
812,27.00
813,27.00
814,27.00
815,27.00
816,27.00
817,27.00
818,27.00
819,27.00
820,27.00
821,27.00
822,27.00
823,27.00
824,29.00
825,29.00
826,28.00
827,28.00
828,28.00
829,28.00
830,28.00
831,28.00
832,28.00
833,28.00
834,28.00
835,28.00
836,28.00
837,28.00
838,28.00
839,28.00
840,29.00
841,29.00
842,31.00
843,31.00
844,31.00
845,31.00
846,31.00
847,31.00
848,31.00
849,31.00
850,31.00
851,31.00
852,31.00
853,31.00
854,31.00
855,31.00
856,31.00
857,31.00
858,32.00
859,32.00
860,31.00
861,31.00
862,31.00
863,31.00
864,33.00
865,34.00
866,34.00
867,34.00
868,34.00
869,34.00
870,34.00
871,34.00
872,34.00
873,34.00
874,34.00
875,34.00
876,35.00
877,35.00
878,34.00
879,34.00
880,35.00
881,35.00
882,35.00
883,35.00
884,35.00
885,35.00
886,35.00
887,35.00
888,35.00
889,35.00
890,36.00
891,36.00
892,32.00
893,32.00
894,32.00
895,32.00
896,32.00
897,33.00
898,33.00
899,33.00
900,32.00
901,30.00
902,24.00
903,24.00
904,24.00
905,22.00
906,22.00
907,21.00
908,21.00
909,22.00
910,22.00
911,22.00
912,22.00
913,22.00
914,22.00
915,22.00
916,22.00
917,22.00
918,22.00
919,23.00
920,22.00
921,22.00
922,22.00
923,22.00
924,23.00
925,23.00
926,24.00
927,24.00
928,25.00
929,23.00
930,23.00
931,23.00
932,23.00
933,23.00
934,23.00
935,23.00
936,23.00
937,23.00
938,23.00
939,23.00
940,21.00
941,21.00
942,21.00
943,21.00
944,21.00
945,22.00
946,22.00
947,22.00
948,23.00
949,23.00
950,23.00
951,23.00
952,23.00
953,23.00
954,24.00
955,24.00
956,24.00
957,24.00
958,24.00
959,24.00
960,24.00
961,23.00
962,23.00
963,23.00
964,21.00
965,21.00
966,21.00
967,21.00
968,21.00
969,21.00
970,21.00
971,21.00
972,21.00
973,21.00
974,21.00
975,21.00
976,21.00
977,21.00
978,21.00
979,21.00
980,21.00
981,21.00
982,21.00
983,21.00
984,21.00
985,21.00
986,21.00
987,21.00
988,21.00
989,21.00
990,21.00
991,21.00
992,21.00
993,20.00
994,20.00
995,19.00
996,18.00
997,18.00
998,18.00
999,18.00
1000,18.00
1001,18.00
1002,18.00
1003,18.00
1004,18.00
1005,18.00
1006,18.00
1007,18.00
1008,18.00
1009,18.00
1010,18.00
1011,17.00
1012,17.00
1013,17.00
1014,17.00
1015,17.00
1016,17.00
1017,15.00
1018,14.00
1019,14.00
1020,14.00
1021,14.00
1022,14.00
1023,14.00
1024,14.00
1025,14.00
1026,14.00
1027,14.00
1028,14.00
1029,14.00
1030,14.00
1031,14.00
1032,14.00
1033,13.00
1034,13.00
1035,13.00
1036,13.00
1037,13.00
1038,12.00
1039,12.00
1040,12.00
1041,12.00
1042,12.00
1043,11.00
1044,11.00
1045,11.00
1046,11.00
1047,11.00
1048,11.00
1049,11.00
1050,10.00
1051,10.00
1052,10.00
1053,10.00
1054,10.00
1055,10.00
1056,10.00
1057,10.00
1058,10.00
1059,10.00
1060,10.00
1061,10.00
1062,10.00
1063,10.00
1064,9.00
1065,9.00
1066,9.00
1067,9.00
1068,9.00
1069,9.00
1070,9.00
1071,8.00
1072,8.00
1073,8.00
1074,8.00
1075,8.00
1076,8.00
1077,8.00
1078,7.00
1079,7.00
1080,7.00
1081,7.00
1082,7.00
1083,7.00
1084,7.00
1085,7.00
1086,7.00
1087,7.00
1088,8.00
1089,7.00
1090,7.00
1091,7.00
1092,7.00
1093,7.00
1094,7.00
1095,7.00
1096,6.00
1097,6.00
1098,6.00
1099,5.00
1100,5.00
1101,5.00
1102,5.00
1103,5.00
1104,5.00
1105,4.00
1106,4.00
1107,4.00
1108,4.00
1109,4.00
1110,4.00
1111,3.00
1112,3.00
1113,3.00
1114,3.00
1115,3.00
1116,3.00
1117,3.00
1118,3.00
1119,3.00
1120,3.00
1121,3.00
1122,3.00
1123,3.00
1124,3.00
1125,3.00
1126,4.00
1127,4.00
1128,5.00
1129,5.00
1130,5.00
1131,5.00
1132,5.00
1133,5.00
