Position,Coverage
1,1.00
2,3.00
3,4.00
4,4.00
5,5.00
6,5.00
7,7.00
8,7.00
9,7.00
10,7.00
11,8.00
12,8.00
13,15.00
14,15.00
15,15.00
16,15.00
17,15.00
18,15.00
19,15.00
20,15.00
21,15.00
22,15.00
23,15.00
24,15.00
25,15.00
26,15.00
27,15.00
28,16.00
29,16.00
30,16.00
31,16.00
32,16.00
33,16.00
34,16.00
35,16.00
36,16.00
37,16.00
38,17.00
39,17.00
40,17.00
41,17.00
42,17.00
43,17.00
44,17.00
45,17.00
46,17.00
47,17.00
48,17.00
49,17.00
50,17.00
51,17.00
52,17.00
53,17.00
54,18.00
55,18.00
56,18.00
57,18.00
58,18.00
59,18.00
60,18.00
61,19.00
62,19.00
63,19.00
64,19.00
65,19.00
66,19.00
67,20.00
68,20.00
69,21.00
70,21.00
71,21.00
72,21.00
73,21.00
74,21.00
75,21.00
76,22.00
77,22.00
78,23.00
79,23.00
80,23.00
81,24.00
82,24.00
83,25.00
84,25.00
85,25.00
86,25.00
87,25.00
88,25.00
89,25.00
90,25.00
91,25.00
92,26.00
93,26.00
94,26.00
95,26.00
96,26.00
97,26.00
98,26.00
99,26.00
100,28.00
101,28.00
102,28.00
103,28.00
104,28.00
105,28.00
106,28.00
107,29.00
108,29.00
109,29.00
110,29.00
111,29.00
112,30.00
113,30.00
114,30.00
115,30.00
116,30.00
117,30.00
118,32.00
119,32.00
120,33.00
121,33.00
122,34.00
123,34.00
124,34.00
125,36.00
126,38.00
127,41.00
128,41.00
129,41.00
130,42.00
131,43.00
132,43.00
133,43.00
134,43.00
135,44.00
136,44.00
137,44.00
138,44.00
139,44.00
140,45.00
141,45.00
142,45.00
143,48.00
144,48.00
145,48.00
146,48.00
147,47.00
148,47.00
149,45.00
150,44.00
151,44.00
152,44.00
153,42.00
154,42.00
155,42.00
156,42.00
157,41.00
158,41.00
159,34.00
160,34.00
161,34.00
162,34.00
163,34.00
164,34.00
165,34.00
166,34.00
167,34.00
168,34.00
169,35.00
170,35.00
171,35.00
172,36.00
173,36.00
174,35.00
175,35.00
176,35.00
177,35.00
178,35.00
179,35.00
180,35.00
181,35.00
182,35.00
183,36.00
184,35.00
185,35.00
186,35.00
187,35.00
188,36.00
189,36.00
190,36.00
191,36.00
192,36.00
193,36.00
194,37.00
195,37.00
196,37.00
197,37.00
198,39.00
199,40.00
200,41.00
201,43.00
202,43.00
203,43.00
204,43.00
205,43.00
206,43.00
207,43.00
208,42.00
209,44.00
210,44.00
211,44.00
212,44.00
213,43.00
214,43.00
215,43.00
216,42.00
217,42.00
218,42.00
219,44.00
220,44.00
221,45.00
222,45.00
223,44.00
224,44.00
225,44.00
226,46.00
227,46.00
228,49.00
229,49.00
230,48.00
231,49.00
232,49.00
233,49.00
234,49.00
235,51.00
236,52.00
237,52.00
238,52.00
239,51.00
240,51.00
241,53.00
242,53.00
243,53.00
244,53.00
245,53.00
246,53.00
247,54.00
248,54.00
249,54.00
250,54.00
251,54.00
252,54.00
253,53.00
254,53.00
255,54.00
256,54.00
257,54.00
258,53.00
259,53.00
260,53.00
261,53.00
262,53.00
263,53.00
264,53.00
265,52.00
266,52.00
267,51.00
268,51.00
269,52.00
270,53.00
271,54.00
272,53.00
273,51.00
274,48.00
275,48.00
276,48.00
277,47.00
278,46.00
279,48.00
280,48.00
281,48.00
282,47.00
283,47.00
284,47.00
285,47.00
286,47.00
287,47.00
288,48.00
289,48.00
290,45.00
291,46.00
292,46.00
293,46.00
294,48.00
295,48.00
296,49.00
297,49.00
298,51.00
299,52.00
300,52.00
301,52.00
302,52.00
303,52.00
304,52.00
305,52.00
306,52.00
307,55.00
308,55.00
309,55.00
310,55.00
311,55.00
312,55.00
313,55.00
314,55.00
315,56.00
316,55.00
317,55.00
318,55.00
319,58.00
320,60.00
321,60.00
322,60.00
323,60.00
324,60.00
325,60.00
326,61.00
327,61.00
328,62.00
329,61.00
330,61.00
331,61.00
332,61.00
333,61.00
334,60.00
335,61.00
336,61.00
337,61.00
338,61.00
339,61.00
340,60.00
341,60.00
342,60.00
343,60.00
344,58.00
345,57.00
346,57.00
347,54.00
348,54.00
349,54.00
350,54.00
351,54.00
352,54.00
353,54.00
354,54.00
355,52.00
356,52.00
357,52.00
358,52.00
359,52.00
360,52.00
361,52.00
362,52.00
363,52.00
364,52.00
365,50.00
366,50.00
367,49.00
368,49.00
369,49.00
370,49.00
371,48.00
372,46.00
373,48.00
374,44.00
375,46.00
376,46.00
377,46.00
378,46.00
379,46.00
380,46.00
381,44.00
382,43.00
383,44.00
384,44.00
385,44.00
386,44.00
387,43.00
388,43.00
389,43.00
390,43.00
391,43.00
392,43.00
393,40.00
394,40.00
395,40.00
396,40.00
397,40.00
398,40.00
399,40.00
400,40.00
401,39.00
402,39.00
403,39.00
404,39.00
405,39.00
406,39.00
407,39.00
408,40.00
409,40.00
410,39.00
411,40.00
412,40.00
413,40.00
414,40.00
415,38.00
416,41.00
417,41.00
418,40.00
419,40.00
420,41.00
421,41.00
422,41.00
423,41.00
424,41.00
425,39.00
426,40.00
427,40.00
428,40.00
429,40.00
430,40.00
431,40.00
432,41.00
433,40.00
434,39.00
435,39.00
436,43.00
437,42.00
438,42.00
439,42.00
440,41.00
441,41.00
442,40.00
443,41.00
444,39.00
445,37.00
446,39.00
447,40.00
448,40.00
449,40.00
450,41.00
451,41.00
452,42.00
453,39.00
454,39.00
455,40.00
456,41.00
457,42.00
458,42.00
459,43.00
460,43.00
461,42.00
462,42.00
463,43.00
464,44.00
465,41.00
466,39.00
467,39.00
468,39.00
469,39.00
470,39.00
471,40.00
472,39.00
473,39.00
474,39.00
475,39.00
476,39.00
477,39.00
478,45.00
479,45.00
480,45.00
481,45.00
482,45.00
483,48.00
484,48.00
485,52.00
486,55.00
487,55.00
488,55.00
489,55.00
490,55.00
491,57.00
492,56.00
493,56.00
494,56.00
495,56.00
496,56.00
497,56.00
498,56.00
499,56.00
500,56.00
501,56.00
502,56.00
503,56.00
504,56.00
505,56.00
506,56.00
507,56.00
508,56.00
509,56.00
510,57.00
511,57.00
512,57.00
513,57.00
514,57.00
515,58.00
516,58.00
517,58.00
518,58.00
519,56.00
520,56.00
521,57.00
522,59.00
523,58.00
524,58.00
525,58.00
526,58.00
527,58.00
528,59.00
529,59.00
530,59.00
531,59.00
532,59.00
533,59.00
534,59.00
535,61.00
536,62.00
537,62.00
538,62.00
539,62.00
540,63.00
541,63.00
542,63.00
543,63.00
544,63.00
545,63.00
546,63.00
547,63.00
548,63.00
549,63.00
550,63.00
551,63.00
552,64.00
553,64.00
554,63.00
555,63.00
556,63.00
557,62.00
558,62.00
559,62.00
560,62.00
561,63.00
562,59.00
563,58.00
564,58.00
565,58.00
566,57.00
567,57.00
568,57.00
569,57.00
570,57.00
571,57.00
572,56.00
573,56.00
574,56.00
575,56.00
576,56.00
577,56.00
578,56.00
579,55.00
580,55.00
581,55.00
582,51.00
583,51.00
584,51.00
585,51.00
586,51.00
587,50.00
588,50.00
589,50.00
590,49.00
591,49.00
592,47.00
593,46.00
594,46.00
595,46.00
596,45.00
597,45.00
598,44.00
599,45.00
600,45.00
601,45.00
602,44.00
603,43.00
604,43.00
605,42.00
606,43.00
607,43.00
608,43.00
609,43.00
610,41.00
611,41.00
612,40.00
613,40.00
614,40.00
615,40.00
616,40.00
617,39.00
618,39.00
619,39.00
620,41.00
621,40.00
622,40.00
623,40.00
624,34.00
625,34.00
626,34.00
627,33.00
628,33.00
629,30.00
630,30.00
631,26.00
632,23.00
633,23.00
634,23.00
635,23.00
636,23.00
637,22.00
638,21.00
639,21.00
640,21.00
641,21.00
642,21.00
643,21.00
644,21.00
645,21.00
646,21.00
647,21.00
648,21.00
649,21.00
650,21.00
651,21.00
652,21.00
653,21.00
654,21.00
655,21.00
656,20.00
657,20.00
658,20.00
659,20.00
660,20.00
661,19.00
662,19.00
663,19.00
664,19.00
665,19.00
666,19.00
667,18.00
668,14.00
669,14.00
670,14.00
671,14.00
672,14.00
673,14.00
674,13.00
675,12.00
676,12.00
677,12.00
678,13.00
679,12.00
680,12.00
681,10.00
682,9.00
683,9.00
684,9.00
685,9.00
686,9.00
687,8.00
688,8.00
689,8.00
690,8.00
691,8.00
692,8.00
693,8.00
694,8.00
695,8.00
696,8.00
697,8.00
698,8.00
699,7.00
700,7.00
701,7.00
702,7.00
703,7.00
704,7.00
705,7.00
706,7.00
707,7.00
708,6.00
709,6.00
710,6.00
711,6.00
712,6.00
713,7.00
714,7.00
715,7.00
716,10.00
717,11.00
718,11.00
719,12.00
720,12.00
721,12.00
722,12.00
723,12.00
724,13.00
725,13.00
726,14.00
727,14.00
728,14.00
729,14.00
730,14.00
731,15.00
732,15.00
733,18.00
734,19.00
735,20.00
736,20.00
737,20.00
738,20.00
739,20.00
740,20.00
741,20.00
742,20.00
743,20.00
744,20.00
745,21.00
746,21.00
747,20.00
748,22.00
749,23.00
750,23.00
751,24.00
752,24.00
753,25.00
754,25.00
755,26.00
756,26.00
757,27.00
758,28.00
759,29.00
760,29.00
761,31.00
762,31.00
763,31.00
764,32.00
765,32.00
766,30.00
767,30.00
768,31.00
769,31.00
770,31.00
771,31.00
772,31.00
773,31.00
774,31.00
775,31.00
776,32.00
777,32.00
778,32.00
779,32.00
780,32.00
781,32.00
782,33.00
783,33.00
784,35.00
785,36.00
786,36.00
787,36.00
788,36.00
789,36.00
790,37.00
791,37.00
792,37.00
793,37.00
794,37.00
795,37.00
796,38.00
797,38.00
798,38.00
799,38.00
800,38.00
801,38.00
802,39.00
803,39.00
804,39.00
805,40.00
806,41.00
807,41.00
808,42.00
809,42.00
810,42.00
811,42.00
812,42.00
813,42.00
814,42.00
815,43.00
816,43.00
817,44.00
818,44.00
819,45.00
820,49.00
821,49.00
822,50.00
823,50.00
824,49.00
825,50.00
826,50.00
827,51.00
828,53.00
829,53.00
830,53.00
831,53.00
832,54.00
833,54.00
834,54.00
835,56.00
836,56.00
837,56.00
838,56.00
839,56.00
840,56.00
841,56.00
842,56.00
843,57.00
844,57.00
845,57.00
846,57.00
847,58.00
848,59.00
849,59.00
850,60.00
851,60.00
852,60.00
853,60.00
854,60.00
855,60.00
856,60.00
857,60.00
858,60.00
859,59.00
860,59.00
861,59.00
862,56.00
863,55.00
864,55.00
865,54.00
866,54.00
867,54.00
868,54.00
869,55.00
870,54.00
871,54.00
872,53.00
873,54.00
874,54.00
875,55.00
876,55.00
877,54.00
878,54.00
879,51.00
880,50.00
881,49.00
882,49.00
883,49.00
884,49.00
885,49.00
886,50.00
887,50.00
888,50.00
889,50.00
890,50.00
891,48.00
892,48.00
893,48.00
894,47.00
895,46.00
896,46.00
897,45.00
898,44.00
899,43.00
900,43.00
901,43.00
902,43.00
903,42.00
904,41.00
905,40.00
906,40.00
907,38.00
908,38.00
909,38.00
910,38.00
911,38.00
912,37.00
913,37.00
914,36.00
915,36.00
916,36.00
917,36.00
918,36.00
919,36.00
920,36.00
921,36.00
922,35.00
923,35.00
924,35.00
925,35.00
926,35.00
927,35.00
928,34.00
929,34.00
930,32.00
931,31.00
932,31.00
933,31.00
934,32.00
935,32.00
936,31.00
937,31.00
938,31.00
939,31.00
940,31.00
941,31.00
942,30.00
943,30.00
944,30.00
945,30.00
946,30.00
947,30.00
948,29.00
949,29.00
950,29.00
951,28.00
952,27.00
953,27.00
954,26.00
955,26.00
956,26.00
957,26.00
958,26.00
959,26.00
960,26.00
961,25.00
962,25.00
963,24.00
964,24.00
965,23.00
966,19.00
967,19.00
968,18.00
969,18.00
970,18.00
971,17.00
972,17.00
973,16.00
974,14.00
975,14.00
976,14.00
977,14.00
978,13.00
979,13.00
980,13.00
981,11.00
982,12.00
983,12.00
984,12.00
985,12.00
986,12.00
987,12.00
988,12.00
989,11.00
990,11.00
991,11.00
992,12.00
993,11.00
994,10.00
995,10.00
996,9.00
997,9.00
998,9.00
999,9.00
1000,9.00
1001,9.00
1002,9.00
1003,9.00
1004,9.00
1005,9.00
1006,9.00
1007,10.00
1008,10.00
1009,10.00
1010,10.00
1011,10.00
1012,10.00
1013,10.00
1014,10.00
1015,9.00
1016,9.00
1017,9.00
1018,9.00
1019,8.00
1020,8.00
1021,7.00
1022,7.00
1023,7.00
1024,7.00
1025,7.00
1026,7.00
1027,7.00
1028,7.00
1029,7.00
1030,7.00
1031,7.00
1032,6.00
1033,6.00
1034,6.00
1035,6.00
1036,6.00
1037,6.00
1038,6.00
1039,6.00
1040,5.00
1041,5.00
1042,5.00
1043,5.00
1044,5.00
1045,5.00
1046,5.00
1047,4.00
1048,4.00
1049,4.00
1050,4.00
1051,4.00
1052,4.00
1053,4.00
1054,4.00
1055,4.00
1056,4.00
1057,4.00
1058,4.00
1059,4.00
1060,4.00
1061,4.00
1062,4.00
1063,4.00
1064,4.00
1065,4.00
1066,4.00
1067,4.00
1068,4.00
1069,4.00
1070,4.00
1071,4.00
1072,4.00
1073,4.00
1074,4.00
1075,4.00
1076,4.00
1077,4.00
1078,4.00
1079,4.00
1080,3.00
1081,3.00
1082,3.00
1083,3.00
1084,3.00
1085,3.00
1086,3.00
1087,3.00
1088,3.00
1089,3.00
1090,3.00
1091,3.00
1092,3.00
1093,3.00
1094,3.00
1095,3.00
1096,3.00
1097,3.00
1098,3.00
1099,3.00
1100,3.00
1101,3.00
1102,3.00
1103,3.00
1104,3.00
1105,3.00
1106,3.00
1107,3.00
1108,3.00
1109,3.00
1110,3.00
1111,3.00
1112,3.00
1113,3.00
1114,3.00
1115,3.00
1116,3.00
1117,3.00
1118,3.00
1119,3.00
1120,3.00
1121,4.00
1122,4.00
1123,4.00
1124,5.00
1125,5.00
1126,5.00
1127,5.00
1128,4.00
1129,4.00
1130,5.00
1131,5.00
1132,5.00
1133,5.00
1134,5.00
1135,5.00
1136,5.00
1137,5.00
1138,4.00
1139,4.00
1140,4.00
1141,4.00
1142,4.00
1143,4.00
1144,4.00
1145,4.00
1146,4.00
1147,4.00
1148,4.00
1149,4.00
1150,4.00
1151,4.00
1152,4.00
1153,3.00
1154,3.00
1155,3.00
1156,3.00
1157,3.00
1158,4.00
1159,4.00
1160,4.00
1161,4.00
1162,4.00
1163,4.00
1164,4.00
1165,4.00
1166,4.00
1167,5.00
1168,5.00
1169,5.00
1170,5.00
1171,5.00
1172,5.00
1173,5.00
1174,5.00
1175,5.00
1176,5.00
1177,5.00
1178,5.00
1179,5.00
1180,5.00
1181,5.00
1182,5.00
1183,5.00
1184,5.00
1185,5.00
1186,6.00
1187,6.00
1188,6.00
1189,6.00
1190,6.00
1191,6.00
1192,6.00
1193,6.00
1194,6.00
1195,6.00
1196,7.00
1197,7.00
1198,7.00
1199,7.00
1200,7.00
1201,7.00
1202,7.00
1203,7.00
1204,8.00
1205,8.00
1206,8.00
1207,8.00
1208,8.00
1209,8.00
1210,8.00
1211,8.00
1212,8.00
1213,8.00
1214,8.00
1215,8.00
1216,8.00
1217,8.00
1218,8.00
1219,8.00
