Position,Coverage
1,2.00
2,2.00
3,2.00
4,2.00
5,2.00
6,4.00
7,4.00
8,4.00
9,4.00
10,4.00
11,4.00
12,4.00
13,4.00
14,4.00
15,4.00
16,4.00
17,4.00
18,4.00
19,4.00
20,4.00
21,4.00
22,4.00
23,4.00
24,4.00
25,4.00
26,4.00
27,4.00
28,4.00
29,4.00
30,4.00
31,4.00
32,4.00
33,4.00
34,4.00
35,4.00
36,4.00
37,4.00
38,4.00
39,4.00
40,6.00
41,6.00
42,8.00
43,8.00
44,8.00
45,8.00
46,8.00
47,8.00
48,8.00
49,8.00
50,8.00
51,8.00
52,8.00
53,8.00
54,8.00
55,8.00
56,9.00
57,9.00
58,9.00
59,9.00
60,9.00
61,9.00
62,9.00
63,9.00
64,9.00
65,9.00
66,9.00
67,9.00
68,9.00
69,10.00
70,10.00
71,10.00
72,10.00
73,10.00
74,10.00
75,10.00
76,10.00
77,10.00
78,10.00
79,10.00
80,10.00
81,10.00
82,10.00
83,10.00
84,10.00
85,10.00
86,10.00
87,10.00
88,10.00
89,10.00
90,10.00
91,10.00
92,10.00
93,10.00
94,10.00
95,10.00
96,10.00
97,10.00
98,10.00
99,10.00
100,10.00
101,10.00
102,10.00
103,10.00
104,10.00
105,10.00
106,10.00
107,10.00
108,10.00
109,10.00
110,10.00
111,10.00
112,10.00
113,10.00
114,10.00
115,10.00
116,10.00
117,10.00
118,10.00
119,10.00
120,10.00
121,10.00
122,10.00
123,10.00
124,10.00
125,10.00
126,10.00
127,10.00
128,10.00
129,10.00
130,10.00
131,10.00
132,10.00
133,10.00
134,10.00
135,10.00
136,10.00
137,10.00
138,10.00
139,10.00
140,10.00
141,10.00
142,10.00
143,10.00
144,10.00
145,10.00
146,10.00
147,8.00
148,8.00
149,8.00
150,8.00
151,8.00
152,6.00
153,6.00
154,6.00
155,6.00
156,6.00
157,6.00
158,6.00
159,6.00
160,6.00
161,6.00
162,8.00
163,8.00
164,8.00
165,9.00
166,9.00
167,9.00
168,9.00
169,9.00
170,9.00
171,9.00
172,9.00
173,9.00
174,9.00
175,9.00
176,9.00
177,9.00
178,9.00
179,9.00
180,9.00
181,9.00
182,9.00
183,9.00
184,9.00
185,9.00
186,7.00
187,7.00
188,5.00
189,5.00
190,5.00
191,5.00
192,5.00
193,5.00
194,5.00
195,5.00
196,5.00
197,5.00
198,5.00
199,5.00
200,5.00
201,5.00
202,4.00
203,5.00
204,5.00
205,5.00
206,5.00
207,5.00
208,5.00
209,5.00
210,5.00
211,5.00
212,5.00
213,5.00
214,5.00
215,4.00
216,4.00
217,4.00
218,4.00
219,4.00
220,4.00
221,4.00
222,4.00
223,4.00
224,4.00
225,4.00
226,4.00
227,4.00
228,4.00
229,4.00
230,4.00
231,4.00
232,4.00
233,4.00
234,4.00
235,4.00
236,4.00
237,4.00
238,4.00
239,4.00
240,4.00
241,4.00
242,4.00
243,4.00
244,4.00
245,4.00
246,4.00
247,4.00
248,4.00
249,4.00
250,4.00
251,4.00
252,4.00
253,4.00
254,4.00
255,4.00
256,4.00
257,4.00
258,4.00
259,4.00
260,4.00
261,4.00
262,4.00
263,4.00
264,4.00
265,4.00
266,4.00
267,4.00
268,4.00
269,4.00
270,4.00
271,4.00
272,4.00
273,4.00
274,4.00
275,4.00
276,4.00
277,4.00
278,4.00
279,4.00
280,4.00
281,4.00
282,4.00
283,4.00
284,4.00
285,4.00
286,4.00
287,4.00
288,4.00
289,4.00
290,4.00
291,4.00
292,4.00
293,4.00
294,4.00
295,4.00
296,4.00
297,4.00
298,4.00
299,4.00
300,4.00
301,4.00
302,4.00
303,4.00
304,4.00
305,4.00
306,4.00
307,4.00
308,3.00
309,3.00
310,3.00
311,2.00
312,2.00
313,2.00
314,2.00
315,2.00
316,2.00
317,2.00
318,2.00
319,2.00
320,2.00
321,2.00
322,2.00
323,2.00
324,2.00
325,2.00
326,2.00
327,2.00
328,3.00
329,3.00
330,3.00
331,3.00
332,3.00
333,3.00
334,3.00
335,3.00
336,3.00
337,3.00
338,3.00
339,3.00
340,3.00
341,3.00
342,3.00
343,3.00
344,3.00
345,3.00
346,3.00
347,3.00
348,4.00
349,3.00
350,3.00
351,3.00
352,3.00
353,3.00
354,3.00
355,3.00
356,3.00
357,3.00
358,3.00
359,3.00
360,3.00
361,3.00
362,3.00
363,3.00
364,3.00
365,3.00
366,3.00
367,3.00
368,3.00
369,3.00
370,3.00
371,3.00
372,3.00
373,3.00
374,3.00
375,3.00
376,3.00
377,3.00
378,5.00
379,6.00
380,6.00
381,6.00
382,6.00
383,6.00
384,6.00
385,6.00
386,6.00
387,6.00
388,6.00
389,6.00
390,6.00
391,6.00
392,6.00
393,6.00
394,6.00
395,6.00
396,6.00
397,6.00
398,6.00
399,6.00
400,6.00
401,6.00
402,6.00
403,6.00
404,6.00
405,6.00
406,6.00
407,6.00
408,6.00
409,6.00
410,6.00
411,6.00
412,6.00
413,6.00
414,6.00
415,6.00
416,6.00
417,6.00
418,6.00
