Position,Coverage
1,2.00
2,2.00
3,2.00
4,2.00
5,3.00
6,3.00
7,3.00
8,3.00
9,3.00
10,3.00
11,3.00
12,3.00
13,3.00
14,3.00
15,3.00
16,3.00
17,3.00
18,3.00
19,3.00
20,3.00
21,3.00
22,3.00
23,3.00
24,3.00
25,3.00
26,3.00
27,3.00
28,3.00
29,3.00
30,3.00
31,3.00
32,3.00
33,3.00
34,3.00
35,3.00
36,3.00
37,3.00
38,3.00
39,3.00
40,3.00
41,3.00
42,3.00
43,3.00
44,3.00
45,3.00
46,3.00
47,3.00
48,3.00
49,3.00
50,3.00
51,3.00
52,3.00
53,3.00
54,3.00
55,3.00
56,3.00
57,3.00
58,3.00
59,3.00
60,3.00
61,3.00
62,3.00
63,3.00
64,3.00
65,3.00
66,3.00
67,3.00
68,3.00
69,3.00
70,3.00
71,3.00
72,3.00
73,3.00
74,3.00
75,3.00
76,3.00
77,3.00
78,3.00
79,3.00
80,3.00
81,3.00
82,3.00
83,3.00
84,3.00
85,3.00
86,3.00
87,3.00
88,3.00
89,5.00
90,5.00
91,6.00
92,6.00
93,6.00
94,6.00
95,6.00
96,6.00
97,6.00
98,6.00
99,6.00
100,6.00
101,6.00
102,6.00
103,6.00
104,6.00
105,6.00
106,6.00
107,6.00
108,6.00
109,6.00
110,6.00
111,6.00
112,6.00
113,6.00
114,6.00
115,6.00
116,6.00
117,6.00
118,6.00
119,6.00
120,6.00
121,6.00
122,6.00
123,6.00
124,6.00
125,6.00
126,6.00
127,6.00
128,6.00
129,6.00
130,6.00
131,6.00
132,6.00
133,6.00
134,6.00
135,6.00
136,6.00
137,6.00
138,6.00
139,6.00
140,6.00
141,6.00
142,6.00
143,6.00
144,6.00
145,6.00
146,6.00
147,4.00
148,4.00
149,4.00
150,4.00
151,3.00
152,3.00
153,3.00
154,3.00
155,3.00
156,3.00
157,3.00
158,3.00
159,3.00
160,3.00
161,3.00
162,3.00
163,3.00
164,3.00
165,3.00
166,5.00
167,5.00
168,5.00
169,5.00
170,5.00
171,5.00
172,6.00
173,6.00
174,6.00
175,6.00
176,6.00
177,6.00
178,6.00
179,6.00
180,6.00
181,6.00
182,6.00
183,6.00
184,6.00
185,8.00
186,8.00
187,8.00
188,8.00
189,8.00
190,8.00
191,8.00
192,8.00
193,8.00
194,8.00
195,8.00
196,8.00
197,8.00
198,8.00
199,8.00
200,8.00
201,8.00
202,8.00
203,8.00
204,8.00
205,8.00
206,8.00
207,8.00
208,8.00
209,8.00
210,8.00
211,8.00
212,8.00
213,8.00
214,8.00
215,8.00
216,8.00
217,8.00
218,8.00
219,8.00
220,8.00
221,8.00
222,8.00
223,8.00
224,8.00
225,10.00
226,10.00
227,10.00
228,10.00
229,10.00
230,10.00
231,10.00
232,10.00
233,11.00
234,11.00
235,9.00
236,9.00
237,8.00
238,8.00
239,8.00
240,8.00
241,8.00
242,8.00
243,8.00
244,8.00
245,8.00
246,8.00
247,8.00
248,8.00
249,8.00
250,8.00
251,8.00
252,8.00
253,9.00
254,9.00
255,9.00
256,9.00
257,9.00
258,9.00
259,9.00
260,9.00
261,9.00
262,9.00
263,9.00
264,9.00
265,9.00
266,9.00
267,9.00
268,9.00
269,9.00
270,9.00
271,9.00
272,9.00
273,9.00
274,9.00
275,9.00
276,9.00
277,9.00
278,9.00
279,9.00
280,9.00
281,9.00
282,9.00
283,9.00
284,9.00
285,9.00
286,9.00
287,9.00
288,9.00
289,9.00
290,9.00
291,10.00
292,10.00
293,10.00
294,10.00
295,10.00
296,10.00
297,10.00
298,10.00
299,10.00
300,10.00
301,10.00
302,10.00
303,10.00
304,10.00
305,10.00
306,10.00
307,10.00
308,10.00
309,10.00
310,10.00
311,10.00
312,8.00
313,8.00
314,8.00
315,8.00
316,8.00
317,8.00
318,7.00
319,7.00
320,8.00
321,8.00
322,8.00
323,8.00
324,8.00
325,8.00
326,8.00
327,8.00
328,8.00
329,8.00
330,8.00
331,6.00
332,6.00
333,6.00
334,6.00
335,6.00
336,6.00
337,6.00
338,6.00
339,6.00
340,6.00
341,6.00
342,6.00
343,6.00
344,6.00
345,6.00
346,6.00
347,6.00
348,6.00
349,6.00
350,6.00
351,6.00
352,6.00
353,7.00
354,7.00
355,8.00
356,8.00
357,8.00
358,8.00
359,8.00
360,8.00
361,8.00
362,8.00
363,8.00
364,8.00
365,8.00
366,8.00
367,8.00
368,8.00
369,8.00
370,8.00
371,6.00
372,6.00
373,6.00
374,6.00
375,6.00
376,9.00
377,9.00
378,9.00
379,8.00
380,8.00
381,8.00
382,8.00
383,8.00
384,8.00
385,8.00
386,8.00
387,8.00
388,8.00
389,8.00
390,8.00
391,8.00
392,8.00
393,8.00
394,8.00
395,8.00
396,8.00
397,8.00
398,8.00
399,7.00
400,7.00
401,7.00
402,7.00
403,7.00
404,7.00
405,7.00
406,7.00
407,7.00
408,7.00
409,7.00
410,7.00
411,7.00
412,7.00
413,7.00
414,7.00
415,7.00
416,7.00
417,7.00
418,7.00
