Position,Coverage
1,2.00
2,2.00
3,2.00
4,2.00
5,2.00
6,2.00
7,2.00
8,2.00
9,2.00
10,2.00
11,2.00
12,2.00
13,2.00
14,2.00
15,2.00
16,2.00
17,2.00
18,2.00
19,2.00
20,2.00
21,2.00
22,2.00
23,2.00
24,2.00
25,2.00
26,2.00
27,2.00
28,2.00
29,2.00
30,2.00
31,2.00
32,2.00
33,2.00
34,2.00
35,2.00
36,2.00
37,2.00
38,2.00
39,2.00
40,2.00
41,2.00
42,2.00
43,2.00
44,2.00
45,2.00
46,2.00
47,2.00
48,2.00
49,2.00
50,2.00
51,2.00
52,2.00
53,2.00
54,2.00
55,2.00
56,2.00
57,2.00
58,2.00
59,2.00
60,2.00
61,2.00
62,2.00
63,2.00
64,2.00
65,2.00
66,2.00
67,2.00
68,2.00
69,2.00
70,2.00
71,2.00
72,2.00
73,2.00
74,2.00
75,2.00
76,2.00
77,2.00
78,2.00
79,2.00
80,2.00
81,2.00
82,2.00
83,2.00
84,2.00
85,2.00
86,2.00
87,2.00
88,2.00
89,2.00
90,2.00
91,3.00
92,3.00
93,3.00
94,3.00
95,3.00
96,3.00
97,3.00
98,3.00
99,3.00
100,3.00
101,3.00
102,3.00
103,3.00
104,3.00
105,3.00
106,3.00
107,3.00
108,3.00
109,3.00
110,3.00
111,3.00
112,3.00
113,3.00
114,3.00
115,3.00
116,4.00
117,4.00
118,4.00
119,4.00
120,4.00
121,4.00
122,4.00
123,4.00
124,4.00
125,4.00
126,5.00
127,5.00
128,5.00
129,5.00
130,5.00
131,5.00
132,7.00
133,7.00
134,7.00
135,7.00
136,7.00
137,7.00
138,7.00
139,7.00
140,7.00
141,7.00
142,7.00
143,7.00
144,7.00
145,8.00
146,8.00
147,6.00
148,6.00
149,6.00
150,6.00
151,6.00
152,6.00
153,6.00
154,6.00
155,6.00
156,6.00
157,6.00
158,7.00
159,7.00
160,7.00
161,7.00
162,7.00
163,7.00
164,7.00
165,7.00
166,7.00
167,7.00
168,7.00
169,7.00
170,7.00
171,7.00
172,7.00
173,7.00
174,7.00
175,7.00
176,7.00
177,7.00
178,7.00
179,7.00
180,7.00
181,7.00
182,7.00
183,7.00
184,7.00
185,7.00
186,7.00
187,7.00
188,8.00
189,8.00
190,8.00
191,8.00
192,8.00
193,8.00
194,8.00
195,8.00
196,8.00
197,8.00
198,8.00
199,8.00
200,8.00
201,8.00
202,8.00
203,8.00
204,8.00
205,8.00
206,8.00
207,8.00
208,8.00
209,8.00
210,8.00
211,8.00
212,8.00
213,8.00
214,8.00
215,9.00
216,9.00
217,9.00
218,9.00
219,9.00
220,9.00
221,9.00
222,9.00
223,9.00
224,9.00
225,9.00
226,9.00
227,9.00
228,9.00
229,9.00
230,9.00
231,9.00
232,9.00
233,10.00
234,10.00
235,10.00
236,11.00
237,10.00
238,10.00
239,10.00
240,10.00
241,10.00
242,10.00
243,10.00
244,10.00
245,10.00
246,10.00
247,10.00
248,10.00
249,11.00
250,11.00
251,11.00
252,11.00
253,11.00
254,11.00
255,11.00
256,11.00
257,11.00
258,11.00
259,11.00
260,11.00
261,11.00
262,10.00
263,10.00
264,10.00
265,10.00
266,10.00
267,10.00
268,10.00
269,10.00
270,10.00
271,10.00
272,10.00
273,9.00
274,7.00
275,7.00
276,7.00
277,7.00
278,7.00
279,7.00
280,7.00
281,7.00
282,7.00
283,7.00
284,7.00
285,7.00
286,7.00
287,7.00
288,7.00
289,7.00
290,7.00
291,7.00
292,6.00
293,6.00
294,6.00
295,6.00
296,6.00
297,6.00
298,6.00
299,6.00
300,6.00
301,6.00
302,6.00
303,6.00
304,6.00
305,5.00
306,5.00
307,5.00
308,5.00
309,5.00
310,5.00
311,5.00
312,5.00
313,5.00
314,5.00
315,5.00
316,5.00
317,5.00
318,5.00
319,5.00
320,5.00
321,5.00
322,5.00
323,5.00
324,5.00
325,5.00
326,5.00
327,5.00
328,5.00
329,5.00
330,5.00
331,5.00
332,5.00
333,5.00
334,5.00
335,4.00
336,4.00
337,4.00
338,4.00
339,4.00
340,4.00
341,4.00
342,4.00
343,4.00
344,4.00
345,4.00
346,4.00
347,4.00
348,4.00
349,4.00
350,4.00
351,4.00
352,4.00
353,4.00
354,4.00
355,4.00
356,4.00
357,4.00
358,4.00
359,4.00
360,4.00
361,5.00
362,4.00
363,4.00
364,4.00
365,4.00
366,4.00
367,4.00
368,4.00
369,4.00
370,4.00
371,4.00
372,4.00
373,4.00
374,4.00
375,4.00
376,4.00
377,4.00
378,4.00
379,5.00
380,4.00
381,4.00
382,4.00
383,3.00
384,3.00
385,3.00
386,3.00
387,3.00
388,3.00
389,3.00
390,3.00
391,3.00
392,3.00
393,3.00
394,3.00
395,3.00
396,3.00
397,3.00
398,3.00
399,3.00
400,3.00
401,3.00
402,3.00
403,4.00
404,4.00
405,4.00
406,4.00
407,4.00
408,4.00
409,5.00
410,5.00
411,5.00
412,5.00
413,5.00
414,6.00
415,6.00
416,6.00
417,6.00
418,6.00
