Position,Coverage
1,1.00
2,1.00
3,1.00
4,1.00
5,1.00
6,1.00
7,1.00
8,1.00
9,1.00
10,1.00
11,1.00
12,1.00
13,1.00
14,1.00
15,1.00
16,1.00
17,1.00
18,1.00
19,1.00
20,1.00
21,1.00
22,1.00
23,1.00
24,1.00
25,1.00
26,1.00
27,1.00
28,1.00
29,3.00
30,28.00
31,28.00
32,29.00
33,29.00
34,52.00
35,65.00
36,65.00
37,74.00
38,74.00
39,89.00
40,104.00
41,114.00
42,130.00
43,131.00
44,168.00
45,168.00
46,168.00
47,168.00
48,168.00
49,184.00
50,187.00
51,188.00
52,188.00
53,188.00
54,188.00
55,188.00
56,188.00
57,188.00
58,190.00
59,190.00
60,191.00
61,191.00
62,191.00
63,191.00
64,191.00
65,191.00
66,191.00
67,191.00
68,191.00
69,195.00
70,195.00
71,195.00
72,196.00
73,200.00
74,201.00
75,204.00
76,204.00
77,204.00
78,204.00
79,209.00
80,215.00
81,215.00
82,231.00
83,240.00
84,255.00
85,261.00
86,262.00
87,279.00
88,299.00
89,418.00
90,420.00
91,440.00
92,451.00
93,463.00
94,475.00
95,481.00
96,528.00
97,535.00
98,552.00
99,565.00
100,592.00
101,592.00
102,593.00
103,606.00
104,609.00
105,609.00
106,613.00
107,633.00
108,633.00
109,636.00
110,636.00
111,638.00
112,638.00
113,638.00
114,638.00
115,638.00
116,640.00
117,640.00
118,640.00
119,640.00
120,643.00
121,643.00
122,643.00
123,644.00
124,644.00
125,650.00
126,650.00
127,651.00
128,651.00
129,651.00
130,651.00
131,651.00
132,656.00
133,656.00
134,656.00
135,659.00
136,659.00
137,659.00
138,677.00
139,680.00
140,680.00
141,680.00
142,687.00
143,690.00
144,690.00
145,690.00
146,691.00
147,702.00
148,702.00
149,704.00
150,706.00
151,706.00
152,706.00
153,714.00
154,721.00
155,722.00
156,722.00
157,723.00
158,731.00
159,740.00
160,740.00
161,743.00
162,752.00
163,755.00
164,755.00
165,755.00
166,765.00
167,765.00
168,765.00
169,765.00
170,767.00
171,767.00
172,770.00
173,772.00
174,775.00
175,775.00
176,774.00
177,754.00
178,757.00
179,761.00
180,762.00
181,739.00
182,727.00
183,730.00
184,724.00
185,724.00
186,709.00
187,700.00
188,706.00
189,691.00
190,686.00
191,655.00
192,658.00
193,658.00
194,661.00
195,663.00
196,648.00
197,649.00
198,661.00
199,661.00
200,661.00
201,661.00
202,661.00
203,672.00
204,672.00
205,673.00
206,672.00
207,672.00
208,673.00
209,673.00
210,679.00
211,685.00
212,687.00
213,687.00
214,702.00
215,710.00
216,746.00
217,746.00
218,751.00
219,751.00
220,759.00
221,763.00
222,766.00
223,794.00
224,802.00
225,822.00
226,843.00
227,841.00
228,864.00
229,851.00
230,850.00
231,835.00
232,836.00
233,844.00
234,830.00
235,819.00
236,715.00
237,713.00
238,696.00
239,701.00
240,690.00
241,679.00
242,674.00
243,642.00
244,647.00
245,687.00
246,674.00
247,652.00
248,665.00
249,679.00
250,688.00
251,691.00
252,726.00
253,739.00
254,721.00
255,735.00
256,732.00
257,770.00
258,798.00
259,800.00
260,807.00
261,809.00
262,819.00
263,819.00
264,824.00
265,824.00
266,824.00
267,824.00
268,826.00
269,840.00
270,844.00
271,844.00
272,838.00
273,841.00
274,870.00
275,870.00
276,870.00
277,880.00
278,884.00
279,895.00
280,896.00
281,897.00
282,896.00
283,896.00
284,901.00
285,908.00
286,905.00
287,909.00
288,910.00
289,907.00
290,908.00
291,910.00
292,910.00
293,917.00
294,905.00
295,907.00
296,908.00
297,919.00
298,919.00
299,919.00
300,911.00
301,905.00
302,907.00
303,907.00
304,906.00
305,898.00
306,887.00
307,887.00
308,887.00
309,891.00
310,886.00
311,889.00
312,889.00
313,891.00
314,883.00
315,903.00
316,904.00
317,906.00
318,908.00
319,907.00
320,905.00
321,902.00
322,914.00
323,913.00
324,908.00
325,905.00
326,900.00
327,899.00
328,908.00
329,919.00
330,916.00
331,913.00
332,916.00
333,916.00
334,918.00
335,906.00
336,910.00
337,911.00
338,911.00
339,927.00
340,931.00
341,947.00
342,945.00
343,952.00
344,972.00
345,960.00
346,984.00
347,984.00
348,990.00
349,993.00
350,992.00
351,1003.00
352,1000.00
353,1000.00
354,1000.00
355,1004.00
356,1010.00
357,1015.00
358,1014.00
359,1014.00
360,1014.00
361,1001.00
362,1011.00
363,978.00
364,978.00
365,976.00
366,973.00
367,964.00
368,979.00
369,973.00
370,950.00
371,947.00
372,948.00
373,922.00
374,924.00
375,915.00
376,933.00
377,926.00
378,940.00
379,947.00
380,943.00
381,956.00
382,952.00
383,941.00
384,945.00
385,946.00
386,943.00
387,940.00
388,941.00
389,941.00
390,939.00
391,925.00
392,919.00
393,864.00
394,883.00
395,879.00
396,866.00
397,851.00
398,829.00
399,823.00
400,790.00
401,775.00
402,786.00
403,773.00
404,779.00
405,754.00
406,727.00
407,725.00
408,718.00
409,734.00
410,724.00
411,723.00
412,718.00
413,720.00
414,720.00
415,717.00
416,715.00
417,697.00
418,699.00
419,714.00
420,720.00
421,719.00
422,704.00
423,704.00
424,710.00
425,724.00
426,720.00
427,726.00
428,725.00
429,728.00
430,732.00
431,732.00
432,727.00
433,706.00
434,711.00
435,711.00
436,716.00
437,735.00
438,739.00
439,739.00
440,745.00
441,739.00
442,743.00
443,742.00
444,741.00
445,753.00
446,764.00
447,770.00
448,779.00
449,781.00
450,783.00
451,783.00
452,785.00
453,795.00
454,798.00
455,810.00
456,803.00
457,808.00
458,804.00
459,804.00
460,811.00
461,815.00
462,795.00
463,794.00
464,790.00
465,788.00
466,786.00
467,800.00
468,802.00
469,812.00
470,812.00
471,813.00
472,829.00
473,833.00
474,837.00
475,831.00
476,820.00
477,820.00
478,822.00
479,820.00
480,823.00
481,821.00
482,817.00
483,812.00
484,812.00
485,813.00
486,797.00
487,831.00
488,815.00
489,819.00
490,817.00
491,815.00
492,820.00
493,800.00
494,805.00
495,829.00
496,826.00
497,839.00
498,830.00
499,830.00
500,834.00
501,839.00
502,834.00
503,828.00
504,817.00
505,824.00
506,822.00
507,825.00
508,823.00
509,813.00
510,805.00
511,806.00
512,803.00
513,805.00
514,841.00
515,823.00
516,828.00
517,823.00
518,828.00
519,807.00
520,807.00
521,804.00
522,796.00
523,802.00
524,813.00
525,799.00
526,798.00
527,794.00
528,780.00
529,778.00
530,774.00
531,776.00
532,776.00
533,772.00
534,780.00
535,781.00
536,811.00
537,814.00
538,807.00
539,809.00
540,791.00
541,790.00
542,790.00
543,804.00
544,804.00
545,805.00
546,806.00
547,812.00
548,799.00
549,810.00
550,822.00
551,813.00
552,812.00
553,815.00
554,820.00
555,817.00
556,817.00
557,826.00
558,833.00
559,831.00
560,831.00
561,834.00
562,843.00
563,847.00
564,845.00
565,830.00
566,826.00
567,825.00
568,810.00
569,813.00
570,808.00
571,798.00
572,799.00
573,777.00
574,777.00
575,777.00
576,778.00
577,780.00
578,780.00
579,777.00
580,818.00
581,827.00
582,850.00
583,832.00
584,829.00
585,838.00
586,838.00
587,857.00
588,874.00
589,927.00
590,925.00
591,904.00
592,897.00
593,891.00
594,882.00
595,879.00
596,879.00
597,883.00
598,884.00
599,887.00
600,884.00
601,871.00
602,874.00
603,874.00
604,872.00
605,872.00
606,864.00
607,860.00
608,865.00
609,867.00
610,867.00
611,867.00
612,868.00
613,854.00
614,859.00
615,843.00
616,843.00
617,842.00
618,826.00
619,823.00
620,819.00
621,816.00
622,815.00
623,815.00
624,820.00
625,822.00
626,822.00
627,821.00
628,817.00
629,830.00
630,837.00
631,847.00
632,851.00
633,814.00
634,811.00
635,819.00
636,820.00
637,802.00
638,804.00
639,800.00
640,800.00
641,767.00
642,769.00
643,749.00
644,749.00
645,756.00
646,754.00
647,747.00
648,747.00
649,747.00
650,755.00
651,741.00
652,741.00
653,748.00
654,748.00
655,745.00
656,745.00
657,744.00
658,744.00
659,755.00
660,718.00
661,716.00
662,713.00
663,713.00
664,715.00
665,715.00
666,715.00
667,715.00
668,734.00
669,708.00
670,698.00
671,715.00
672,708.00
673,708.00
674,709.00
675,705.00
676,705.00
677,705.00
678,702.00
679,713.00
680,704.00
681,695.00
682,696.00
683,666.00
684,667.00
685,663.00
686,660.00
687,662.00
688,672.00
689,672.00
690,672.00
691,680.00
692,686.00
693,685.00
694,690.00
695,685.00
696,688.00
697,681.00
698,674.00
699,670.00
700,675.00
701,674.00
702,669.00
703,654.00
704,656.00
705,649.00
706,642.00
707,642.00
708,647.00
709,647.00
710,649.00
711,651.00
712,650.00
713,650.00
714,649.00
715,654.00
716,665.00
717,692.00
718,691.00
719,694.00
720,687.00
721,686.00
722,687.00
723,687.00
724,685.00
725,680.00
726,680.00
727,680.00
728,679.00
729,638.00
730,628.00
731,597.00
732,597.00
733,592.00
734,582.00
735,576.00
736,554.00
737,539.00
738,485.00
739,483.00
740,516.00
741,515.00
742,515.00
743,516.00
744,530.00
745,525.00
746,535.00
747,538.00
748,541.00
749,541.00
750,541.00
751,548.00
752,542.00
753,542.00
754,543.00
755,542.00
756,546.00
757,541.00
758,537.00
759,538.00
760,538.00
761,539.00
762,541.00
763,536.00
764,530.00
765,530.00
766,530.00
767,531.00
768,530.00
769,531.00
770,531.00
771,531.00
772,533.00
773,555.00
774,554.00
775,552.00
776,551.00
777,556.00
778,548.00
779,540.00
780,533.00
781,528.00
782,542.00
783,553.00
784,542.00
785,537.00
786,544.00
787,565.00
788,568.00
789,573.00
790,573.00
791,571.00
792,578.00
793,576.00
794,581.00
795,583.00
796,588.00
797,595.00
798,604.00
799,601.00
800,604.00
801,609.00
802,603.00
803,611.00
804,628.00
805,629.00
806,632.00
807,639.00
808,629.00
809,628.00
810,678.00
811,676.00
812,702.00
813,710.00
814,716.00
815,727.00
816,726.00
817,704.00
818,705.00
819,715.00
820,698.00
821,698.00
822,704.00
823,716.00
824,727.00
825,733.00
826,742.00
827,731.00
828,731.00
829,739.00
830,739.00
831,752.00
832,759.00
833,760.00
834,759.00
835,751.00
836,751.00
837,749.00
838,749.00
839,729.00
840,727.00
841,729.00
842,730.00
843,725.00
844,727.00
845,722.00
846,716.00
847,713.00
848,708.00
849,706.00
850,727.00
851,730.00
852,728.00
853,727.00
854,727.00
855,727.00
856,725.00
857,722.00
858,711.00
859,705.00
860,705.00
861,707.00
862,711.00
863,709.00
864,709.00
865,681.00
866,678.00
867,671.00
868,691.00
869,690.00
870,690.00
871,692.00
872,690.00
873,688.00
874,691.00
875,713.00
876,717.00
877,716.00
878,716.00
879,717.00
880,734.00
881,745.00
882,765.00
883,767.00
884,766.00
885,778.00
886,775.00
887,739.00
888,736.00
889,743.00
890,745.00
891,732.00
892,732.00
893,716.00
894,710.00
895,700.00
896,706.00
897,707.00
898,700.00
899,706.00
900,706.00
901,707.00
902,707.00
903,712.00
904,713.00
905,714.00
906,713.00
907,713.00
908,711.00
909,710.00
910,714.00
911,714.00
912,714.00
913,716.00
914,719.00
915,721.00
916,727.00
917,729.00
918,731.00
919,767.00
920,744.00
921,742.00
922,744.00
923,745.00
924,744.00
925,743.00
926,742.00
927,741.00
928,741.00
929,732.00
930,738.00
931,746.00
932,750.00
933,746.00
934,725.00
935,722.00
936,724.00
937,726.00
938,726.00
939,724.00
940,736.00
941,728.00
942,739.00
943,746.00
944,764.00
945,756.00
946,763.00
947,761.00
948,756.00
949,754.00
950,764.00
951,745.00
952,744.00
953,742.00
954,737.00
955,740.00
956,739.00
957,707.00
958,716.00
959,690.00
960,670.00
961,686.00
962,682.00
963,680.00
964,682.00
965,682.00
966,671.00
967,677.00
968,672.00
969,665.00
970,652.00
971,642.00
972,636.00
973,629.00
974,636.00
975,639.00
976,646.00
977,643.00
978,627.00
979,625.00
980,644.00
981,653.00
982,654.00
983,663.00
984,671.00
985,678.00
986,679.00
987,678.00
988,673.00
989,674.00
990,669.00
991,674.00
992,689.00
993,709.00
994,712.00
995,719.00
996,699.00
997,696.00
998,696.00
999,716.00
1000,719.00
1001,720.00
1002,720.00
1003,721.00
1004,718.00
1005,754.00
1006,760.00
1007,761.00
1008,761.00
1009,761.00
1010,816.00
1011,813.00
1012,806.00
1013,801.00
1014,801.00
1015,802.00
1016,785.00
1017,785.00
1018,788.00
1019,785.00
1020,785.00
1021,785.00
1022,782.00
1023,765.00
1024,788.00
1025,792.00
1026,792.00
1027,790.00
1028,782.00
1029,802.00
1030,788.00
1031,788.00
1032,800.00
1033,795.00
1034,800.00
1035,799.00
1036,803.00
1037,809.00
1038,806.00
1039,805.00
1040,805.00
1041,805.00
1042,832.00
1043,829.00
1044,823.00
1045,820.00
1046,817.00
1047,811.00
1048,811.00
1049,832.00
1050,832.00
1051,823.00
1052,826.00
1053,827.00
1054,834.00
1055,834.00
1056,842.00
1057,841.00
1058,839.00
1059,852.00
1060,857.00
1061,856.00
1062,860.00
1063,866.00
1064,859.00
1065,858.00
1066,862.00
1067,829.00
1068,823.00
1069,825.00
1070,835.00
1071,835.00
1072,831.00
1073,835.00
1074,837.00
1075,840.00
1076,833.00
1077,830.00
1078,819.00
1079,852.00
1080,862.00
1081,874.00
1082,869.00
1083,890.00
1084,899.00
1085,901.00
1086,901.00
1087,896.00
1088,884.00
1089,919.00
1090,916.00
1091,910.00
1092,902.00
1093,901.00
1094,901.00
1095,900.00
1096,900.00
1097,907.00
1098,902.00
1099,906.00
1100,906.00
1101,912.00
1102,910.00
1103,909.00
1104,910.00
1105,892.00
1106,883.00
1107,887.00
1108,889.00
1109,871.00
1110,864.00
1111,864.00
1112,870.00
1113,872.00
1114,907.00
1115,905.00
1116,910.00
1117,916.00
1118,919.00
1119,936.00
1120,936.00
1121,935.00
1122,928.00
1123,925.00
1124,914.00
1125,914.00
1126,915.00
1127,909.00
1128,890.00
1129,883.00
1130,880.00
1131,889.00
1132,881.00
