#node	date	numeric date
NODE_0000046	1461-03-23	1461.222799
NODE_0000034	1570-08-11	1570.608903
NC_023676.1	2007-01-11	2007.028767
NODE_0000035	1913-07-21	1913.552156
NC_034384.1	2007-01-07	2007.017808
NODE_0000036	1954-05-22	1954.386354
NC_005092.1	2008-11-13	2008.867486
NC_003113.1	2000-11-23	2000.894809
NODE_0000033	1486-12-27	1486.988454
NODE_0000037	1536-10-22	1536.806400
NODE_0000038	1986-04-17	1986.292473
NC_025788.1	2007-01-09	2007.023288
NC_023627.1	2010-06-17	2010.458904
NODE_0000039	1711-05-26	1711.399398
NC_038302.1	1962-07-01	1962.497260
NODE_0000040	1740-01-08	1740.019911
NODE_0000041	1774-09-08	1774.685329
NC_025835.1	2007-01-04	2007.009589
NC_040675.1	2007-01-13	2007.034247
NODE_0000042	1807-05-16	1807.370114
NC_021566.1	2006-11-13	2006.867123
NODE_0000043	1833-02-22	1833.142502
OQ818339	2018-02-15	2018.124658
NODE_0000044	1899-03-21	1899.217284
NC_030886.1	2010-06-09	2010.436986
NODE_0000045	2001-06-12	2001.444860
OQ818335	2018-08-06	2018.595890
OQ818341	2018-07-27	2018.568493
NODE_0000027	1500-10-02	1500.752841
NODE_0000028	1645-01-17	1645.044762
NODE_0000029	1736-09-30	1736.747092
NC_033823.1	2012-01-13	2012.034153
NODE_0000030	1817-12-29	1817.994109
NC_014137.1	2001-11-07	2001.850685
NC_031338.1	2016-06-17	2016.460383
NODE_0000031	1798-02-12	1798.116481
NC_023022.1	2007-01-03	2007.006849
NODE_0000032	1966-10-17	1966.793361
NC_004830.2	2006-12-02	2006.919178
NC_006494.1	2003-07-03	2003.502740
NODE_0000016	1522-06-23	1522.474057
NODE_0000017	1536-07-06	1536.511271
NC_040601.1	2007-01-13	2007.034247
NODE_0000018	1548-09-04	1548.676893
NODE_0000019	1917-01-04	1917.009499
NC_040716.1	2004-01-17	2004.045082
NODE_0000020	1943-05-13	1943.363700
NC_040832.1	2015-12-17	2015.960274
NC_040574.1	2007-01-15	2007.039726
NODE_0000021	1559-09-04	1559.676595
NODE_0000022	1600-11-04	1600.843131
NC_016405.1	2011-01-10	2011.026027
NODE_0000023	1812-12-22	1812.975214
NC_027917.1	2002-02-15	2002.124658
NC_003781.1	1997-02-06	1997.100000
NODE_0000024	1601-10-15	1601.786641
NODE_0000025	1638-06-22	1638.472204
NC_038301.1	2012-11-29	2012.911202
NC_027128.1	2003-01-13	2003.034247
NODE_0000026	1636-02-04	1636.093504
NC_022611.1	2013-03-25	2013.228767
NC_002066.1	1998-09-17	1998.710959
NODE_0000012	1542-06-26	1542.483767
NODE_0000013	1601-08-16	1601.623182
NC_034217.1	2014-03-20	2014.215068
NODE_0000014	1864-06-25	1864.480915
NC_036585.1	2014-11-14	2014.869863
NODE_0000015	1993-09-25	1993.734082
NC_040646.1	2007-06-11	2007.442466
NC_040587.1	2007-01-14	2007.036986
NODE_0000010	1561-05-12	1561.359246
NODE_0000011	1606-08-06	1606.595311
NC_009530.1	2007-03-22	2007.220548
NC_036389.1	2010-01-10	2010.026027
NODE_0000000	1585-05-18	1585.377189
NODE_0000001	1801-05-20	1801.381760
NC_032087.1	2007-01-11	2007.028767
NODE_0000002	1853-12-12	1853.945714
NC_026733.1	2013-06-22	2013.472603
NC_040724.1	2013-07-21	2013.552055
NODE_0000003	1641-12-27	1641.987934
NC_021567.1	2010-02-17	2010.130137
NODE_0000004	1671-01-24	1671.064686
NC_031749.1	2001-01-15	2001.039726
NODE_0000005	1828-01-11	1828.028272
NC_033619.1	2014-10-21	2014.804110
NODE_0000006	1853-09-02	1853.669803
NC_024016.1	2007-01-11	2007.028767
NODE_0000007	1888-06-25	1888.482338
NODE_0000008	1905-01-18	1905.046630
NC_027713.1	2011-11-30	2011.913699
NC_024497.1	2010-10-08	2010.768493
NODE_0000009	1907-03-09	1907.184219
NC_026250.1	2007-01-12	2007.031507
NC_023483.1	2008-05-13	2008.364754
