accession,Position,Coverage,rPM,virus,species,type
OQ818344,1,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,2,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,3,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,4,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,5,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,6,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,7,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,8,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,9,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,10,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,11,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,12,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,13,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,14,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,15,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,16,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,17,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,18,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,19,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,20,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,21,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,22,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,23,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,24,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,25,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,26,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,27,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,28,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,29,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,30,1,0.065505044,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,31,2,0.131010088,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,32,2,0.131010088,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,33,2,0.131010088,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,34,2,0.131010088,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,35,2,0.131010088,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,36,2,0.131010088,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,37,2,0.131010088,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,38,2,0.131010088,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,39,2,0.131010088,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,40,2,0.131010088,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,41,2,0.131010088,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,42,2,0.131010088,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
OQ818344,43,2,0.131010088,Eidolon dupreanum sapelovirus 1,Eidolon dupreanum,partial
