accession,Position,Coverage,rPM,virus,species,type
PP766461,1,56,1.652161086,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,2,145,4.277917097,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,3,206,6.077592565,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,4,333,9.824457885,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,5,387,11.41761322,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,6,414,12.21419088,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,7,472,13.92535772,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,8,522,15.40050155,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,9,543,16.02006196,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,10,558,16.4626051,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,11,608,17.93774893,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,12,658,19.41289276,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,13,733,21.6256085,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,14,837,24.69390766,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,15,914,26.96562915,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,16,931,27.46717805,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,17,958,28.26375572,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,18,1149,33.89880513,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,19,1203,35.49196047,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,20,1238,36.52456114,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,21,1279,37.73417908,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,22,1344,39.65186606,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,23,1428,42.13010769,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,24,1518,44.78536657,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,25,1838,54.22628706,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,26,1974,58.23867827,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,27,2125,62.69361263,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,28,2200,64.90632837,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,29,2243,66.17495206,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,30,2307,68.06313616,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,31,2553,75.32084378,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,32,2644,78.00560555,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,33,2767,81.63445936,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,34,2916,86.03038796,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,35,3050,89.98377342,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,36,3332,98.3035846,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,37,3518,103.7911196,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,38,3658,107.9215223,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,39,3947,116.4478537,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,40,4195,123.764567,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,41,4914,144.9771353,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,42,5095,150.3171559,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,43,5115,150.9072135,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
PP766461,44,5134,151.4677681,Eidolon dupreanum sapovirus 3,Eidolon dupreanum,partial
