accession,Position,Coverage,rPM,virus,species,type
PP766450,1,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,2,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,3,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,4,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,5,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,6,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,7,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,8,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,9,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,10,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,11,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,12,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,13,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,14,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,15,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,16,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,17,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,18,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,19,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,20,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,21,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,22,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,23,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,24,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,25,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,26,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,27,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,28,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,29,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,30,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,31,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,32,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,33,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,34,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
PP766450,35,1,0.027698529,Eidolon dupreanum kobuvirus 2,Eidolon dupreanum,partial
