accession,Position,Coverage,rPM,virus,species,type
PP766467,1,1,0.072748436,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,2,1,0.072748436,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,3,1,0.072748436,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,4,1,0.072748436,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,5,1,0.072748436,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,6,1,0.072748436,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,7,1,0.072748436,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,8,1,0.072748436,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,9,1,0.072748436,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,10,1,0.072748436,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,11,2,0.145496872,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,12,2,0.145496872,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,13,2,0.145496872,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,14,2,0.145496872,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,15,2,0.145496872,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,16,2,0.145496872,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,17,2,0.145496872,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,18,2,0.145496872,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,19,2,0.145496872,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,20,2,0.145496872,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,21,2,0.145496872,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,22,3,0.218245308,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,23,3,0.218245308,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,24,3,0.218245308,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,25,3,0.218245308,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,26,4,0.290993744,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,27,4,0.290993744,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,28,5,0.36374218,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,29,7,0.509239051,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,30,7,0.509239051,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,31,7,0.509239051,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,32,7,0.509239051,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,33,7,0.509239051,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,34,7,0.509239051,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,35,7,0.509239051,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,36,7,0.509239051,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,37,8,0.581987487,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,38,8,0.581987487,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,39,9,0.654735923,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,40,9,0.654735923,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,41,11,0.800232795,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,42,11,0.800232795,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,43,11,0.800232795,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,44,11,0.800232795,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,45,11,0.800232795,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,46,11,0.800232795,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,47,11,0.800232795,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,48,11,0.800232795,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,49,12,0.872981231,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,50,12,0.872981231,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,51,13,0.945729667,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
PP766467,52,13,0.945729667,Eidolon dupreanum cardiovirus,Eidolon dupreanum,partial
