accession,Position,Coverage,rPM,virus,species,type
PP766456,1,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,2,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,3,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,4,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,5,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,6,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,7,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,8,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,9,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,10,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,11,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,12,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,13,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,14,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,15,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,16,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,17,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,18,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,19,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,20,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,21,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,22,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,23,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,24,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,25,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,26,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,27,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,28,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,29,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,30,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,31,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,32,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,33,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,34,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,35,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,36,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,37,1,0.021587548,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,38,2,0.043175097,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,39,2,0.043175097,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,40,3,0.064762645,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,41,3,0.064762645,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,42,3,0.064762645,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,43,3,0.064762645,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,44,3,0.064762645,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,45,3,0.064762645,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,46,3,0.064762645,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,47,4,0.086350193,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,48,6,0.12952529,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,49,6,0.12952529,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,50,6,0.12952529,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,51,6,0.12952529,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,52,6,0.12952529,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,53,6,0.12952529,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,54,6,0.12952529,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,55,6,0.12952529,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,56,6,0.12952529,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,57,6,0.12952529,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,58,7,0.151112838,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,59,7,0.151112838,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,60,7,0.151112838,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,61,8,0.172700386,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,62,8,0.172700386,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,63,8,0.172700386,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,64,8,0.172700386,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,65,8,0.172700386,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,66,8,0.172700386,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,67,8,0.172700386,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,68,8,0.172700386,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,69,8,0.172700386,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,70,8,0.172700386,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,71,9,0.194287935,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,72,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,73,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,74,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,75,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,76,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,77,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,78,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,79,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,80,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,81,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,82,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,83,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,84,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,85,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,86,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,87,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,88,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,89,11,0.237463031,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,90,12,0.25905058,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,91,12,0.25905058,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,92,12,0.25905058,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,93,12,0.25905058,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,94,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,95,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,96,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,97,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,98,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,99,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,100,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,101,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,102,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,103,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,104,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,105,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,106,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,107,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,108,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,109,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,110,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,111,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,112,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,113,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,114,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,115,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,116,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,117,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,118,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,119,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,120,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,121,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,122,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,123,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,124,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,125,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,126,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,127,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,128,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,129,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,130,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,131,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,132,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,133,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,134,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,135,13,0.280638128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,136,14,0.302225676,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
PP766456,137,14,0.302225676,Eidolon dupreanum kobuvirus,Eidolon dupreanum,full
