accession,Position,Coverage,rPM,virus,species,type
PP766454,1,5,0.11368287,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,2,5,0.11368287,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,3,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,4,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,5,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,6,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,7,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,8,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,9,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,10,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,11,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,12,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,13,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,14,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,15,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,16,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,17,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,18,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,19,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,20,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,21,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,22,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,23,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,24,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,25,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,26,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,27,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,28,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,29,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,30,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,31,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,32,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,33,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,34,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,35,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,36,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,37,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,38,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,39,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,40,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,41,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,42,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,43,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,44,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,45,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,46,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,47,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,48,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,49,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,50,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766454,51,17,0.386521759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
