accession,Position,Coverage,rPM,virus,species,type
PP766451,1,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,2,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,3,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,4,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,5,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,6,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,7,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,8,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,9,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,10,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,11,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,12,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,13,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,14,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,15,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,16,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,17,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,18,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,19,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,20,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,21,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,22,0,0,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,23,4,0.090946296,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766451,24,4,0.090946296,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
