accession,Position,Coverage,rPM,virus,species,type
OQ818321,1,2,0.061606703,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,2,2,0.061606703,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,3,2,0.061606703,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,4,2,0.061606703,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,5,2,0.061606703,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,6,2,0.061606703,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,7,2,0.061606703,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,8,2,0.061606703,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,9,6,0.184820108,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,10,6,0.184820108,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,11,6,0.184820108,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,12,6,0.184820108,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,13,9,0.277230163,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,14,10,0.308033514,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,15,10,0.308033514,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,16,10,0.308033514,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,17,10,0.308033514,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,18,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,19,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,20,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,21,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,22,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,23,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,24,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,25,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,26,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,27,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,28,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,29,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,30,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,31,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,32,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,33,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
OQ818321,34,11,0.338836865,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,full
