accession,Position,Coverage,rPM,virus,species,type
PP766474,1,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,2,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,3,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,4,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,5,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,6,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,7,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,8,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,9,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,10,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,11,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,12,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,13,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,14,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,15,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,16,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,17,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,18,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,19,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,20,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,21,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,22,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,23,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,24,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,25,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,26,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,27,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,28,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,29,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,30,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,31,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,32,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,33,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,34,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,35,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,36,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,37,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,38,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,39,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,40,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,41,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,42,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,43,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,44,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,45,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,46,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,47,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,48,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,49,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,50,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,51,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,52,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,53,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,54,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,55,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,56,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,57,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,58,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,59,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,60,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,61,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,62,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,63,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,64,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,65,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,66,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,67,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,68,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,69,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,70,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,71,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,72,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,73,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,74,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,75,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
PP766474,76,1,0.00688857,Rousettus madagascariensis sapovirus 2,Rousettus madagascariensis,partial
