accession,Position,Coverage,rPM,virus,species,type
PP766455,1,1,0.01140615,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,2,1,0.01140615,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,3,1,0.01140615,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,4,1,0.01140615,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,5,1,0.01140615,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,6,1,0.01140615,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,7,1,0.01140615,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,8,1,0.01140615,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,9,1,0.01140615,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,10,1,0.01140615,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,11,1,0.01140615,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,12,1,0.01140615,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,13,1,0.01140615,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,14,2,0.0228123,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,15,3,0.034218451,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,16,3,0.034218451,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,17,3,0.034218451,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,18,3,0.034218451,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,19,3,0.034218451,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,20,3,0.034218451,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,21,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,22,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,23,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,24,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,25,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,26,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,27,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,28,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,29,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,30,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,31,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,32,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,33,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,34,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,35,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,36,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,37,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,38,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,39,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,40,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,41,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,42,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,43,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,44,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,45,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,46,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,47,4,0.045624601,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,48,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,49,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,50,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,51,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,52,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,53,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,54,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,55,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,56,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,57,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,58,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,59,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,60,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,61,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,62,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,63,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,64,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,65,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,66,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,67,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
PP766455,68,5,0.057030751,Eidolon dupreanum hepatovirus,Eidolon dupreanum,partial
