accession,Position,Coverage,rPM,virus,species,type
OQ818346,1,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,2,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,3,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,4,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,5,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,6,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,7,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,8,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,9,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,10,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,11,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,12,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,13,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,14,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,15,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,16,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,17,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,18,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,19,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,20,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,21,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,22,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,23,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,24,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,25,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,26,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,27,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,28,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,29,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,30,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,31,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,32,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,33,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,34,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,35,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,36,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,37,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,38,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,39,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,40,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,41,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,42,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,43,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,44,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,45,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,46,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,47,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,48,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,49,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,50,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,51,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,52,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,53,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,54,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,55,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,56,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,57,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,58,2,0.118659152,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,59,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,60,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,61,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,62,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,63,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,64,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,65,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,66,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,67,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,68,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,69,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,70,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,71,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,72,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,73,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,74,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,75,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,76,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,77,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,78,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,79,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,80,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,81,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,82,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,83,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,84,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
OQ818346,85,3,0.177988727,Rousettus madagascariensis picornavirus 2,Rousettus madagascariensis,partial
