#node	date	numeric date
NODE_0000149	0097-01-10	97.027396
NODE_0000150	1223-08-06	1223.596390
NODE_0000151	1678-06-02	1678.416684
NC_018400.1	2003-11-15	2003.872603
NODE_0000152	1921-03-21	1921.216560
NC_024770.1	2007-01-11	2007.028767
NC_028964.1	2007-01-13	2007.034247
NODE_0000153	1847-10-07	1847.766306
NC_039235.1	2005-02-17	2005.130137
NODE_0000154	1920-09-23	1920.726795
NC_024769.1	2010-09-16	2010.708219
NODE_0000155	1929-01-30	1929.080302
NC_024768.1	2010-10-08	2010.768493
NODE_0000156	1929-01-30	1929.080302
NC_023858.1	2010-09-13	2010.700000
NC_021201.1	2005-06-14	2005.450685
NODE_0000157	1043-08-26	1043.649748
NODE_0000158	1145-11-04	1145.842839
NODE_0000159	1363-11-27	1363.904889
NC_014411.1	2001-11-07	2001.850685
NC_036588.1	2007-01-13	2007.034247
NODE_0000160	1800-12-13	1800.948351
NC_023861.1	1994-03-22	1994.220548
NODE_0000161	1846-09-30	1846.747172
NC_024765.1	2010-10-08	2010.768493
NC_028380.1	2007-01-13	2007.034247
NODE_0000162	1124-09-05	1124.679131
NC_038317.1	2007-01-11	2007.028767
NODE_0000163	1191-06-08	1191.434848
NODE_0000164	1272-06-15	1272.454770
NC_022802.1	1953-07-01	1953.497260
NODE_0000165	1833-09-05	1833.678428
NC_025114.1	2004-01-11	2004.028689
NODE_0000166	1941-08-08	1941.600222
NC_012957.1	2002-10-16	2002.790411
NC_012986.1	2009-06-22	2009.472603
NODE_0000167	1431-09-27	1431.737702
NODE_0000168	1690-02-18	1690.133272
NC_027919.1	1988-07-01	1988.498634
NC_027918.1	2011-01-14	2011.036986
NODE_0000169	1507-09-25	1507.732513
NODE_0000170	1650-01-03	1650.007630
NC_004421.1	2005-08-02	2005.584932
NODE_0000171	1787-06-11	1787.443604
NC_023422.1	2010-04-13	2010.280822
NODE_0000172	1909-12-08	1909.934726
NC_011829.1	2007-08-05	2007.593151
NODE_0000173	1938-08-11	1938.608391
NC_016769.1	2007-01-08	2007.020548
NC_027054.1	2003-01-12	2003.031507
NODE_0000174	1728-04-01	1728.250525
NODE_0000175	2011-09-22	2011.725081
OP287812.1	2018-07-27	2018.568493
OQ818322	2019-04-23	2019.308219
NODE_0000176	1794-08-03	1794.588300
NC_001918.1	1998-01-07	1998.017808
NODE_0000177	1851-10-23	1851.809153
NC_015936.1	2008-12-19	2008.965847
NC_034971.1	2007-01-11	2007.028767
NODE_0000145	0252-08-24	252.647169
NODE_0000146	1278-11-17	1278.878333
NODE_0000147	1616-07-21	1616.553355
NC_034617.1	2009-01-15	2009.039726
NC_021482.1	2006-11-13	2006.867123
NODE_0000148	1561-04-09	1561.270769
NC_038957.1	2009-01-11	2009.028767
NC_040684.1	2007-02-16	2007.127397
NODE_0000139	0368-05-04	368.341225
NODE_0000140	0762-01-24	762.063660
NODE_0000141	1123-09-21	1123.720740
NC_023988.1	2012-01-11	2012.028689
NODE_0000142	1553-06-07	1553.431734
NC_040642.1	2007-02-16	2007.127397
NC_043544.1	2016-07-18	2016.545082
NODE_0000143	1299-03-12	1299.194273
NC_032126.1	2007-01-13	2007.034247
NODE_0000144	1675-05-17	1675.373772
NC_014413.1	2007-01-04	2007.009589
NC_014412.1	2001-11-07	2001.850685
NODE_0000133	0427-01-12	427.030909
NODE_0000134	0772-02-09	772.109079
NODE_0000135	1354-01-07	1354.018225
NC_021178.1	2007-11-10	2007.858904
NC_026921.1	2007-01-12	2007.031507
NODE_0000136	1503-04-11	1503.276361
NODE_0000137	1676-07-17	1676.541526
NC_031105.1	2009-03-24	2009.226027
NC_031106.1	2016-06-15	2016.454918
NODE_0000138	1718-06-19	1718.463532
NC_038880.1	2007-01-11	2007.028767
NC_024070.1	2008-10-29	2008.826503
NODE_0000132	0472-03-16	472.207171
NC_055108.1	2003-01-09	2003.023288
NODE_0000092	0513-06-04	513.423830
NODE_0000093	0584-12-30	584.996020
NODE_0000094	1444-07-14	1444.533835
NC_035110.1	2007-10-14	2007.784932
NC_027214.1	2014-11-25	2014.900000
NODE_0000095	0698-09-11	698.694148
NC_039210.1	2007-01-11	2007.028767
NODE_0000096	0757-04-15	757.285705
NODE_0000097	1422-04-02	1422.251412
NC_003985.1	1998-12-02	1998.919178
NODE_0000098	1810-12-22	1810.973454
OQ818323	2018-07-29	2018.573973
OQ818324	2018-07-29	2018.573973
NODE_0000099	0772-08-29	772.659395
NODE_0000100	1300-06-22	1300.471834
NODE_0000101	1654-04-03	1654.253203
NC_026316.1	2007-01-13	2007.034247
NC_026315.1	2007-01-12	2007.031507
NODE_0000102	1473-12-05	1473.928144
NC_055159.1	2014-08-15	2014.620548
NODE_0000103	1712-05-02	1712.334648
NC_025675.1	1981-07-01	1981.497260
NC_018668.1	2007-01-07	2007.017808
NODE_0000104	0890-08-25	890.649211
NODE_0000105	1722-11-25	1722.900278
NC_038318.1	2018-08-24	2018.645205
NC_023987.1	2009-07-15	2009.535616
NODE_0000106	0963-01-08	963.019956
NODE_0000107	1248-05-11	1248.359978
NC_034385.1	2001-09-16	2001.708219
NODE_0000108	1507-05-01	1507.329336
NODE_0000109	1602-04-24	1602.310317
NC_012801.1	2011-05-08	2011.349315
NC_025961.1	2007-01-13	2007.034247
NODE_0000110	1549-03-22	1549.220099
NC_012800.1	2011-05-08	2011.349315
NODE_0000111	1688-12-17	1688.961284
NC_012798.1	2011-05-08	2011.349315
NODE_0000112	1868-07-01	1868.499353
NC_023984.1	2010-10-12	2010.779452
NC_012802.1	2004-01-07	2004.017760
NODE_0000113	1073-10-10	1073.774582
NODE_0000114	1212-06-22	1212.472820
OQ818316	2018-08-16	2018.623288
NODE_0000115	1334-10-24	1334.812438
NC_026470.1	2009-02-14	2009.121918
NODE_0000116	1415-07-06	1415.511651
NODE_0000117	1698-08-22	1698.639415
NC_043072.1	2007-01-10	2007.026027
NC_034381.1	2001-05-16	2001.371233
NODE_0000118	1515-01-11	1515.027604
NODE_0000119	1821-03-06	1821.175870
NC_024120.1	2003-01-09	2003.023288
NC_033793.1	2012-01-13	2012.034153
NODE_0000120	1908-02-08	1908.104044
NC_035198.1	2007-01-11	2007.028767
NC_055161.1	2018-07-27	2018.568493
NODE_0000121	1220-11-12	1220.865513
NODE_0000122	1391-06-15	1391.452952
NC_001479.1	2000-08-01	2000.583333
NODE_0000123	1870-03-20	1870.215458
NC_010810.1	2001-07-08	2001.516438
NC_009448.2	2006-07-21	2006.552055
NODE_0000124	1284-08-12	1284.614347
NODE_0000125	1412-09-07	1412.684817
NC_011349.1	2006-05-16	2006.371233
NODE_0000126	1530-07-16	1530.538529
NC_038305.1	2006-04-19	2006.297260
NC_001366.1	1990-09-13	1990.700000
NODE_0000127	1284-08-12	1284.614347
NC_040611.1	2004-01-17	2004.045082
NODE_0000128	1285-01-18	1285.047012
NODE_0000129	1494-01-04	1494.010169
NC_003983.1	1996-03-25	1996.230874
NC_026249.1	2001-04-14	2001.283562
NODE_0000130	1440-06-03	1440.423171
NC_039209.1	1965-07-01	1965.497260
NODE_0000131	2010-01-09	2010.022837
NC_034245.1	2014-04-20	2014.300000
NC_038303.1	2010-01-10	2010.026027
NODE_0000072	0611-03-16	611.203372
NODE_0000073	0674-01-31	674.083723
NODE_0000074	1355-07-31	1355.580261
NC_025474.1	2007-01-12	2007.031507
NODE_0000075	1494-02-20	1494.139218
NC_009891.1	2009-06-07	2009.431507
NC_039004.1	2003-01-15	2003.039726
NODE_0000076	0728-03-31	728.248312
NODE_0000077	0770-04-28	770.323072
NC_008250.2	2005-09-29	2005.743836
NODE_0000078	0853-03-22	853.219927
NC_038961.1	2016-04-27	2016.321038
NODE_0000079	0975-06-24	975.477118
NC_038319.1	2007-01-06	2007.015068
