#node	date	numeric date
NODE_0000017	1765-02-02	1765.090097
NC_027122.1	2001-01-10	2001.026027
NODE_0000018	1922-12-04	1922.923613
NODE_0000019	1937-12-28	1937.990386
NC_004542.1	2000-08-01	2000.583333
NODE_0000020	1960-01-24	1960.063263
NC_025676.1	2007-01-11	2007.028767
NC_019712.1	1981-07-01	1981.497260
NODE_0000021	1941-12-08	1941.935861
NC_001481.2	2000-08-01	2000.583333
NODE_0000022	1980-10-31	1980.831285
NODE_0000023	1989-12-14	1989.951969
NC_004541.1	2000-11-14	2000.870219
NC_008580.1	2004-11-30	2004.913934
NODE_0000024	1985-12-30	1985.996326
NC_002551.1	1996-11-01	1996.834699
NODE_0000025	1991-05-15	1991.369121
NC_011050.1	2006-12-20	2006.968493
NC_034444.1	2004-03-13	2004.198087
NODE_0000016	1800-12-07	1800.933591
NODE_0000015	1881-06-05	1881.425557
NC_000940.1	1999-09-03	1999.672603
NODE_0000011	1905-08-28	1905.655147
NODE_0000012	1938-02-20	1938.138021
NC_027026.1	2007-01-14	2007.036986
NODE_0000013	1955-05-25	1955.395086
NC_006269.1	2004-07-23	2004.558743
NODE_0000014	1989-10-29	1989.827089
NC_010624.1	2003-02-17	2003.130137
NC_006554.1	2004-04-21	2004.304645
NODE_0000007	1922-10-26	1922.818959
NODE_0000008	1953-12-01	1953.916413
NC_033776.1	2006-01-14	2006.036986
NODE_0000009	1965-08-10	1965.606344
NC_002615.1	1996-02-16	1996.127049
NODE_0000010	1981-02-23	1981.147634
NC_001543.1	2000-08-01	2000.583333
NC_011704.1	2005-01-07	2005.017808
NODE_0000006	1930-09-14	1930.702666
NC_043512.1	2007-01-11	2007.028767
NODE_0000004	1963-12-30	1963.997222
NODE_0000005	1980-04-20	1980.301908
OQ818348	2019-01-31	2019.083562
OQ818347	2018-09-11	2018.694521
NODE_0000003	1981-01-09	1981.022714
OQ818319	2018-02-15	2018.124658
NODE_0000002	1983-08-11	1983.610833
OQ818345	2018-04-14	2018.283562
NODE_0000001	2002-06-09	2002.436986
NC_030886.1	2002-06-09	2002.436986
OQ818340	2018-04-10	2018.272603
NODE_0000026	1824-07-29	1824.575421
NC_033081.1	2007-01-13	2007.034247
NODE_0000027	1835-03-22	1835.220551
NODE_0000028	1884-03-27	1884.236433
NC_043516.1	2010-01-25	2010.067123
NC_024078.1	2013-02-19	2013.135616
NODE_0000029	1848-11-10	1848.859736
NODE_0000030	1922-11-10	1922.858177
NC_017936.1	2011-11-18	2011.880822
NODE_0000031	1940-03-29	1940.241678
NC_030793.1	2016-04-22	2016.307377
NODE_0000032	1993-06-06	1993.428629
NC_007916.1	2005-05-20	2005.382192
NODE_0000033	1996-03-13	1996.198788
NC_006875.1	2003-08-20	2003.634247
NC_004064.1	2003-07-02	2003.500000
NODE_0000034	1870-10-10	1870.773786
NODE_0000035	1929-12-05	1929.927813
NC_024031.1	2008-10-29	2008.826503
NC_035675.1	2006-01-14	2006.036986
NODE_0000036	1894-11-03	1894.840677
NODE_0000037	1964-08-29	1964.660836
NC_040674.1	2015-07-20	2015.549315
NC_012699.1	1981-07-01	1981.497260
NODE_0000038	1922-03-10	1922.187016
NODE_0000039	1923-09-22	1923.724821
NC_008311.1	2011-08-05	2011.593151
NODE_0000040	1942-12-12	1942.945452
NC_029645.1	2006-06-06	2006.428767
NODE_0000041	1962-08-07	1962.598945
NODE_0000042	1985-07-21	1985.550963
NC_044856.1	2008-05-27	2008.403005
NODE_0000043	1997-07-06	1997.510209
NC_039897.1	2007-01-17	2007.045205
NC_031324.1	2016-01-28	2016.075137
NODE_0000044	1966-12-03	1966.922618
NC_001959.2	1993-08-09	1993.604110
NODE_0000045	1980-01-28	1980.074491
NC_044853.1	2000-07-01	2000.498634
NC_044854.1	2005-11-16	2005.875342
NODE_0000046	1932-09-08	1932.686916
NODE_0000047	1940-08-04	1940.591150
NC_044047.1	1998-07-01	1998.497260
NODE_0000048	1954-09-07	1954.684448
NC_045762.1	2012-02-02	2012.088798
NODE_0000049	1982-11-19	1982.883199
NC_029647.1	2014-09-15	2014.705479
NC_044855.1	2007-06-11	2007.442466
NODE_0000050	1959-11-24	1959.896265
NODE_0000051	1975-04-06	1975.262859
NC_044045.1	2007-01-11	2007.028767
NC_040876.1	2007-01-13	2007.034247
NODE_0000052	1971-03-28	1971.238189
NC_044932.1	2007-01-10	2007.026027
NODE_0000053	1980-07-27	1980.570922
NC_039475.1	2012-12-16	2012.957650
NODE_0000054	1986-03-17	1986.205941
NC_029646.1	2012-01-10	2012.025956
NODE_0000055	1992-01-24	1992.064596
NC_044046.1	2007-01-07	2007.017808
NODE_0000056	1996-02-29	1996.162689
NC_039477.1	2007-01-07	2007.017808
NC_039476.1	2006-01-16	2006.042466
