Position,Coverage,rPM,rPM_log10
1,1,0.053798149,-1.269232667
2,1,0.053798149,-1.269232667
3,1,0.053798149,-1.269232667
4,1,0.053798149,-1.269232667
5,1,0.053798149,-1.269232667
6,1,0.053798149,-1.269232667
7,1,0.053798149,-1.269232667
8,1,0.053798149,-1.269232667
9,1,0.053798149,-1.269232667
10,1,0.053798149,-1.269232667
11,1,0.053798149,-1.269232667
12,1,0.053798149,-1.269232667
13,2,0.107596299,-0.968202667
14,2,0.107596299,-0.968202667
15,2,0.107596299,-0.968202667
16,2,0.107596299,-0.968202667
17,3,0.161394448,-0.792111409
18,3,0.161394448,-0.792111409
19,4,0.215192597,-0.667172673
20,4,0.215192597,-0.667172673
21,4,0.215192597,-0.667172673
22,4,0.215192597,-0.667172673
23,4,0.215192597,-0.667172673
24,4,0.215192597,-0.667172673
25,4,0.215192597,-0.667172673
26,4,0.215192597,-0.667172673
27,4,0.215192597,-0.667172673
28,4,0.215192597,-0.667172673
29,4,0.215192597,-0.667172673
30,4,0.215192597,-0.667172673
31,4,0.215192597,-0.667172673
32,4,0.215192597,-0.667172673
33,4,0.215192597,-0.667172673
34,4,0.215192597,-0.667172673
35,4,0.215192597,-0.667172673
36,4,0.215192597,-0.667172673
37,4,0.215192597,-0.667172673
38,4,0.215192597,-0.667172673
39,4,0.215192597,-0.667172673
40,4,0.215192597,-0.667172673
41,4,0.215192597,-0.667172673
42,4,0.215192597,-0.667172673
43,4,0.215192597,-0.667172673
44,4,0.215192597,-0.667172673
45,4,0.215192597,-0.667172673
46,4,0.215192597,-0.667172673
47,4,0.215192597,-0.667172673
48,4,0.215192597,-0.667172673
49,4,0.215192597,-0.667172673
50,4,0.215192597,-0.667172673
51,4,0.215192597,-0.667172673
52,4,0.215192597,-0.667172673
53,4,0.215192597,-0.667172673
54,4,0.215192597,-0.667172673
55,4,0.215192597,-0.667172673
56,4,0.215192597,-0.667172673
57,4,0.215192597,-0.667172673
58,4,0.215192597,-0.667172673
59,4,0.215192597,-0.667172673
60,6,0.322788896,-0.491081414
61,6,0.322788896,-0.491081414
62,6,0.322788896,-0.491081414
63,6,0.322788896,-0.491081414
64,6,0.322788896,-0.491081414
65,6,0.322788896,-0.491081414
66,7,0.376587045,-0.424134624
67,7,0.376587045,-0.424134624
68,7,0.376587045,-0.424134624
69,7,0.376587045,-0.424134624
70,7,0.376587045,-0.424134624
71,7,0.376587045,-0.424134624
72,7,0.376587045,-0.424134624
73,7,0.376587045,-0.424134624
74,7,0.376587045,-0.424134624
75,7,0.376587045,-0.424134624
76,7,0.376587045,-0.424134624
77,7,0.376587045,-0.424134624
78,7,0.376587045,-0.424134624
79,7,0.376587045,-0.424134624
80,7,0.376587045,-0.424134624
81,7,0.376587045,-0.424134624
82,7,0.376587045,-0.424134624
83,7,0.376587045,-0.424134624
84,7,0.376587045,-0.424134624
85,7,0.376587045,-0.424134624
86,7,0.376587045,-0.424134624
87,7,0.376587045,-0.424134624
88,7,0.376587045,-0.424134624
89,7,0.376587045,-0.424134624
90,7,0.376587045,-0.424134624
91,7,0.376587045,-0.424134624
92,7,0.376587045,-0.424134624
93,7,0.376587045,-0.424134624
94,7,0.376587045,-0.424134624
95,7,0.376587045,-0.424134624
96,7,0.376587045,-0.424134624
97,7,0.376587045,-0.424134624
98,7,0.376587045,-0.424134624
99,7,0.376587045,-0.424134624
100,7,0.376587045,-0.424134624
101,7,0.376587045,-0.424134624
102,7,0.376587045,-0.424134624
103,7,0.376587045,-0.424134624
104,7,0.376587045,-0.424134624
105,7,0.376587045,-0.424134624
106,7,0.376587045,-0.424134624
107,7,0.376587045,-0.424134624
108,7,0.376587045,-0.424134624
109,7,0.376587045,-0.424134624
110,7,0.376587045,-0.424134624
111,7,0.376587045,-0.424134624
112,7,0.376587045,-0.424134624
113,7,0.376587045,-0.424134624
114,7,0.376587045,-0.424134624
115,7,0.376587045,-0.424134624
116,7,0.376587045,-0.424134624
117,7,0.376587045,-0.424134624
118,7,0.376587045,-0.424134624
119,7,0.376587045,-0.424134624
120,7,0.376587045,-0.424134624
121,7,0.376587045,-0.424134624
122,8,0.430385195,-0.366142677
123,8,0.430385195,-0.366142677
124,8,0.430385195,-0.366142677
125,8,0.430385195,-0.366142677
126,8,0.430385195,-0.366142677
127,8,0.430385195,-0.366142677
128,8,0.430385195,-0.366142677
129,8,0.430385195,-0.366142677
130,8,0.430385195,-0.366142677
