#node	date	numeric date
NODE_0000000	1465-02-02	1465.088134
NODE_0000011	1573-12-08	1573.936651
NC_023676.1	2007-01-11	2007.028767
NODE_0000012	1913-07-21	1913.552156
NC_034384.1	2007-01-07	2007.017808
NODE_0000013	1954-05-22	1954.386354
NC_005092.1	2008-11-13	2008.867486
NC_003113.1	2000-11-23	2000.894809
NODE_0000010	1490-12-03	1490.921449
NODE_0000008	1540-06-13	1540.449605
NODE_0000009	1986-04-17	1986.292473
NC_025788.1	2007-01-09	2007.023288
NC_023627.1	2010-06-17	2010.458904
NODE_0000007	1713-09-18	1713.712908
NC_038302.1	1962-07-01	1962.497260
NODE_0000005	1743-03-10	1743.186330
NODE_0000006	1777-11-07	1777.851749
NC_025835.1	2007-01-04	2007.009589
NC_040675.1	2007-01-13	2007.034247
NODE_0000004	1808-07-27	1808.569952
NC_021566.1	2006-11-13	2006.867123
NODE_0000003	1834-07-16	1834.539531
OQ818339	2018-02-15	2018.124658
NODE_0000001	1900-06-08	1900.434361
NC_030886.1	2010-06-09	2010.436986
NODE_0000002	2001-06-12	2001.444860
OQ818335	2018-08-06	2018.595890
OQ818341	2018-07-27	2018.568493
NODE_0000014	1504-11-01	1504.834238
NODE_0000015	1645-06-27	1645.485709
NODE_0000016	1736-12-21	1736.970550
NC_033823.1	2012-01-13	2012.034153
NODE_0000017	1817-12-29	1817.994109
NC_014137.1	2001-11-07	2001.850685
NC_031338.1	2016-06-17	2016.460383
NODE_0000018	1798-07-23	1798.557427
NC_023022.1	2007-01-03	2007.006849
NODE_0000019	1967-01-17	1967.044470
NC_004830.2	2006-12-02	2006.919178
NC_006494.1	2003-07-03	2003.502740
NODE_0000020	1526-12-24	1526.979736
NODE_0000021	1540-12-06	1540.930076
NC_040601.1	2007-01-13	2007.034247
NODE_0000022	1553-03-24	1553.225264
NODE_0000023	1917-04-16	1917.289828
NC_040716.1	2004-01-17	2004.045082
NODE_0000024	1943-07-10	1943.523197
NC_040832.1	2015-12-17	2015.960274
NC_040574.1	2007-01-15	2007.039726
NODE_0000025	1564-05-11	1564.358384
NODE_0000026	1600-11-04	1600.843131
NC_016405.1	2011-01-10	2011.026027
NODE_0000027	1812-12-22	1812.975214
NC_027917.1	2002-02-15	2002.124658
NC_003781.1	1997-02-06	1997.100000
NODE_0000028	1600-10-15	1600.787520
NODE_0000029	1640-09-03	1640.672289
NC_038301.1	2012-11-29	2012.911202
NC_027128.1	2003-01-13	2003.034247
NODE_0000030	1635-04-22	1635.305840
NC_022611.1	2013-03-25	2013.228767
NC_002066.1	1998-09-17	1998.710959
NODE_0000031	1546-11-18	1546.880738
NODE_0000032	1605-07-22	1605.554910
NC_034217.1	2014-03-20	2014.215068
NODE_0000033	1864-06-25	1864.480915
NC_036585.1	2014-11-14	2014.869863
NODE_0000034	1993-09-25	1993.734082
NC_040646.1	2007-06-11	2007.442466
NC_040587.1	2007-01-14	2007.036986
NODE_0000035	1565-10-12	1565.779786
NODE_0000036	1610-11-03	1610.839695
NC_009530.1	2007-03-22	2007.220548
NC_036389.1	2010-01-10	2010.026027
NODE_0000037	1571-04-10	1571.273775
NODE_0000038	1798-07-24	1798.560610
NC_032087.1	2007-01-11	2007.028767
NODE_0000039	1852-01-07	1852.018773
NC_026733.1	2013-06-22	2013.472603
NC_040724.1	2013-07-21	2013.552055
NODE_0000040	1630-03-01	1630.163103
NC_021567.1	2010-02-17	2010.130137
NODE_0000041	1659-08-31	1659.664982
NC_031749.1	2001-01-15	2001.039726
NODE_0000042	1828-02-14	1828.122629
NC_033619.1	2014-10-21	2014.804110
NODE_0000043	1853-10-06	1853.764160
NC_024016.1	2007-01-11	2007.028767
NODE_0000044	1888-08-28	1888.656013
NODE_0000045	1905-03-13	1905.195163
NC_027713.1	2011-11-30	2011.913699
NC_024497.1	2010-10-08	2010.768493
NODE_0000046	1907-05-18	1907.377758
NC_026250.1	2007-01-12	2007.031507
NC_023483.1	2008-05-13	2008.364754
