#node	date	numeric date
NODE_0000046	1463-12-08	1463.936007
NODE_0000034	1573-02-28	1573.158984
NC_023676.1	2007-01-11	2007.028767
NODE_0000035	1913-07-21	1913.552156
NC_034384.1	2007-01-07	2007.017808
NODE_0000036	1954-05-22	1954.386354
NC_005092.1	2008-11-13	2008.867486
NC_003113.1	2000-11-23	2000.894809
NODE_0000033	1489-10-20	1489.802178
NODE_0000037	1539-03-29	1539.240711
NODE_0000038	1986-04-17	1986.292473
NC_025788.1	2007-01-09	2007.023288
NC_023627.1	2010-06-17	2010.458904
NODE_0000039	1712-07-03	1712.504015
NC_038302.1	1962-07-01	1962.497260
NODE_0000040	1741-08-08	1741.601622
NODE_0000041	1776-04-07	1776.267040
NC_025835.1	2007-01-04	2007.009589
NC_040675.1	2007-01-13	2007.034247
NODE_0000042	1807-03-01	1807.162768
NC_021566.1	2006-11-13	2006.867123
NODE_0000043	1833-02-18	1833.132347
OQ818339	2018-02-15	2018.124658
NODE_0000044	1899-07-04	1899.504604
NC_030886.1	2010-06-09	2010.436986
NODE_0000045	2001-06-12	2001.444860
OQ818335	2018-08-06	2018.595890
OQ818341	2018-07-27	2018.568493
NODE_0000027	1503-10-12	1503.779051
NODE_0000028	1645-06-27	1645.485709
NODE_0000029	1736-12-21	1736.970550
NC_033823.1	2012-01-13	2012.034153
NODE_0000030	1817-12-29	1817.994109
NC_014137.1	2001-11-07	2001.850685
NC_031338.1	2016-06-17	2016.460383
NODE_0000031	1798-07-23	1798.557427
NC_023022.1	2007-01-03	2007.006849
NODE_0000032	1967-01-17	1967.044470
NC_004830.2	2006-12-02	2006.919178
NC_006494.1	2003-07-03	2003.502740
NODE_0000016	1525-10-22	1525.806254
NODE_0000017	1539-10-14	1539.785141
NC_040601.1	2007-01-13	2007.034247
NODE_0000018	1552-01-13	1552.034582
NODE_0000019	1917-04-16	1917.289828
NC_040716.1	2004-01-17	2004.045082
NODE_0000020	1943-07-10	1943.523197
NC_040832.1	2015-12-17	2015.960274
NC_040574.1	2007-01-15	2007.039726
NODE_0000021	1563-02-10	1563.112071
NODE_0000022	1600-11-04	1600.843131
NC_016405.1	2011-01-10	2011.026027
NODE_0000023	1812-12-22	1812.975214
NC_027917.1	2002-02-15	2002.124658
NC_003781.1	1997-02-06	1997.100000
NODE_0000024	1601-07-06	1601.511905
NODE_0000025	1639-01-29	1639.077178
NC_038301.1	2012-11-29	2012.911202
NC_027128.1	2003-01-13	2003.034247
NODE_0000026	1636-01-12	1636.030226
NC_022611.1	2013-03-25	2013.228767
NC_002066.1	1998-09-17	1998.710959
NODE_0000012	1545-09-06	1545.682155
NODE_0000013	1604-05-10	1604.356327
NC_034217.1	2014-03-20	2014.215068
NODE_0000014	1864-06-25	1864.480915
NC_036585.1	2014-11-14	2014.869863
NODE_0000015	1993-09-25	1993.734082
NC_040646.1	2007-06-11	2007.442466
NC_040587.1	2007-01-14	2007.036986
NODE_0000010	1564-05-25	1564.398043
NODE_0000011	1609-06-17	1609.457952
NC_009530.1	2007-03-22	2007.220548
NC_036389.1	2010-01-10	2010.026027
NODE_0000000	1580-05-25	1580.396845
NODE_0000001	1800-05-11	1800.358625
NC_032087.1	2007-01-11	2007.028767
NODE_0000002	1853-06-28	1853.489669
NC_026733.1	2013-06-22	2013.472603
NC_040724.1	2013-07-21	2013.552055
NODE_0000003	1637-07-31	1637.580129
NC_021567.1	2010-02-17	2010.130137
NODE_0000004	1666-10-13	1666.781819
NC_031749.1	2001-01-15	2001.039726
NODE_0000005	1828-01-11	1828.028272
NC_033619.1	2014-10-21	2014.804110
NODE_0000006	1853-09-02	1853.669803
NC_024016.1	2007-01-11	2007.028767
NODE_0000007	1888-06-25	1888.482338
NODE_0000008	1905-01-18	1905.046630
NC_027713.1	2011-11-30	2011.913699
NC_024497.1	2010-10-08	2010.768493
NODE_0000009	1907-03-24	1907.227084
NC_026250.1	2007-01-12	2007.031507
NC_023483.1	2008-05-13	2008.364754
