#node	date	numeric date
NODE_0000220	-1875-02-06	-1874.899885
NODE_0000221	-021-09-13	-20.300446
NODE_0000222	0566-06-17	566.459407
NC_026921.1	2007-01-12	2007.031507
NODE_0000223	0784-02-08	784.104595
NC_021178.1	2007-11-10	2007.858904
NODE_0000224	1136-07-18	1136.545343
NC_036585.1	2014-11-14	2014.869863
NC_016405.1	2011-01-10	2011.026027
NODE_0000225	0672-02-27	672.156868
NC_027214.1	2014-11-25	2014.900000
NODE_0000226	0959-12-20	959.968077
NC_029306.1	2009-09-15	2009.705479
NODE_0000227	1349-10-31	1349.832809
NC_043542.1	2012-01-17	2012.045082
NODE_0000228	1986-08-22	1986.640268
NC_035110.1	2007-10-14	2007.784932
NC_029307.1	2009-09-15	2009.705479
NODE_0000229	-1581-12-18	-1580.036600
NODE_0000230	-1258-12-20	-1257.032284
NODE_0000231	-209-05-02	-208.666254
NODE_0000232	0242-11-04	242.841562
NODE_0000233	1085-05-17	1085.372895
NC_021567.1	2010-02-17	2010.130137
NC_009530.1	2007-03-22	2007.220548
NODE_0000234	0362-08-18	362.627439
NODE_0000235	1092-08-20	1092.633952
NC_006271.1	2004-01-19	2004.050546
NODE_0000236	1318-10-29	1318.825490
NC_026733.1	2013-06-22	2013.472603
NC_040724.1	2013-07-21	2013.552055
NODE_0000237	0496-09-16	496.708976
NC_040601.1	2007-01-13	2007.034247
NODE_0000238	0785-07-02	785.500764
NC_002066.1	1998-09-17	1998.710959
NODE_0000239	0963-11-16	963.876502
NC_036389.1	2010-01-10	2010.026027
NODE_0000240	1069-07-21	1069.552130
NC_033824.1	1986-07-01	1986.497260
NODE_0000241	1343-09-23	1343.726310
NC_055108.1	2003-01-09	2003.023288
NC_027713.1	2011-11-30	2011.913699
NODE_0000242	-007-11-18	-6.120009
NODE_0000243	0956-11-29	956.912433
NC_034217.1	2014-03-20	2014.215068
NC_003924.1	1999-12-20	1999.968493
NODE_0000244	0255-06-04	255.423514
NC_003781.1	1997-02-06	1997.100000
NODE_0000245	0395-07-19	395.545768
NC_009758.1	2006-12-26	2006.984932
NODE_0000246	0589-05-19	589.378878
NODE_0000247	0799-10-29	799.824772
NC_003784.1	1999-09-06	1999.680822
NC_003782.1	1998-08-20	1998.634247
NODE_0000248	0727-12-17	727.960754
NODE_0000249	1772-11-12	1772.866119
NC_031688.1	2016-06-25	2016.482240
NC_031687.1	2016-06-17	2016.460383
NODE_0000250	1111-09-11	1111.694291
NC_004365.1	2008-08-02	2008.586066
NODE_0000251	1798-03-29	1798.240479
NC_034973.1	2015-02-15	2015.124658
NC_035184.1	2006-10-17	2006.793151
NODE_0000252	-266-09-13	-265.298821
NODE_0000253	-158-09-22	-157.274469
NODE_0000254	0015-07-22	15.555517
NC_003779.1	1997-08-12	1997.612329
NODE_0000255	1054-04-22	1054.304429
NC_006559.1	2004-05-24	2004.394809
NODE_0000256	1346-10-19	1346.798158
NC_002548.1	1999-04-11	1999.275342
NODE_0000257	1563-11-30	1563.915025
NC_023021.1	2008-05-13	2008.364754
