#node	date	numeric date
NODE_0000186	-1839-03-26	-1838.767362
NODE_0000187	-019-07-28	-18.429668
NODE_0000188	0562-11-19	562.883891
NC_026921.1	2007-01-12	2007.031507
NODE_0000189	0782-02-06	782.099790
NC_021178.1	2007-11-10	2007.858904
NODE_0000190	1135-02-11	1135.114154
NC_036585.1	2014-11-14	2014.869863
NC_016405.1	2011-01-10	2011.026027
NODE_0000191	0672-02-27	672.156868
NC_027214.1	2014-11-25	2014.900000
NODE_0000192	0959-12-20	959.968077
NC_029306.1	2009-09-15	2009.705479
NODE_0000193	1349-10-31	1349.832809
NC_043542.1	2012-01-17	2012.045082
NODE_0000194	1986-08-22	1986.640268
NC_035110.1	2007-10-14	2007.784932
NC_029307.1	2009-09-15	2009.705479
NODE_0000108	-1547-06-11	-1546.558285
NODE_0000109	-1230-07-03	-1229.498168
NODE_0000110	-199-04-29	-198.675781
NODE_0000111	0248-04-01	248.251134
NODE_0000112	1085-05-17	1085.372895
NC_021567.1	2010-02-17	2010.130137
NC_009530.1	2007-03-22	2007.220548
NODE_0000113	0367-02-09	367.108672
NODE_0000114	1094-06-28	1094.488981
NC_006271.1	2004-01-19	2004.050546
NODE_0000115	1319-02-20	1319.137611
NC_026733.1	2013-06-22	2013.472603
NC_040724.1	2013-07-21	2013.552055
NODE_0000116	0500-12-15	500.955315
NC_040601.1	2007-01-13	2007.034247
NODE_0000117	0780-05-04	780.339808
NC_002066.1	1998-09-17	1998.710959
NODE_0000118	0959-06-05	959.426472
NC_036389.1	2010-01-10	2010.026027
NODE_0000119	1065-04-12	1065.279292
NC_033824.1	1986-07-01	1986.497260
NODE_0000120	1340-07-01	1340.497376
NC_055108.1	2003-01-09	2003.023288
NC_027713.1	2011-11-30	2011.913699
NODE_0000121	0003-06-06	3.430130
NODE_0000122	0963-08-01	963.581425
NC_034217.1	2014-03-20	2014.215068
NC_003924.1	1999-12-20	1999.968493
NODE_0000123	0257-02-27	257.156865
NC_003781.1	1997-02-06	1997.100000
NODE_0000124	0397-03-28	397.236825
NC_009758.1	2006-12-26	2006.984932
NODE_0000125	0589-12-26	589.985534
NODE_0000126	0800-06-06	800.431428
NC_003784.1	1999-09-06	1999.680822
NC_003782.1	1998-08-20	1998.634247
NODE_0000127	0728-10-28	728.822940
NODE_0000128	1772-11-12	1772.866119
NC_031688.1	2016-06-25	2016.482240
NC_031687.1	2016-06-17	2016.460383
NODE_0000129	1111-11-18	1111.880900
NC_004365.1	2008-08-02	2008.586066
NODE_0000130	1798-03-29	1798.240479
NC_034973.1	2015-02-15	2015.124658
NC_035184.1	2006-10-17	2006.793151
NODE_0000131	-246-04-04	-245.744068
NODE_0000132	-139-04-09	-138.729013
NODE_0000133	0034-02-06	34.100973
NC_003779.1	1997-08-12	1997.612329
NODE_0000134	1054-04-22	1054.304429
NC_006559.1	2004-05-24	2004.394809
NODE_0000135	1346-10-19	1346.798158
NC_002548.1	1999-04-11	1999.275342
NODE_0000136	1563-11-30	1563.915025
NC_023021.1	2008-05-13	2008.364754
NODE_0000137	1656-03-20	1656.217966
NC_004807.1	2003-04-13	2003.280822
NC_009025.1	2009-01-04	2009.009589
NODE_0000138	-052-11-02	-51.162683
NC_025219.1	2007-01-13	2007.034247
NODE_0000139	0025-07-22	25.553829
NODE_0000140	0182-06-14	182.450257
NC_029052.1	2007-01-15	2007.039726
NC_001834.1	1997-07-16	1997.538356
NODE_0000141	0061-03-31	61.245060
NC_012212.1	2007-10-07	2007.765753
NODE_0000142	0509-04-09	509.268829
NODE_0000143	0639-05-24	639.392510
NC_040798.1	2007-02-16	2007.127397
NODE_0000144	1607-10-10	1607.775235
NC_040832.1	2015-12-17	2015.960274
NODE_0000145	1680-02-21	1680.140622
NC_040716.1	2004-01-17	2004.045082
NC_040574.1	2007-01-15	2007.039726
NODE_0000146	0776-05-03	776.338097
NC_033152.1	2007-01-14	2007.036986
NODE_0000147	1061-04-24	1061.312128
NODE_0000148	1164-01-26	1164.068570
NC_028364.1	2007-01-14	2007.036986
NODE_0000149	1387-07-30	1387.575944
NC_001489.1	1987-08-05	1987.593151
NODE_0000150	1520-07-14	1520.534919
NC_038315.1	2007-01-10	2007.026027
NC_028363.1	2007-01-12	2007.031507
NODE_0000151	1132-11-27	1132.905953
NODE_0000152	1389-02-13	1389.118615
NC_038314.1	2007-01-12	2007.031507
NC_038313.1	2007-01-04	2007.009589
NODE_0000153	1251-05-27	1251.401536
NC_027818.1	2014-06-15	2014.453425
NODE_0000154	1352-12-27	1352.988404
NC_038316.1	2007-01-11	2007.028767
NODE_0000155	1545-01-17	1545.044083
NC_028365.1	2007-01-10	2007.026027
NODE_0000156	1592-10-22	1592.807081
NC_028981.1	2007-01-15	2007.039726
NODE_0000157	1745-12-06	1745.929329
OQ818337	2018-02-15	2018.124658
NC_028366.1	2015-02-15	2015.124658
NODE_0000158	-170-05-31	-169.588208
NODE_0000159	0013-03-28	13.238286
NC_024489.1	2011-11-17	2011.878082
NC_003783.1	1999-08-17	1999.626027
NODE_0000160	-085-02-22	-84.855547
NODE_0000161	0956-12-12	956.945934
NC_027917.1	2002-02-15	2002.124658
NODE_0000162	1285-12-08	1285.935635
NC_035455.1	2005-02-17	2005.130137
NC_025890.1	2008-11-12	2008.864754
