Position,Coverage,rPM
1,4,0.072078566
2,4,0.072078566
3,5,0.090098207
4,5,0.090098207
5,5,0.090098207
6,5,0.090098207
7,5,0.090098207
8,5,0.090098207
9,5,0.090098207
10,5,0.090098207
11,5,0.090098207
12,5,0.090098207
13,5,0.090098207
14,5,0.090098207
15,5,0.090098207
16,5,0.090098207
17,5,0.090098207
18,5,0.090098207
19,5,0.090098207
20,5,0.090098207
21,5,0.090098207
22,5,0.090098207
23,5,0.090098207
24,5,0.090098207
25,5,0.090098207
26,5,0.090098207
27,5,0.090098207
28,5,0.090098207
29,5,0.090098207
30,5,0.090098207
31,5,0.090098207
32,5,0.090098207
33,5,0.090098207
34,5,0.090098207
35,5,0.090098207
36,5,0.090098207
37,5,0.090098207
38,5,0.090098207
39,5,0.090098207
40,5,0.090098207
41,6,0.108117848
42,6,0.108117848
43,6,0.108117848
44,6,0.108117848
45,6,0.108117848
46,6,0.108117848
47,6,0.108117848
48,6,0.108117848
49,6,0.108117848
50,6,0.108117848
51,6,0.108117848
52,6,0.108117848
53,6,0.108117848
54,6,0.108117848
55,6,0.108117848
56,6,0.108117848
57,6,0.108117848
58,6,0.108117848
59,6,0.108117848
60,6,0.108117848
61,6,0.108117848
62,6,0.108117848
63,6,0.108117848
64,6,0.108117848
65,6,0.108117848
66,6,0.108117848
67,6,0.108117848
68,6,0.108117848
69,6,0.108117848
70,6,0.108117848
71,6,0.108117848
72,6,0.108117848
73,6,0.108117848
74,6,0.108117848
75,6,0.108117848
76,6,0.108117848
77,6,0.108117848
78,6,0.108117848
79,6,0.108117848
80,6,0.108117848
81,6,0.108117848
82,6,0.108117848
83,6,0.108117848
84,6,0.108117848
85,6,0.108117848
86,6,0.108117848
87,6,0.108117848
88,6,0.108117848
89,6,0.108117848
90,6,0.108117848
91,6,0.108117848
92,6,0.108117848
93,6,0.108117848
94,6,0.108117848
95,8,0.144157131
96,8,0.144157131
97,8,0.144157131
98,8,0.144157131
99,8,0.144157131
100,8,0.144157131
101,8,0.144157131
102,8,0.144157131
103,8,0.144157131
104,8,0.144157131
105,8,0.144157131
106,8,0.144157131
107,8,0.144157131
108,8,0.144157131
109,8,0.144157131
110,8,0.144157131
111,8,0.144157131
112,8,0.144157131
113,8,0.144157131
114,8,0.144157131
115,8,0.144157131
116,8,0.144157131
117,8,0.144157131
118,8,0.144157131
119,8,0.144157131
120,8,0.144157131
121,8,0.144157131
122,8,0.144157131
123,8,0.144157131
124,8,0.144157131
125,8,0.144157131
126,8,0.144157131
127,8,0.144157131
128,9,0.162176773
129,9,0.162176773
130,9,0.162176773
131,9,0.162176773
132,9,0.162176773
133,9,0.162176773
134,9,0.162176773
135,9,0.162176773
136,9,0.162176773
137,9,0.162176773
138,10,0.180196414
139,10,0.180196414
140,10,0.180196414
141,10,0.180196414
142,10,0.180196414
143,10,0.180196414
144,10,0.180196414
145,10,0.180196414
146,10,0.180196414
147,6,0.108117848
148,7,0.12613749
149,6,0.108117848
150,6,0.108117848
151,6,0.108117848
152,6,0.108117848
153,6,0.108117848
154,6,0.108117848
155,6,0.108117848
156,6,0.108117848
157,6,0.108117848
158,6,0.108117848
159,6,0.108117848
160,6,0.108117848
161,6,0.108117848
162,6,0.108117848
163,6,0.108117848
164,6,0.108117848
165,6,0.108117848
166,6,0.108117848
167,6,0.108117848
168,6,0.108117848
169,6,0.108117848
170,6,0.108117848
171,6,0.108117848
172,6,0.108117848
173,6,0.108117848
174,6,0.108117848
175,6,0.108117848
176,6,0.108117848
177,6,0.108117848
178,6,0.108117848
179,6,0.108117848
180,6,0.108117848
181,6,0.108117848
182,6,0.108117848
183,6,0.108117848
184,6,0.108117848
185,6,0.108117848
186,6,0.108117848
187,5,0.090098207
188,5,0.090098207
189,5,0.090098207
190,5,0.090098207
191,5,0.090098207
192,5,0.090098207
193,5,0.090098207
194,5,0.090098207
195,5,0.090098207
196,9,0.162176773
197,9,0.162176773
198,9,0.162176773
199,10,0.180196414
200,10,0.180196414
201,10,0.180196414
202,10,0.180196414
203,10,0.180196414
204,10,0.180196414
205,10,0.180196414
206,10,0.180196414
207,10,0.180196414
208,10,0.180196414
209,10,0.180196414
210,10,0.180196414
211,10,0.180196414
212,10,0.180196414
213,10,0.180196414
214,10,0.180196414
215,10,0.180196414
216,10,0.180196414
217,10,0.180196414
218,10,0.180196414
219,10,0.180196414
220,10,0.180196414
221,10,0.180196414
222,10,0.180196414
223,10,0.180196414
224,10,0.180196414
225,10,0.180196414
226,10,0.180196414
227,10,0.180196414
228,10,0.180196414
229,10,0.180196414
230,10,0.180196414
231,10,0.180196414
232,10,0.180196414
233,10,0.180196414
234,10,0.180196414
235,11,0.198216056
236,11,0.198216056
237,12,0.216235697
238,14,0.25227498
239,14,0.25227498
240,14,0.25227498
241,12,0.216235697
242,13,0.234255338
243,13,0.234255338
244,13,0.234255338
245,13,0.234255338
246,13,0.234255338
247,13,0.234255338
248,13,0.234255338
249,13,0.234255338
250,13,0.234255338
251,13,0.234255338
252,13,0.234255338
253,13,0.234255338
254,13,0.234255338
255,13,0.234255338
256,13,0.234255338
257,13,0.234255338
258,13,0.234255338
259,13,0.234255338
260,13,0.234255338
261,13,0.234255338
262,13,0.234255338
263,14,0.25227498
264,14,0.25227498
265,14,0.25227498
266,14,0.25227498
267,14,0.25227498
268,14,0.25227498
269,14,0.25227498
270,14,0.25227498
271,14,0.25227498
272,14,0.25227498
273,14,0.25227498
274,13,0.234255338
275,13,0.234255338
276,13,0.234255338
277,13,0.234255338
278,13,0.234255338
279,13,0.234255338
280,13,0.234255338
281,13,0.234255338
282,13,0.234255338
283,13,0.234255338
284,12,0.216235697
285,12,0.216235697
286,12,0.216235697
287,12,0.216235697
288,12,0.216235697
289,12,0.216235697
290,12,0.216235697
291,12,0.216235697
292,12,0.216235697
293,12,0.216235697
294,11,0.198216056
295,11,0.198216056
296,11,0.198216056
297,11,0.198216056
298,11,0.198216056
299,11,0.198216056
300,11,0.198216056
301,11,0.198216056
302,11,0.198216056
303,11,0.198216056
304,11,0.198216056
