Position,Coverage,rPM
1,1,0.065505044
2,1,0.065505044
3,1,0.065505044
4,1,0.065505044
5,1,0.065505044
6,1,0.065505044
7,1,0.065505044
8,1,0.065505044
9,1,0.065505044
10,1,0.065505044
11,1,0.065505044
12,1,0.065505044
13,1,0.065505044
14,1,0.065505044
15,1,0.065505044
16,1,0.065505044
17,1,0.065505044
18,1,0.065505044
19,1,0.065505044
20,1,0.065505044
21,1,0.065505044
22,1,0.065505044
23,1,0.065505044
24,1,0.065505044
25,1,0.065505044
26,1,0.065505044
27,1,0.065505044
28,1,0.065505044
29,1,0.065505044
30,1,0.065505044
31,2,0.131010088
32,2,0.131010088
33,2,0.131010088
34,2,0.131010088
35,2,0.131010088
36,2,0.131010088
37,2,0.131010088
38,2,0.131010088
39,2,0.131010088
40,2,0.131010088
41,2,0.131010088
42,2,0.131010088
43,2,0.131010088
44,2,0.131010088
45,2,0.131010088
46,2,0.131010088
47,2,0.131010088
48,2,0.131010088
49,2,0.131010088
50,2,0.131010088
51,3,0.196515132
52,3,0.196515132
53,3,0.196515132
54,3,0.196515132
55,3,0.196515132
56,3,0.196515132
57,3,0.196515132
58,3,0.196515132
59,3,0.196515132
60,3,0.196515132
61,3,0.196515132
62,3,0.196515132
63,3,0.196515132
64,3,0.196515132
65,3,0.196515132
66,3,0.196515132
67,3,0.196515132
68,3,0.196515132
69,3,0.196515132
70,3,0.196515132
71,3,0.196515132
72,4,0.262020176
73,4,0.262020176
74,4,0.262020176
75,4,0.262020176
76,4,0.262020176
77,4,0.262020176
78,4,0.262020176
79,4,0.262020176
80,4,0.262020176
81,4,0.262020176
82,4,0.262020176
83,4,0.262020176
84,4,0.262020176
85,4,0.262020176
86,4,0.262020176
87,4,0.262020176
88,4,0.262020176
89,4,0.262020176
90,4,0.262020176
91,4,0.262020176
92,4,0.262020176
93,4,0.262020176
94,4,0.262020176
95,4,0.262020176
96,4,0.262020176
97,4,0.262020176
98,4,0.262020176
99,4,0.262020176
100,5,0.327525219
101,5,0.327525219
102,5,0.327525219
103,5,0.327525219
104,5,0.327525219
105,5,0.327525219
106,5,0.327525219
107,5,0.327525219
108,5,0.327525219
109,5,0.327525219
110,5,0.327525219
111,5,0.327525219
112,5,0.327525219
113,5,0.327525219
114,5,0.327525219
115,5,0.327525219
116,5,0.327525219
117,5,0.327525219
118,5,0.327525219
119,5,0.327525219
120,5,0.327525219
121,5,0.327525219
122,5,0.327525219
123,5,0.327525219
124,5,0.327525219
125,5,0.327525219
126,5,0.327525219
127,5,0.327525219
128,5,0.327525219
129,7,0.458535307
130,7,0.458535307
131,7,0.458535307
132,7,0.458535307
133,7,0.458535307
134,7,0.458535307
135,7,0.458535307
136,7,0.458535307
137,7,0.458535307
138,7,0.458535307
139,7,0.458535307
140,7,0.458535307
141,7,0.458535307
142,7,0.458535307
143,7,0.458535307
144,7,0.458535307
145,7,0.458535307
146,7,0.458535307
147,6,0.393030263
148,6,0.393030263
149,6,0.393030263
150,6,0.393030263
151,6,0.393030263
152,6,0.393030263
153,6,0.393030263
154,6,0.393030263
155,6,0.393030263
156,6,0.393030263
157,6,0.393030263
158,6,0.393030263
159,6,0.393030263
160,6,0.393030263
161,6,0.393030263
162,6,0.393030263
163,6,0.393030263
164,6,0.393030263
165,6,0.393030263
166,6,0.393030263
167,6,0.393030263
168,6,0.393030263
169,6,0.393030263
170,6,0.393030263
171,6,0.393030263
172,6,0.393030263
173,6,0.393030263
174,6,0.393030263
175,6,0.393030263
176,6,0.393030263
177,5,0.327525219
178,5,0.327525219
179,5,0.327525219
180,5,0.327525219
181,5,0.327525219
182,5,0.327525219
183,5,0.327525219
184,5,0.327525219
185,5,0.327525219
186,5,0.327525219
187,5,0.327525219
188,5,0.327525219
189,5,0.327525219
190,5,0.327525219
191,5,0.327525219
192,5,0.327525219
193,5,0.327525219
194,5,0.327525219
195,5,0.327525219
196,5,0.327525219
197,4,0.262020176
198,4,0.262020176
199,4,0.262020176
200,4,0.262020176
201,4,0.262020176
202,4,0.262020176
203,4,0.262020176
204,4,0.262020176
205,4,0.262020176
206,4,0.262020176
207,4,0.262020176
208,4,0.262020176
209,4,0.262020176
210,4,0.262020176
211,4,0.262020176
212,4,0.262020176
213,4,0.262020176
214,4,0.262020176
215,4,0.262020176
216,4,0.262020176
217,4,0.262020176
218,3,0.196515132
219,3,0.196515132
220,3,0.196515132
221,3,0.196515132
222,3,0.196515132
223,3,0.196515132
224,3,0.196515132
225,3,0.196515132
226,3,0.196515132
227,3,0.196515132
228,3,0.196515132
229,3,0.196515132
230,3,0.196515132
231,3,0.196515132
232,3,0.196515132
233,3,0.196515132
234,3,0.196515132
235,3,0.196515132
236,3,0.196515132
237,3,0.196515132
238,3,0.196515132
239,3,0.196515132
240,3,0.196515132
241,3,0.196515132
