Position,Coverage,rPM
1,2,0.240269101
2,2,0.240269101
3,2,0.240269101
4,2,0.240269101
5,2,0.240269101
6,2,0.240269101
7,2,0.240269101
8,2,0.240269101
9,2,0.240269101
10,2,0.240269101
11,2,0.240269101
12,2,0.240269101
13,2,0.240269101
14,2,0.240269101
15,2,0.240269101
16,2,0.240269101
17,2,0.240269101
18,2,0.240269101
19,2,0.240269101
20,2,0.240269101
21,2,0.240269101
22,2,0.240269101
23,2,0.240269101
24,2,0.240269101
25,2,0.240269101
26,2,0.240269101
27,2,0.240269101
28,2,0.240269101
29,2,0.240269101
30,2,0.240269101
31,2,0.240269101
32,2,0.240269101
33,2,0.240269101
34,2,0.240269101
35,2,0.240269101
36,2,0.240269101
37,2,0.240269101
38,2,0.240269101
39,2,0.240269101
40,2,0.240269101
41,2,0.240269101
42,2,0.240269101
43,2,0.240269101
44,2,0.240269101
45,2,0.240269101
46,2,0.240269101
47,2,0.240269101
48,2,0.240269101
49,2,0.240269101
50,2,0.240269101
51,2,0.240269101
52,2,0.240269101
53,2,0.240269101
54,2,0.240269101
55,2,0.240269101
56,2,0.240269101
57,2,0.240269101
58,2,0.240269101
59,2,0.240269101
60,2,0.240269101
61,2,0.240269101
62,2,0.240269101
63,2,0.240269101
64,2,0.240269101
65,2,0.240269101
66,2,0.240269101
67,2,0.240269101
68,2,0.240269101
69,2,0.240269101
70,2,0.240269101
71,2,0.240269101
72,2,0.240269101
73,2,0.240269101
74,2,0.240269101
75,2,0.240269101
76,2,0.240269101
77,2,0.240269101
78,2,0.240269101
79,2,0.240269101
80,3,0.360403652
81,3,0.360403652
82,3,0.360403652
83,5,0.600672753
84,5,0.600672753
85,5,0.600672753
86,5,0.600672753
87,5,0.600672753
88,5,0.600672753
89,5,0.600672753
90,7,0.840941855
91,7,0.840941855
92,7,0.840941855
93,7,0.840941855
94,7,0.840941855
95,7,0.840941855
96,7,0.840941855
97,7,0.840941855
98,7,0.840941855
99,7,0.840941855
100,7,0.840941855
101,7,0.840941855
102,7,0.840941855
103,7,0.840941855
104,9,1.081210956
105,9,1.081210956
106,9,1.081210956
107,9,1.081210956
108,9,1.081210956
109,9,1.081210956
110,9,1.081210956
111,9,1.081210956
112,9,1.081210956
113,9,1.081210956
114,9,1.081210956
115,9,1.081210956
116,9,1.081210956
117,9,1.081210956
118,9,1.081210956
119,9,1.081210956
120,9,1.081210956
121,9,1.081210956
122,9,1.081210956
123,9,1.081210956
124,9,1.081210956
125,9,1.081210956
126,9,1.081210956
127,11,1.321480058
128,11,1.321480058
129,11,1.321480058
130,11,1.321480058
131,11,1.321480058
132,11,1.321480058
133,12,1.441614608
134,12,1.441614608
135,14,1.68188371
136,14,1.68188371
137,14,1.68188371
138,14,1.68188371
139,14,1.68188371
140,14,1.68188371
141,14,1.68188371
142,14,1.68188371
143,14,1.68188371
144,14,1.68188371
145,14,1.68188371
146,14,1.68188371
147,12,1.441614608
148,12,1.441614608
149,12,1.441614608
150,12,1.441614608
151,12,1.441614608
152,12,1.441614608
153,12,1.441614608
154,12,1.441614608
155,12,1.441614608
156,12,1.441614608
157,12,1.441614608
158,12,1.441614608
159,12,1.441614608
160,12,1.441614608
161,12,1.441614608
162,12,1.441614608
163,12,1.441614608
164,12,1.441614608
165,12,1.441614608
166,12,1.441614608
167,12,1.441614608
168,12,1.441614608
169,12,1.441614608
170,12,1.441614608
171,12,1.441614608
172,12,1.441614608
173,12,1.441614608
174,12,1.441614608
175,12,1.441614608
176,12,1.441614608
177,13,1.561749159
178,15,1.80201826
179,15,1.80201826
180,15,1.80201826
181,15,1.80201826
182,15,1.80201826
183,15,1.80201826
184,15,1.80201826
185,17,2.042287362
186,17,2.042287362
187,17,2.042287362
188,17,2.042287362
189,17,2.042287362
190,17,2.042287362
191,17,2.042287362
192,17,2.042287362
193,17,2.042287362
194,17,2.042287362
195,17,2.042287362
196,17,2.042287362
197,17,2.042287362
198,17,2.042287362
199,17,2.042287362
200,17,2.042287362
201,17,2.042287362
202,17,2.042287362
203,17,2.042287362
204,19,2.282556463
205,21,2.522825565
206,21,2.522825565
207,21,2.522825565
208,21,2.522825565
209,21,2.522825565
210,21,2.522825565
211,21,2.522825565
212,21,2.522825565
213,21,2.522825565
214,21,2.522825565
215,21,2.522825565
216,21,2.522825565
217,21,2.522825565
218,21,2.522825565
219,22,2.642960115
220,22,2.642960115
221,26,3.123498318
222,26,3.123498318
223,26,3.123498318
224,26,3.123498318
225,26,3.123498318
226,25,3.003363767
227,25,3.003363767
228,25,3.003363767
229,23,2.763094666
230,23,2.763094666
231,23,2.763094666
232,23,2.763094666
233,23,2.763094666
234,23,2.763094666
235,23,2.763094666
236,21,2.522825565
237,21,2.522825565
238,22,2.642960115
239,22,2.642960115
240,22,2.642960115
241,22,2.642960115
242,22,2.642960115
243,22,2.642960115
244,22,2.642960115
245,22,2.642960115
246,22,2.642960115
247,22,2.642960115
248,23,2.763094666
249,25,3.003363767
250,25,3.003363767
251,25,3.003363767
252,25,3.003363767
253,25,3.003363767
254,25,3.003363767
255,25,3.003363767
256,25,3.003363767
257,25,3.003363767
258,25,3.003363767
259,25,3.003363767
260,27,3.243632869
261,27,3.243632869
262,27,3.243632869
263,27,3.243632869
264,27,3.243632869
265,27,3.243632869
266,27,3.243632869
267,27,3.243632869
268,27,3.243632869
269,27,3.243632869
270,27,3.243632869
271,27,3.243632869
272,25,3.003363767
273,25,3.003363767
274,25,3.003363767
275,25,3.003363767
276,26,3.123498318
277,26,3.123498318
278,26,3.123498318
279,26,3.123498318
280,26,3.123498318
281,24,2.883229217
282,24,2.883229217
283,24,2.883229217
284,24,2.883229217
285,24,2.883229217
286,24,2.883229217
287,24,2.883229217
288,24,2.883229217
289,24,2.883229217
290,24,2.883229217
291,24,2.883229217
292,24,2.883229217
293,24,2.883229217
294,24,2.883229217
295,24,2.883229217
296,24,2.883229217
297,24,2.883229217
298,25,3.003363767
299,25,3.003363767
300,25,3.003363767
301,25,3.003363767
302,25,3.003363767
303,25,3.003363767
304,25,3.003363767
305,29,3.48390197
306,29,3.48390197
307,29,3.48390197
308,29,3.48390197
309,30,3.604036521
310,30,3.604036521
311,30,3.604036521
312,30,3.604036521
313,30,3.604036521
314,30,3.604036521
315,30,3.604036521
316,30,3.604036521
317,30,3.604036521
318,30,3.604036521
319,30,3.604036521
320,30,3.604036521
321,31,3.724171072
322,31,3.724171072
323,30,3.604036521
324,28,3.36376742
325,28,3.36376742
326,28,3.36376742
327,28,3.36376742
328,28,3.36376742
329,28,3.36376742
330,28,3.36376742
331,26,3.123498318
332,26,3.123498318
333,26,3.123498318
334,26,3.123498318
335,26,3.123498318
336,26,3.123498318
337,26,3.123498318
338,26,3.123498318
339,26,3.123498318
340,26,3.123498318
341,26,3.123498318
342,26,3.123498318
343,26,3.123498318
344,26,3.123498318
345,26,3.123498318
346,26,3.123498318
347,26,3.123498318
348,26,3.123498318
349,26,3.123498318
350,24,2.883229217
351,22,2.642960115
352,22,2.642960115
353,22,2.642960115
354,22,2.642960115
355,22,2.642960115
356,22,2.642960115
357,22,2.642960115
358,22,2.642960115
359,22,2.642960115
360,22,2.642960115
361,22,2.642960115
362,22,2.642960115
363,22,2.642960115
364,22,2.642960115
365,21,2.522825565
366,21,2.522825565
367,19,2.282556463
368,19,2.282556463
369,19,2.282556463
370,19,2.282556463
371,19,2.282556463
372,19,2.282556463
373,19,2.282556463
374,19,2.282556463
375,19,2.282556463
376,19,2.282556463
377,20,2.402691014
378,20,2.402691014
379,20,2.402691014
380,20,2.402691014
381,20,2.402691014
382,20,2.402691014
383,21,2.522825565
384,20,2.402691014
385,20,2.402691014
386,20,2.402691014
387,20,2.402691014
388,20,2.402691014
389,20,2.402691014
390,20,2.402691014
391,20,2.402691014
392,20,2.402691014
393,20,2.402691014
394,19,2.282556463
395,17,2.042287362
396,15,1.80201826
397,20,2.402691014
398,20,2.402691014
399,20,2.402691014
400,20,2.402691014
401,20,2.402691014
402,20,2.402691014
403,20,2.402691014
404,20,2.402691014
405,20,2.402691014
406,18,2.162421913
407,18,2.162421913
408,18,2.162421913
409,18,2.162421913
410,18,2.162421913
411,18,2.162421913
412,18,2.162421913
413,18,2.162421913
414,18,2.162421913
415,18,2.162421913
416,18,2.162421913
417,18,2.162421913
418,18,2.162421913
419,18,2.162421913
420,18,2.162421913
421,18,2.162421913
422,17,2.042287362
423,17,2.042287362
424,17,2.042287362
425,17,2.042287362
426,16,1.922152811
427,16,1.922152811
428,16,1.922152811
429,16,1.922152811
430,18,2.162421913
431,18,2.162421913
432,18,2.162421913
433,18,2.162421913
434,18,2.162421913
435,18,2.162421913
436,18,2.162421913
437,18,2.162421913
438,18,2.162421913
439,18,2.162421913
440,18,2.162421913
441,18,2.162421913
442,19,2.282556463
443,19,2.282556463
444,18,2.162421913
445,18,2.162421913
446,18,2.162421913
447,18,2.162421913
448,18,2.162421913
449,18,2.162421913
450,21,2.522825565
451,17,2.042287362
452,17,2.042287362
453,17,2.042287362
454,17,2.042287362
455,16,1.922152811
456,16,1.922152811
457,17,2.042287362
458,17,2.042287362
459,17,2.042287362
460,17,2.042287362
461,17,2.042287362
462,17,2.042287362
463,17,2.042287362
464,17,2.042287362
465,17,2.042287362
466,17,2.042287362
467,16,1.922152811
468,16,1.922152811
469,16,1.922152811
470,16,1.922152811
471,16,1.922152811
472,16,1.922152811
473,19,2.282556463
474,19,2.282556463
475,19,2.282556463
476,19,2.282556463
477,19,2.282556463
478,22,2.642960115
479,22,2.642960115
480,22,2.642960115
481,22,2.642960115
482,23,2.763094666
483,23,2.763094666
484,23,2.763094666
485,23,2.763094666
486,23,2.763094666
487,23,2.763094666
488,23,2.763094666
489,23,2.763094666
490,23,2.763094666
491,23,2.763094666
492,23,2.763094666
493,23,2.763094666
494,23,2.763094666
495,23,2.763094666
496,23,2.763094666
497,24,2.883229217
498,24,2.883229217
499,24,2.883229217
500,24,2.883229217
501,24,2.883229217
502,24,2.883229217
503,24,2.883229217
504,24,2.883229217
505,24,2.883229217
506,24,2.883229217
507,24,2.883229217
508,24,2.883229217
509,24,2.883229217
510,24,2.883229217
511,24,2.883229217
512,24,2.883229217
513,25,3.003363767
514,25,3.003363767
515,25,3.003363767
516,25,3.003363767
517,25,3.003363767
518,25,3.003363767
519,25,3.003363767
