Position,Coverage,rPM
1,1,0.069352937
2,1,0.069352937
3,1,0.069352937
4,1,0.069352937
5,1,0.069352937
6,1,0.069352937
7,1,0.069352937
8,1,0.069352937
9,1,0.069352937
10,1,0.069352937
11,1,0.069352937
12,1,0.069352937
13,1,0.069352937
14,1,0.069352937
15,1,0.069352937
16,1,0.069352937
17,1,0.069352937
18,1,0.069352937
19,1,0.069352937
20,1,0.069352937
21,1,0.069352937
22,3,0.208058811
23,3,0.208058811
24,3,0.208058811
25,3,0.208058811
26,3,0.208058811
27,3,0.208058811
28,3,0.208058811
29,3,0.208058811
30,3,0.208058811
31,3,0.208058811
32,3,0.208058811
33,3,0.208058811
34,3,0.208058811
35,3,0.208058811
36,3,0.208058811
37,3,0.208058811
38,3,0.208058811
39,3,0.208058811
40,3,0.208058811
41,3,0.208058811
42,3,0.208058811
43,3,0.208058811
44,3,0.208058811
45,3,0.208058811
46,3,0.208058811
47,3,0.208058811
48,3,0.208058811
49,3,0.208058811
50,3,0.208058811
51,3,0.208058811
52,3,0.208058811
53,3,0.208058811
54,3,0.208058811
55,3,0.208058811
56,3,0.208058811
57,3,0.208058811
58,3,0.208058811
59,3,0.208058811
60,3,0.208058811
61,3,0.208058811
62,3,0.208058811
63,3,0.208058811
64,3,0.208058811
65,3,0.208058811
66,3,0.208058811
67,3,0.208058811
68,3,0.208058811
69,3,0.208058811
70,3,0.208058811
71,3,0.208058811
72,3,0.208058811
73,3,0.208058811
74,3,0.208058811
75,3,0.208058811
76,3,0.208058811
77,3,0.208058811
78,3,0.208058811
79,3,0.208058811
80,3,0.208058811
81,3,0.208058811
82,3,0.208058811
83,3,0.208058811
84,3,0.208058811
85,3,0.208058811
86,3,0.208058811
87,3,0.208058811
88,3,0.208058811
89,3,0.208058811
90,3,0.208058811
91,3,0.208058811
92,3,0.208058811
93,3,0.208058811
94,3,0.208058811
95,3,0.208058811
96,3,0.208058811
97,3,0.208058811
98,3,0.208058811
99,3,0.208058811
