Position,Coverage,rPM
1,1,0.012203456
2,1,0.012203456
3,1,0.012203456
4,1,0.012203456
5,1,0.012203456
6,1,0.012203456
7,1,0.012203456
8,1,0.012203456
9,1,0.012203456
10,1,0.012203456
11,1,0.012203456
12,1,0.012203456
13,1,0.012203456
14,1,0.012203456
15,1,0.012203456
16,1,0.012203456
17,1,0.012203456
18,1,0.012203456
19,1,0.012203456
20,1,0.012203456
21,1,0.012203456
22,1,0.012203456
23,1,0.012203456
24,1,0.012203456
25,1,0.012203456
26,1,0.012203456
27,1,0.012203456
28,1,0.012203456
29,1,0.012203456
30,1,0.012203456
31,1,0.012203456
32,1,0.012203456
33,1,0.012203456
34,1,0.012203456
35,1,0.012203456
36,1,0.012203456
37,1,0.012203456
38,1,0.012203456
39,1,0.012203456
40,1,0.012203456
41,1,0.012203456
42,1,0.012203456
43,1,0.012203456
44,1,0.012203456
45,1,0.012203456
46,1,0.012203456
47,1,0.012203456
48,1,0.012203456
49,1,0.012203456
50,1,0.012203456
51,1,0.012203456
52,1,0.012203456
53,1,0.012203456
54,1,0.012203456
55,1,0.012203456
56,1,0.012203456
57,1,0.012203456
58,1,0.012203456
59,1,0.012203456
60,1,0.012203456
61,1,0.012203456
62,1,0.012203456
63,1,0.012203456
64,1,0.012203456
65,1,0.012203456
66,1,0.012203456
67,1,0.012203456
68,3,0.036610368
69,6,0.073220736
70,6,0.073220736
71,6,0.073220736
72,6,0.073220736
73,7,0.085424192
74,8,0.097627648
75,8,0.097627648
76,8,0.097627648
77,8,0.097627648
78,8,0.097627648
79,11,0.134238016
80,11,0.134238016
81,11,0.134238016
82,11,0.134238016
83,11,0.134238016
84,11,0.134238016
85,11,0.134238016
86,11,0.134238016
87,11,0.134238016
88,11,0.134238016
89,11,0.134238016
90,11,0.134238016
91,11,0.134238016
92,11,0.134238016
93,11,0.134238016
94,11,0.134238016
95,11,0.134238016
96,11,0.134238016
97,11,0.134238016
98,11,0.134238016
99,11,0.134238016
100,11,0.134238016
101,11,0.134238016
102,11,0.134238016
103,12,0.146441472
104,12,0.146441472
105,12,0.146441472
106,12,0.146441472
107,12,0.146441472
108,12,0.146441472
109,15,0.18305184
110,15,0.18305184
111,15,0.18305184
112,15,0.18305184
113,15,0.18305184
114,15,0.18305184
115,15,0.18305184
116,15,0.18305184
117,15,0.18305184
118,15,0.18305184
119,15,0.18305184
120,15,0.18305184
121,15,0.18305184
122,15,0.18305184
123,15,0.18305184
124,15,0.18305184
125,15,0.18305184
126,15,0.18305184
127,15,0.18305184
128,15,0.18305184
129,15,0.18305184
130,15,0.18305184
131,15,0.18305184
132,15,0.18305184
133,15,0.18305184
134,15,0.18305184
135,15,0.18305184
136,15,0.18305184
137,15,0.18305184
138,15,0.18305184
139,15,0.18305184
140,15,0.18305184
141,15,0.18305184
142,15,0.18305184
143,15,0.18305184
144,15,0.18305184
145,15,0.18305184
146,15,0.18305184
147,14,0.170848384
148,14,0.170848384
149,14,0.170848384
150,14,0.170848384
151,14,0.170848384
152,14,0.170848384
153,14,0.170848384
154,14,0.170848384
155,14,0.170848384
156,14,0.170848384
157,14,0.170848384
158,14,0.170848384
159,14,0.170848384
160,14,0.170848384
161,14,0.170848384
162,14,0.170848384
163,14,0.170848384
164,14,0.170848384
165,14,0.170848384
166,14,0.170848384
167,14,0.170848384
168,14,0.170848384
169,16,0.195255296
170,16,0.195255296
171,16,0.195255296
172,16,0.195255296
173,16,0.195255296
174,16,0.195255296
175,16,0.195255296
176,16,0.195255296
177,16,0.195255296
178,16,0.195255296
179,16,0.195255296
180,16,0.195255296
181,16,0.195255296
182,16,0.195255296
183,16,0.195255296
184,16,0.195255296
185,16,0.195255296
186,16,0.195255296
187,16,0.195255296
188,16,0.195255296
189,16,0.195255296
190,16,0.195255296
191,16,0.195255296
192,16,0.195255296
193,17,0.207458752
194,17,0.207458752
195,17,0.207458752
196,17,0.207458752
197,17,0.207458752
198,17,0.207458752
199,17,0.207458752
200,17,0.207458752
201,17,0.207458752
202,17,0.207458752
203,17,0.207458752
204,17,0.207458752
205,17,0.207458752
206,17,0.207458752
207,17,0.207458752
208,17,0.207458752
209,18,0.219662208
210,18,0.219662208
211,18,0.219662208
212,18,0.219662208
213,18,0.219662208
214,16,0.195255296
215,13,0.158644928
216,13,0.158644928
217,13,0.158644928
218,13,0.158644928
219,12,0.146441472
220,11,0.134238016
221,11,0.134238016
222,11,0.134238016
223,11,0.134238016
224,11,0.134238016
225,8,0.097627648
226,8,0.097627648
227,8,0.097627648
228,8,0.097627648
229,8,0.097627648
230,8,0.097627648
231,8,0.097627648
232,8,0.097627648
233,8,0.097627648
234,10,0.12203456
235,10,0.12203456
236,10,0.12203456
237,10,0.12203456
238,10,0.12203456
239,10,0.12203456
240,10,0.12203456
241,10,0.12203456
242,10,0.12203456
243,10,0.12203456
244,10,0.12203456
245,10,0.12203456
246,10,0.12203456
247,10,0.12203456
248,10,0.12203456
249,9,0.109831104
250,9,0.109831104
251,9,0.109831104
252,10,0.12203456
253,10,0.12203456
254,10,0.12203456
255,7,0.085424192
256,7,0.085424192
257,7,0.085424192
258,7,0.085424192
259,7,0.085424192
260,12,0.146441472
261,12,0.146441472
262,12,0.146441472
263,12,0.146441472
264,12,0.146441472
265,12,0.146441472
266,12,0.146441472
267,12,0.146441472
268,12,0.146441472
269,12,0.146441472
270,12,0.146441472
271,12,0.146441472
272,12,0.146441472
273,12,0.146441472
274,12,0.146441472
275,12,0.146441472
276,12,0.146441472
277,12,0.146441472
278,12,0.146441472
279,12,0.146441472
280,12,0.146441472
281,12,0.146441472
282,12,0.146441472
283,12,0.146441472
284,12,0.146441472
285,12,0.146441472
286,12,0.146441472
287,12,0.146441472
288,12,0.146441472
289,12,0.146441472
290,12,0.146441472
291,12,0.146441472
292,12,0.146441472
293,12,0.146441472
294,12,0.146441472
295,12,0.146441472
296,12,0.146441472
297,12,0.146441472
298,12,0.146441472
299,12,0.146441472
300,12,0.146441472
301,12,0.146441472
302,12,0.146441472
303,12,0.146441472
304,12,0.146441472
305,12,0.146441472
306,12,0.146441472
307,12,0.146441472
308,12,0.146441472
309,12,0.146441472
310,12,0.146441472
311,12,0.146441472
312,12,0.146441472
313,12,0.146441472
314,12,0.146441472
315,10,0.12203456
316,10,0.12203456
317,10,0.12203456
318,10,0.12203456
319,10,0.12203456
320,10,0.12203456
321,10,0.12203456
322,10,0.12203456
323,10,0.12203456
324,10,0.12203456
325,10,0.12203456
326,10,0.12203456
327,10,0.12203456
328,10,0.12203456
329,10,0.12203456
330,10,0.12203456
331,10,0.12203456
332,10,0.12203456
333,10,0.12203456
334,10,0.12203456
335,10,0.12203456
336,10,0.12203456
337,10,0.12203456
338,10,0.12203456
339,9,0.109831104
340,9,0.109831104
341,9,0.109831104
342,9,0.109831104
343,9,0.109831104
344,9,0.109831104
345,9,0.109831104
346,9,0.109831104
347,9,0.109831104
348,9,0.109831104
349,9,0.109831104
350,9,0.109831104
351,9,0.109831104
352,9,0.109831104
353,9,0.109831104
354,9,0.109831104
355,8,0.097627648
356,8,0.097627648
357,8,0.097627648
358,8,0.097627648
359,8,0.097627648
360,11,0.134238016
361,11,0.134238016
362,11,0.134238016
363,11,0.134238016
364,11,0.134238016
365,11,0.134238016
366,11,0.134238016
367,16,0.195255296
368,16,0.195255296
369,16,0.195255296
370,16,0.195255296
371,16,0.195255296
372,16,0.195255296
373,16,0.195255296
374,16,0.195255296
375,16,0.195255296
376,16,0.195255296
377,16,0.195255296
378,16,0.195255296
379,16,0.195255296
380,14,0.170848384
381,14,0.170848384
382,14,0.170848384
383,14,0.170848384
384,18,0.219662208
385,18,0.219662208
386,18,0.219662208
387,18,0.219662208
388,18,0.219662208
389,18,0.219662208
390,18,0.219662208
391,18,0.219662208
392,18,0.219662208
393,18,0.219662208
394,18,0.219662208
395,18,0.219662208
396,18,0.219662208
397,18,0.219662208
398,17,0.207458752
399,17,0.207458752
400,17,0.207458752
401,17,0.207458752
402,17,0.207458752
403,17,0.207458752
404,17,0.207458752
405,17,0.207458752
406,12,0.146441472
407,12,0.146441472
408,12,0.146441472
409,12,0.146441472
410,12,0.146441472
411,12,0.146441472
412,12,0.146441472
413,12,0.146441472
414,12,0.146441472
415,12,0.146441472
416,12,0.146441472
417,12,0.146441472
418,14,0.170848384
419,14,0.170848384
420,14,0.170848384
421,14,0.170848384
422,14,0.170848384
423,14,0.170848384
424,14,0.170848384
425,14,0.170848384
426,14,0.170848384
427,14,0.170848384
428,14,0.170848384
429,14,0.170848384
430,14,0.170848384
431,14,0.170848384
432,14,0.170848384
433,14,0.170848384
434,14,0.170848384
435,14,0.170848384
436,14,0.170848384
437,14,0.170848384
438,14,0.170848384
439,14,0.170848384
440,14,0.170848384
441,14,0.170848384
442,14,0.170848384
443,14,0.170848384
444,14,0.170848384
445,14,0.170848384
446,14,0.170848384
447,14,0.170848384
448,14,0.170848384
449,14,0.170848384
450,14,0.170848384
451,14,0.170848384
452,14,0.170848384
453,14,0.170848384
454,17,0.207458752
455,17,0.207458752
456,17,0.207458752
457,17,0.207458752
458,17,0.207458752
459,17,0.207458752
460,17,0.207458752
461,17,0.207458752
462,17,0.207458752
463,17,0.207458752
464,17,0.207458752
465,17,0.207458752
466,17,0.207458752
467,17,0.207458752
468,17,0.207458752
469,17,0.207458752
470,17,0.207458752
471,17,0.207458752
472,17,0.207458752
473,22,0.268476032
474,22,0.268476032
475,22,0.268476032
476,22,0.268476032
477,22,0.268476032
478,22,0.268476032
479,22,0.268476032
480,22,0.268476032
481,22,0.268476032
482,22,0.268476032
483,22,0.268476032
484,22,0.268476032
485,22,0.268476032
486,22,0.268476032
487,22,0.268476032
488,22,0.268476032
489,22,0.268476032
490,22,0.268476032
491,22,0.268476032
492,22,0.268476032
493,22,0.268476032
494,22,0.268476032
495,22,0.268476032
496,22,0.268476032
497,22,0.268476032
498,22,0.268476032
499,22,0.268476032
500,22,0.268476032
501,22,0.268476032
502,22,0.268476032
503,22,0.268476032
504,22,0.268476032
505,22,0.268476032
506,19,0.231865664
507,19,0.231865664
508,19,0.231865664
509,19,0.231865664
510,19,0.231865664
511,19,0.231865664
512,19,0.231865664
513,15,0.18305184
514,15,0.18305184
515,15,0.18305184
516,15,0.18305184
517,15,0.18305184
518,15,0.18305184
