Position,Coverage,rPM
1,3,0.041938099
2,3,0.041938099
3,3,0.041938099
4,3,0.041938099
5,3,0.041938099
6,3,0.041938099
7,3,0.041938099
8,3,0.041938099
9,3,0.041938099
10,3,0.041938099
11,3,0.041938099
12,3,0.041938099
13,3,0.041938099
14,3,0.041938099
15,3,0.041938099
16,3,0.041938099
17,5,0.069896832
18,5,0.069896832
19,5,0.069896832
20,5,0.069896832
21,5,0.069896832
22,5,0.069896832
23,5,0.069896832
24,5,0.069896832
25,5,0.069896832
26,5,0.069896832
27,5,0.069896832
28,5,0.069896832
29,5,0.069896832
30,5,0.069896832
31,8,0.111834932
32,8,0.111834932
33,8,0.111834932
34,8,0.111834932
35,8,0.111834932
36,8,0.111834932
37,8,0.111834932
38,8,0.111834932
39,8,0.111834932
40,8,0.111834932
41,8,0.111834932
42,8,0.111834932
43,8,0.111834932
44,8,0.111834932
45,8,0.111834932
46,8,0.111834932
47,8,0.111834932
48,8,0.111834932
49,8,0.111834932
50,8,0.111834932
51,8,0.111834932
52,8,0.111834932
53,8,0.111834932
54,8,0.111834932
55,8,0.111834932
56,8,0.111834932
57,8,0.111834932
58,8,0.111834932
59,8,0.111834932
60,8,0.111834932
61,8,0.111834932
62,8,0.111834932
63,8,0.111834932
64,8,0.111834932
65,8,0.111834932
66,8,0.111834932
67,8,0.111834932
68,8,0.111834932
69,8,0.111834932
70,8,0.111834932
71,8,0.111834932
72,8,0.111834932
73,8,0.111834932
74,8,0.111834932
75,8,0.111834932
76,8,0.111834932
77,8,0.111834932
78,8,0.111834932
79,8,0.111834932
80,8,0.111834932
81,8,0.111834932
82,8,0.111834932
83,8,0.111834932
84,8,0.111834932
85,8,0.111834932
86,8,0.111834932
87,8,0.111834932
88,8,0.111834932
89,8,0.111834932
90,8,0.111834932
91,8,0.111834932
92,8,0.111834932
93,8,0.111834932
94,8,0.111834932
95,8,0.111834932
96,8,0.111834932
97,8,0.111834932
98,8,0.111834932
99,8,0.111834932
100,8,0.111834932
101,8,0.111834932
102,8,0.111834932
103,8,0.111834932
104,8,0.111834932
105,8,0.111834932
106,8,0.111834932
107,8,0.111834932
108,8,0.111834932
109,8,0.111834932
110,8,0.111834932
111,8,0.111834932
112,8,0.111834932
113,8,0.111834932
114,8,0.111834932
115,8,0.111834932
116,8,0.111834932
117,8,0.111834932
118,8,0.111834932
119,8,0.111834932
120,8,0.111834932
121,8,0.111834932
122,8,0.111834932
123,8,0.111834932
124,8,0.111834932
125,11,0.153773031
126,11,0.153773031
127,11,0.153773031
128,11,0.153773031
129,11,0.153773031
130,11,0.153773031
131,11,0.153773031
132,11,0.153773031
133,11,0.153773031
134,11,0.153773031
135,11,0.153773031
136,11,0.153773031
137,11,0.153773031
138,13,0.181731764
139,13,0.181731764
140,13,0.181731764
141,13,0.181731764
142,13,0.181731764
143,13,0.181731764
144,13,0.181731764
145,13,0.181731764
146,13,0.181731764
147,10,0.139793665
148,10,0.139793665
149,10,0.139793665
150,10,0.139793665
151,10,0.139793665
152,10,0.139793665
153,10,0.139793665
154,10,0.139793665
155,10,0.139793665
156,10,0.139793665
157,10,0.139793665
158,10,0.139793665
159,10,0.139793665
160,10,0.139793665
161,10,0.139793665
162,10,0.139793665
163,8,0.111834932
164,8,0.111834932
165,8,0.111834932
166,8,0.111834932
167,8,0.111834932
168,8,0.111834932
169,8,0.111834932
170,8,0.111834932
171,8,0.111834932
172,8,0.111834932
173,8,0.111834932
174,8,0.111834932
175,8,0.111834932
176,8,0.111834932
177,5,0.069896832
178,5,0.069896832
179,5,0.069896832
180,5,0.069896832
181,5,0.069896832
182,5,0.069896832
183,5,0.069896832
184,5,0.069896832
185,8,0.111834932
186,8,0.111834932
