Position,Coverage,rPM
1,2,0.118659152
2,2,0.118659152
3,2,0.118659152
4,2,0.118659152
5,2,0.118659152
6,2,0.118659152
7,2,0.118659152
8,2,0.118659152
9,2,0.118659152
10,2,0.118659152
11,2,0.118659152
12,2,0.118659152
13,2,0.118659152
14,2,0.118659152
15,2,0.118659152
16,2,0.118659152
17,2,0.118659152
18,2,0.118659152
19,2,0.118659152
20,2,0.118659152
21,2,0.118659152
22,2,0.118659152
23,2,0.118659152
24,2,0.118659152
25,2,0.118659152
26,2,0.118659152
27,2,0.118659152
28,2,0.118659152
29,2,0.118659152
30,2,0.118659152
31,2,0.118659152
32,2,0.118659152
33,2,0.118659152
34,2,0.118659152
35,2,0.118659152
36,2,0.118659152
37,2,0.118659152
38,2,0.118659152
39,2,0.118659152
40,2,0.118659152
41,2,0.118659152
42,2,0.118659152
43,2,0.118659152
44,2,0.118659152
45,2,0.118659152
46,2,0.118659152
47,2,0.118659152
48,2,0.118659152
49,2,0.118659152
50,2,0.118659152
51,2,0.118659152
52,2,0.118659152
53,2,0.118659152
54,2,0.118659152
55,2,0.118659152
56,2,0.118659152
57,2,0.118659152
58,2,0.118659152
59,3,0.177988727
60,3,0.177988727
61,3,0.177988727
62,3,0.177988727
63,3,0.177988727
64,3,0.177988727
65,3,0.177988727
66,3,0.177988727
67,3,0.177988727
68,3,0.177988727
69,3,0.177988727
70,3,0.177988727
71,3,0.177988727
72,3,0.177988727
73,3,0.177988727
74,3,0.177988727
75,3,0.177988727
76,3,0.177988727
77,3,0.177988727
78,3,0.177988727
79,3,0.177988727
80,3,0.177988727
81,3,0.177988727
82,3,0.177988727
83,3,0.177988727
84,3,0.177988727
85,3,0.177988727
86,3,0.177988727
87,3,0.177988727
88,3,0.177988727
89,3,0.177988727
90,3,0.177988727
91,3,0.177988727
92,3,0.177988727
93,3,0.177988727
94,3,0.177988727
95,3,0.177988727
96,3,0.177988727
97,3,0.177988727
98,3,0.177988727
99,3,0.177988727
100,3,0.177988727
101,3,0.177988727
102,3,0.177988727
103,3,0.177988727
104,3,0.177988727
105,3,0.177988727
106,3,0.177988727
107,3,0.177988727
108,3,0.177988727
109,3,0.177988727
110,3,0.177988727
111,3,0.177988727
112,3,0.177988727
113,3,0.177988727
114,3,0.177988727
115,3,0.177988727
116,3,0.177988727
117,3,0.177988727
118,3,0.177988727
119,3,0.177988727
120,3,0.177988727
121,3,0.177988727
122,3,0.177988727
123,3,0.177988727
124,3,0.177988727
125,3,0.177988727
126,3,0.177988727
127,3,0.177988727
128,3,0.177988727
129,3,0.177988727
130,3,0.177988727
131,3,0.177988727
132,3,0.177988727
133,3,0.177988727
134,3,0.177988727
135,3,0.177988727
136,3,0.177988727
137,3,0.177988727
138,3,0.177988727
139,3,0.177988727
140,3,0.177988727
141,3,0.177988727
142,3,0.177988727
143,3,0.177988727
144,3,0.177988727
145,3,0.177988727
146,3,0.177988727
147,1,0.059329576
148,1,0.059329576
149,1,0.059329576
150,1,0.059329576
151,1,0.059329576
152,1,0.059329576
153,1,0.059329576
154,2,0.118659152
155,2,0.118659152
156,2,0.118659152
157,2,0.118659152
158,2,0.118659152
159,2,0.118659152
